depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,9,13,9,13,9,13,7.54e-05,0.0041414,0,9,4,0,0
1,2,1,9,13,9,13,9,13,0.0001131,0.0040149,0,9,4,0,0
2,2,0,10.5,15,9,12,12,13,0.0003888,0.0117835,0,10,5,0,0
3,4,0,9.75,14,9,9,12,13,0.0004081,0.0114657,0,9,4,0,0
4,8,0,9.125,13,7,7,13,13,0.0005623,0.0195872,0,9,4,0,0
5,16,0,8.5,12,7,7,13,13,0.0010405,0.0364383,0,8,4,0,0
6,32,0,7.5,10.5312,5,5,13,13,0.0019045,0.0649394,0,7,3,0,0
7,26,0,6.15385,8.73077,3,3,9,9,0.0009462,0.040249,0,6,2,0,0
8,18,0,5,7,3,3,9,9,0.0004671,0.0252178,0,5,2,0,0
9,8,0,5,7,5,5,5,7,0.000155,0.0090533,0,5,2,0,0
10,12,4,5,7,5,5,5,7,0.0003004,0.0120326,0,5,2,0,0
11,16,3,5,7,5,5,5,7,0.0003259,0.017522,0,5,2,0,0
12,22,7,5,7,5,5,5,7,0.0002999,0.0196006,0,5,2,0,0
13,30,7,5,7,5,5,5,7,0.0004593,0.0284177,0,5,2,0,0
14,42,5,4.83784,6.75676,3,3,5,7,0.0006555,0.0416745,0,4,1,0,0
15,26,1,4.76,6.64,3,3,5,7,0.0003937,0.0264332,0,4,1,0,0
16,30,0,4.6,6.4,3,3,5,5,0.0004908,0.0317825,0,4,1,0,0
17,28,0,4.28571,5.92857,3,3,5,7,0.0003593,0.0264596,0,4,1,0,0
18,22,0,4,5.5,3,3,5,7,0.0001995,0.0188673,0,4,1,0,0
19,20,0,3.6,4.9,3,3,5,7,0.0001231,0.0154079,0,3,1,0,0
20,12,0,3.5,4.75,3,3,5,7,6.65e-05,0.0089632,0,3,1,0,0
21,6,0,3.33333,4.5,3,3,5,5,1.67e-05,0.0042418,0,3,1,0,0
22,2,0,3,4,3,3,3,4,0,0.0012077,0,3,1,0,0
