depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,29,39,29,39,29,39,0.000794699,0.0147317,0,29,10,0,0,0
1,2,1,29,39,29,39,29,39,0.000686304,0.0093641,0,29,10,0,0,0
2,2,0,29,39,29,29,29,39,0.0013098,0.0177246,0,29,10,0,0,0
3,4,0,27.25,36.75,21,26,31,31,0.0029163,0.0359165,0,27,9,0,0,0
4,8,0,25.25,34,18,21,31,31,0.00493151,0.0671789,0,25,8,0,0,0
5,16,0,22.8125,30.5625,13,13,33,33,0.0076017,0.114011,0,22,7,0,0,0
6,32,0,21.9688,29.4062,10,10,33,33,0.0117933,0.199267,0,21,7,0,0,0
7,64,0,21.5156,28.7656,7,7,33,33,0.0224096,0.382924,0,21,7,0,0,0
8,128,0,20.5938,27.5312,7,7,30,30,0.0428995,0.741844,0,20,6,0,0,0
9,256,0,19.0156,25.375,7,7,30,30,0.0769996,1.34106,0,19,6,0,0,0
10,478,0,16.8494,22.3473,4,4,31,31,0.119171,2.21804,0,16,5,0,0,0
11,620,0,15.5758,20.5274,7,7,29,29,0.132553,2.62172,0,15,4,0,0,0
12,774,0,12.907,16.8411,4,4,27,27,0.120027,2.71652,0,12,3,0,0,1
13,686,0,10.0714,13.0029,4,4,25,25,0.063745,1.82467,0,10,2,0,0,2
14,156,0,10.141,13.1026,7,7,19,19,0.0135687,0.417698,0,10,2,0,0,2
15,228,65,10.2822,13.2822,7,7,19,19,0.0145022,0.450173,0,10,3,0,0,3
16,294,0,10.3265,13.3333,4,4,19,19,0.0279579,0.796163,0,10,3,0,0,3
17,510,90,10.4643,13.5024,4,4,19,19,0.0409524,1.15568,0,10,3,0,0,3
18,748,31,10.4086,13.4086,4,4,19,19,0.0695909,1.96053,0,10,3,0,0,3
19,976,69,9.68798,12.3881,4,4,18,18,0.0763927,2.33887,0,9,2,0,0,2
20,1186,126,9.31604,11.8689,4,4,16,16,0.08516,2.69802,0,9,2,0,0,2
21,1418,192,9.01631,11.4918,4,4,16,16,0.0931877,3.1197,0,9,2,0,0,2
22,1664,228,8.62883,11.0195,4,4,14,14,0.0983799,3.6518,0,8,2,0,0,2
23,1942,329,8.23559,10.5313,4,4,14,14,0.101675,4.16443,0,8,2,0,0,2
24,2114,424,7.98698,10.2479,4,4,14,14,0.0975461,4.41032,0,7,2,0,0,2
25,2288,531,7.74616,9.95561,4,4,14,14,0.0908489,4.54377,0,7,2,0,0,2
26,2440,678,7.55619,9.72077,4,4,14,14,0.0864196,4.58545,0,7,2,0,0,2
27,2546,717,7.49481,9.64844,4,4,14,14,0.0868574,4.83603,0,7,2,0,0,2
28,2424,664,7.30057,9.3983,4,4,14,14,0.0776937,4.57848,0,7,2,0,0,2
29,2270,592,7.25924,9.34505,4,4,11,11,0.0726572,4.46812,0,7,2,0,0,2
30,2172,539,7.13288,9.17697,4,4,11,11,0.0678676,4.4963,0,7,2,0,0,2
31,1972,455,6.99407,8.99209,4,4,10,10,0.0603517,4.11361,0,6,1,0,0,1
32,1906,381,6.86033,8.81377,4,4,10,10,0.057869,4.18007,0,6,1,0,0,1
33,1832,290,6.6284,8.50454,4,4,10,10,0.0551115,4.17409,0,6,1,0,0,1
34,1646,228,6.53456,8.37941,4,4,10,10,0.0496996,3.9523,0,6,1,0,0,1
35,1508,165,6.3656,8.15413,4,4,10,10,0.0427262,3.81631,0,6,1,0,0,1
36,1330,114,6.16365,7.88487,4,4,10,10,0.0353191,3.35799,0,6,1,0,0,1
37,1112,72,6.10288,7.80385,4,4,10,10,0.0302711,2.91475,0,6,1,0,0,1
38,908,39,5.96433,7.6191,4,4,10,10,0.0236879,2.43712,0,5,1,0,0,1
39,702,16,5.93732,7.58309,4,4,10,10,0.017626,2.01729,0,5,1,0,0,1
40,560,10,5.76727,7.35636,4,4,10,10,0.0135716,1.58052,0,5,1,0,0,1
41,418,6,5.36893,6.82524,4,4,10,10,0.00707432,1.04771,0,5,1,0,0,1
42,240,4,5.48729,6.98305,4,4,7,9,0.004527,0.598499,0,5,1,0,0,1
43,142,1,5.61702,7.15603,4,4,7,7,0.00313447,0.401557,0,5,1,0,0,1
44,90,1,5.11236,6.48315,4,4,7,7,0.0011492,0.195086,0,5,1,0,0,1
45,44,0,5.5,7,4,4,7,7,0.000781194,0.129655,0,5,1,0,0,1
46,28,0,5.5,7,4,4,7,7,0.000514,0.0817464,0,5,1,0,0,1
47,16,0,5.3125,6.75,4,4,7,7,0.000256799,0.0506908,0,5,1,0,0,1
48,8,0,5.125,6.5,4,4,7,7,0.000115699,0.0249453,0,5,1,0,0,1
49,2,0,4,5,4,4,4,5,0,0.0017708,0,4,1,0,0,1
