depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,777,930,777,930,777,930,0.106129,0.373377,0,777,482,308,308
1,2,0,809.5,940.5,707,707,912,1065,0.165373,0.644427,0,809,489,340,340
2,4,0,882,1037.5,640,640,1031,1236,0.366148,1.37838,0,882,534,359,359
3,8,0,896.5,1046.62,433,433,1368,1615,0.756029,2.80505,0,896,557,385,385
4,16,0,943.688,1089.62,357,357,1548,1783,1.7028,5.98818,0,943,590,422,422
5,32,1,927.677,1066.42,191,191,1792,1792,3.22859,11.3586,0,927,572,410,410
6,62,1,865.951,1000,23,23,1882,1923,6.06876,21.1057,0,865,534,379,379
7,122,4,761.873,881.432,4,4,2086,2154,9.98968,35.731,0,761,468,331,331
8,236,27,720.526,830.239,4,4,2334,2334,16.4416,59.4068,0,720,440,313,313
9,418,46,661.304,762.677,7,7,2443,2443,26.2691,99.0657,0,661,403,286,286
10,744,98,602.531,695.901,4,4,2336,2336,40.0707,156.363,0,602,365,257,257
11,1292,167,543.488,627.94,6,6,2490,2490,61.4602,243.743,0,543,326,228,228
12,2250,347,487.76,564.21,4,4,2714,2714,90.9973,367.725,0,487,289,200,200
13,3804,664,433.921,502.388,4,4,2581,2581,135.951,529.208,0,433,254,174,174
14,6276,1235,387.941,449.508,4,4,2425,2425,185.561,748.504,0,387,224,151,151
15,10054,2159,351.894,408.272,4,4,2283,2283,262.388,1068.14,0,351,200,133,133
16,1467,125,441.777,517.811,4,4,2356,2356,61.8079,236.274,0,441,255,167,167
