depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,8524,2374,8524,2374,8524,2374,21.4878,24.3346,0,8524,1320,5628,5628,445
1,2,0,5482.5,1796,5165,1743,5800,5165,43.9174,47.1492,301,4570,864,3140,2827,440
2,4,0,3785.5,1395.25,3428,1133,4385,4385,46.707,52.1387,259,3033,616,2018,1680,451
3,8,0,2415,1096.75,1024,473,3859,3859,41.0982,50.4052,232,1777,446,1104,883,417
4,16,0,1558.69,855.25,486,404,3361,3361,30.7969,43.9606,209,872,330,613,363,329
5,32,0,1177.53,717.406,259,259,3106,3106,47.2549,73.5091,164,769,278,440,318,278
6,64,0,879.188,605.438,131,131,3067,3067,62.8892,105.629,147,563,233,299,211,233
7,128,0,634.602,475.148,47,47,2490,2490,74.0084,126.818,108,394,178,197,131,178
8,256,0,453.559,362.539,18,18,2765,2765,90.6651,154.135,86,272,132,129,85,132
9,512,0,315.584,265.145,9,9,2662,2662,107.887,179.071,65,181,93,80,51,93
10,1022,0,217.538,187.117,5,5,2675,2675,117.83,194.898,45,121,62,49,30,62
11,1992,0,149.195,130.829,5,5,2515,2515,137.731,217.266,32,80,41,30,17,41
12,3666,0,104.552,91.5439,5,5,2506,2506,135.707,227.943,22,54,27,18,10,27
13,6172,0,76.8224,67.0087,5,5,2351,2351,139.586,253.155,16,39,18,11,6,18
14,9316,0,59.6182,51.8207,5,5,2110,2110,136.719,284.878,12,30,13,8,4,13
15,12648,0,48.3989,41.9354,5,5,1892,1892,126.806,316.915,10,24,10,5,3,10
16,15782,1,40.0138,34.6634,5,5,1700,1700,113.783,351.106,8,19,8,4,2,8
17,17608,0,34.3115,29.7423,4,4,1355,1355,92.6083,359.081,7,16,6,3,1,6
18,17910,0,29.486,25.6845,4,4,1153,1153,68.4196,342.419,6,14,5,2,1,5
19,13002,0,20.5218,18.7507,4,4,346,346,19.4888,188.531,4,9,3,0,0,3
