depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,53,70,53,70,53,70,0.0010316,0.0159081,0,53,39,22,22
1,2,0,34.5,45,29,29,40,53,0.0008528,0.0105872,12,25,22,11,8
2,4,0,28.5,38.25,24,24,35,47,0.0015415,0.018667,8,20,17,7,5
3,8,0,23.125,31.875,19,19,27,37,0.0021247,0.0268318,6,15,13,4,3
4,16,0,20.3125,28.3125,15,17,27,27,0.0040237,0.051673,4,14,11,3,2
5,24,0,18.4167,25.9167,3,4,29,29,0.005752,0.0748723,3,13,9,2,1
6,34,0,14.3235,20.2353,3,3,26,26,0.0047845,0.0687966,3,9,7,1,1
7,44,0,11.4773,16.1818,3,3,26,26,0.0048963,0.0705611,2,8,5,0,0
8,50,0,10.92,15.5,3,3,18,18,0.0049682,0.0788345,2,7,5,0,0
9,54,3,9.15686,13.0196,3,3,16,16,0.0040414,0.0650444,1,6,4,0,0
10,52,0,9.15385,13,3,3,16,16,0.0043379,0.0716111,1,6,4,0,0
11,52,0,7.92308,11.1923,3,3,14,14,0.0039355,0.0630703,1,6,3,0,0
12,46,0,7.80435,11,3,3,16,16,0.0034015,0.0585787,1,6,3,0,0
13,40,0,6.025,8.4,3,3,15,15,0.0023421,0.0398972,1,5,2,0,0
14,24,0,6.33333,8.875,3,3,19,19,0.0014211,0.027773,0,5,2,0,0
15,14,0,6.92857,9.57143,3,3,16,16,0.0009297,0.0162949,1,6,3,0,0
16,14,0,6.14286,8.64286,3,3,11,11,0.0007886,0.0133908,1,5,2,0,0
17,10,0,4.6,6.4,3,3,7,7,0.0003904,0.0076383,0,4,1,0,0
18,8,1,3.85714,5.28571,3,3,5,5,0.0002261,0.0046556,0,3,1,0,0
19,4,1,3,4,3,3,3,4,5.31e-05,0.0014928,0,2,1,0,0
