depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,24,33,24,33,24,33,0.0002724,0.0090849,0,24,14,5,5
1,2,1,24,33,24,33,24,33,0.0005024,0.0077687,0,24,14,5,5
2,2,0,22,30.5,19,25,25,27,0.0007599,0.0147563,0,22,12,4,4
3,4,0,20,27.75,16,19,25,25,0.0013688,0.0250432,0,19,11,3,3
4,8,0,18.25,25.375,14,14,25,25,0.0028754,0.0464834,0,17,10,3,3
5,16,0,15.9375,22.1875,11,11,22,22,0.0052569,0.0825408,1,15,8,2,2
6,32,0,13.2812,18.5625,8,8,20,20,0.0074258,0.129872,1,12,7,1,1
7,64,0,11.5469,16.0938,5,5,19,19,0.0107517,0.202238,1,11,6,1,1
8,114,0,10.614,14.807,3,3,22,22,0.0156624,0.313944,0,9,5,1,1
9,172,0,9.54651,13.4012,5,5,23,23,0.0191893,0.382473,1,8,4,0,0
10,178,0,8.13483,11.5281,3,3,18,18,0.0141509,0.30808,1,6,3,0,0
11,92,0,7.5,10.6087,5,5,15,15,0.0036181,0.0939566,2,3,3,0,0
12,164,42,7.2541,10.2541,5,5,14,14,0.0030769,0.0950154,2,2,3,0,0
13,224,32,6.93229,9.79688,5,5,14,14,0.0057851,0.163778,2,2,3,0,0
14,350,47,6.76238,9.54455,5,5,14,14,0.0091647,0.257664,1,2,2,0,0
15,548,88,6.57391,9.28043,3,3,14,14,0.0122082,0.360182,1,2,2,0,0
16,796,108,6.33866,8.93314,3,3,13,13,0.0177794,0.525688,1,2,2,0,0
17,1070,138,6.08155,8.56438,3,3,13,13,0.0230538,0.687823,1,2,2,0,0
18,1378,166,5.86964,8.24917,3,3,13,13,0.028673,0.871691,1,2,2,0,0
19,1734,254,5.76486,8.0973,3,3,13,13,0.0337276,1.05045,1,2,2,0,0
20,2136,371,5.51615,7.74561,3,3,13,13,0.0373697,1.19073,1,1,2,0,0
21,2718,520,5.3485,7.50864,3,3,13,13,0.0433969,1.42716,1,1,2,0,0
22,3278,684,5.26677,7.3936,3,3,12,12,0.0479442,1.65684,1,1,2,0,0
23,3776,824,5.1897,7.28083,3,3,12,12,0.0489534,1.81007,1,1,2,0,0
24,3486,624,5.05381,7.07897,3,3,12,12,0.0446916,1.7219,1,1,2,0,0
25,2524,360,5.00739,7.01017,3,3,12,12,0.0318078,1.27784,1,1,2,0,0
26,1146,85,4.8869,6.82846,3,3,12,12,0.0154309,0.63359,1,1,1,0,0
27,782,57,4.58759,6.37931,3,3,10,10,0.0103192,0.41128,1,1,1,0,0
28,614,58,4.45504,6.17986,3,3,10,10,0.007994,0.311666,1,1,1,0,0
29,460,58,4.77114,6.65423,3,3,10,10,0.0055552,0.228182,1,1,1,0,0
30,420,55,4.85205,6.77534,3,3,10,10,0.0053103,0.218127,1,1,1,0,0
31,396,52,4.91279,6.86628,3,3,10,10,0.0051963,0.206837,1,1,1,0,0
32,382,49,4.91592,6.87087,3,3,10,10,0.0049313,0.206485,1,1,1,0,0
33,370,48,4.92547,6.88509,3,3,10,10,0.0046995,0.194009,1,1,1,0,0
34,358,47,4.90354,6.85209,3,3,10,10,0.004528,0.186407,1,1,1,0,0
35,344,47,4.91246,6.86532,3,3,10,10,0.0045142,0.184168,1,1,1,0,0
36,332,45,4.92334,6.88153,3,3,10,10,0.0041978,0.17349,1,1,1,0,0
37,320,44,4.86957,6.80435,3,3,7,7,0.0039671,0.164504,1,1,1,0,0
38,308,43,4.8717,6.80755,3,3,7,7,0.0038019,0.165811,1,1,1,0,0
39,296,40,4.86719,6.80078,3,3,7,7,0.0037536,0.156058,1,1,1,0,0
40,284,39,4.83673,6.7551,3,3,7,7,0.0034239,0.14641,1,1,1,0,0
41,266,37,4.79913,6.69869,3,3,7,7,0.0029392,0.131842,1,1,1,0,0
42,242,33,4.7512,6.62679,3,3,7,7,0.0026347,0.115805,1,1,1,0,0
43,214,26,4.70213,6.55319,3,3,5,5,0.0022268,0.0952509,1,1,1,0,0
44,186,17,4.66864,6.50296,3,3,5,5,0.0020757,0.0871594,1,1,1,0,0
45,158,8,4.65333,6.48,3,3,5,5,0.001826,0.0763464,2,1,1,0,0
46,132,2,4.6,6.4,3,3,5,5,0.0017004,0.0682452,2,1,1,0,0
47,106,0,4.50943,6.26415,3,3,5,5,0.0013824,0.0535602,2,1,1,0,0
48,80,0,4.45,6.175,3,3,5,5,0.0010921,0.045999,2,1,1,0,0
49,58,0,4.24138,5.86207,3,3,5,5,0.0007394,0.0280153,2,1,1,0,0
50,36,0,3.88889,5.33333,3,3,5,5,0.0004667,0.0164289,2,1,1,0,0
51,16,0,3.5,4.75,3,3,5,5,0.000189,0.0067658,2,1,1,0,0
52,4,0,3,4,3,3,3,4,4.01e-05,0.0014124,2,1,1,0,0
