depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,742,927,742,927,742,927,0.0888248,0.341624,0,742,483,278,278,0
1,2,0,649,809,577,577,721,869,0.0778867,0.231261,210,251,413,236,76,0
2,4,0,659.25,815.25,506,506,825,978,0.172345,0.569424,174,322,429,262,123,0
3,8,0,730.5,900.625,388,388,1363,1673,0.483059,1.44793,177,396,488,309,165,0
4,16,0,657.312,802.938,140,140,1419,1765,0.854852,2.43583,185,331,424,269,125,0
5,32,0,641.875,767.344,51,51,1554,1929,1.48502,4.5048,170,329,404,267,130,0
6,64,0,615.094,734.422,39,39,1562,1897,3.33297,9.7749,146,347,388,258,143,0
7,128,2,595.016,702.706,21,21,1903,2196,12.1626,31.8864,134,355,372,252,150,0
8,252,9,556.14,652.815,13,13,1840,1840,15.1252,42.8681,129,325,344,236,136,0
9,486,40,529.939,620.691,7,7,1849,1849,23.3104,69.9891,124,308,324,221,126,0
10,892,73,503.835,588.518,7,7,1857,1857,37.5153,115.913,113,303,305,209,124,0
11,1638,135,462.675,539.751,4,4,1825,1825,64.6355,199.506,103,282,278,189,114,0
12,3006,320,430.434,501.734,4,4,1886,1886,107.825,328.351,93,268,255,172,106,0
13,5372,632,396.558,462.304,4,4,2081,2081,176.031,506.375,85,248,231,155,95,0
14,9446,1235,365.428,426.139,4,4,2447,2447,281.45,810.155,76,232,210,139,88,0
15,16232,2353,338.555,395.142,4,4,2215,2215,437.451,1268.36,68,219,192,126,81,0
16,1174,37,591.117,707.05,7,7,1971,1971,71.5657,187.314,140,356,364,238,142,0
