depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,829,1105,829,1105,829,1105,0.539941,0.732448,0,829,343
1,2,0,599.5,1569,591,591,608,789,0.683093,0.817856,149,344,226
2,4,0,488.75,2539,472,479,504,624,0.940322,1.17633,96,295,179
3,8,0,388.25,3993,321,361,463,463,1.31542,1.68009,77,234,136
4,16,0,316.312,6545,247,276,366,366,1.72773,2.33153,56,194,107
5,32,0,254.375,10531,152,179,319,319,2.5737,3.53981,44,156,84
6,64,0,194.641,15879,55,39,269,269,3.21001,4.62435,34,118,60
7,128,0,144.82,23294,5,6,225,225,4.02893,6.12935,24,91,42
8,254,0,103.205,32153,5,5,181,181,3.96263,6.81622,17,65,28
9,478,1,75.3682,43908,5,5,161,161,4.54909,8.53988,11,48,19
10,760,1,59.5263,54648,5,5,147,147,4.78586,9.91879,7,39,15
11,992,5,46.8196,55449,5,5,117,117,4.3524,9.72348,5,31,11
12,1152,17,39.4201,53860,5,5,93,93,3.76589,9.2684,4,27,9
13,988,21,26.6468,29926,5,5,68,68,1.54469,4.55887,3,16,5
14,920,22,17.6359,18190,5,5,47,47,0.618747,2.49396,2,11,3
15,820,42,12.8646,11388,5,5,28,28,0.268725,1.39214,2,7,2
16,728,60,7.11813,5886,5,5,11,11,0.0855324,0.700072,1,4,1
17,646,76,4.41176,3420,5,5,5,6,0.0423797,0.51745,1,4,1
18,428,187,2.81542,1446,5,5,5,6,0.0154256,0.264668,0,5,1
19,8,2,3.75,36,5,5,5,6,0.0003803,0.0064314,0,5,1
