depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,5,7,5,7,5,7,3.51e-05,0.0033853,0,5,2,0,0
1,2,1,5,7,5,7,5,7,0.000159,0.0039971,0,5,2,0,0
2,2,0,5,7,5,5,5,7,0.0002712,0.0033468,0,5,2,0,0
3,4,0,5,7,5,5,5,7,0.0002218,0.0050731,0,5,2,0,0
4,8,0,6,8.5,5,5,7,7,0.0006182,0.0151681,0,6,2,0,0
5,16,0,6,8.5,5,5,7,7,0.001498,0.0290016,0,6,2,0,0
6,32,0,6,8.5,5,5,7,7,0.00266,0.0527548,0,6,2,0,0
7,50,0,5.52,7.78,5,5,7,7,0.0037959,0.0696311,1,5,2,0,0
8,34,0,4.70588,6.55882,3,3,7,7,0.0014828,0.0309973,0,3,1,0,0
9,2,0,5,7,5,5,5,7,4.87e-05,0.0012265,1,2,2,0,0
10,4,1,5,7,5,5,5,7,4.6e-05,0.0015209,1,1,2,0,0
11,6,2,5,7,5,5,5,7,4.88e-05,0.0018333,1,1,2,0,0
12,6,3,5,7,5,5,5,7,0,0.000917,2,0,2,0,0
13,6,1,5,7,5,5,5,7,0.0001404,0.0045041,1,2,2,0,0
14,10,2,5,7,5,5,5,7,0.0001747,0.0041955,1,1,2,0,0
15,14,1,5,7,5,5,5,7,0.0002246,0.0065699,1,1,2,0,0
16,20,0,4.7,6.55,3,3,5,5,0.0003893,0.011899,1,1,1,0,0
17,20,0,4.9,6.85,3,3,5,7,0.0004811,0.0114294,1,1,1,0,0
18,22,0,4.72727,6.59091,3,3,5,7,0.0002965,0.0096289,1,1,1,0,0
19,20,0,4.5,6.25,3,3,5,7,0.0004315,0.0109199,1,1,1,0,0
20,24,0,4.33333,6,3,3,5,7,0.0003355,0.0111171,1,1,1,0,0
21,26,0,3.69231,5.03846,3,3,5,5,0.0002961,0.0099364,1,1,1,0,0
22,18,0,3.33333,4.5,3,3,5,7,0.0002122,0.0067178,2,1,1,0,0
23,6,0,3.33333,4.5,3,3,5,5,6.74e-05,0.002161,2,1,1,0,0
24,2,0,3,4,3,3,3,4,1.87e-05,0.0006719,2,1,1,0,0
