depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,39,48,39,48,39,48,0.0007051,0.0146949,0,39,25,16,16
1,2,0,37.5,46,32,32,43,53,0.0008974,0.0119138,10,16,25,17,8
2,4,0,35,42.75,25,27,44,44,0.0017029,0.0231142,9,19,23,15,8
3,8,0,29.25,35.875,7,7,59,59,0.0043844,0.0526518,5,19,19,12,8
4,16,2,27.8571,34.3571,5,5,51,51,0.0054269,0.0627163,7,14,18,12,5
5,24,5,28.9474,36.3158,5,5,72,72,0.0070887,0.0803822,8,14,19,11,5
6,38,3,26.0857,32.6571,3,3,71,71,0.010061,0.131877,7,14,16,10,5
7,64,14,25.86,32.96,5,5,68,68,0.0153768,0.201703,6,16,16,9,5
8,90,17,23.2192,29.7945,5,5,65,65,0.0219727,0.280716,6,14,14,8,5
9,136,28,19.7315,25.6296,3,3,62,62,0.0221146,0.289475,5,12,11,6,3
10,188,45,17.7343,23.2308,3,3,52,52,0.0235154,0.323679,5,10,10,5,3
11,248,69,16.0726,21.0503,3,3,53,53,0.0269724,0.374464,4,9,9,4,2
12,298,90,13.5192,17.8606,3,3,54,54,0.0253434,0.355665,3,8,7,3,1
13,316,106,11.8714,15.881,3,3,46,46,0.0216247,0.314533,3,7,6,2,1
14,318,109,10.0718,13.4833,3,3,52,52,0.0180903,0.272352,3,6,5,1,1
15,292,91,9.00995,12.1493,3,3,36,36,0.0150643,0.227941,2,5,4,1,0
16,254,77,6.87006,9.35028,3,3,27,27,0.0094159,0.153242,2,4,3,0,0
17,202,60,6.16901,8.44366,3,3,25,25,0.0060365,0.110022,1,3,2,0,0
18,132,30,5.16667,7.05882,3,3,20,20,0.0033935,0.0619556,2,3,2,0,0
19,58,15,4.97674,6.90698,3,3,14,14,0.0011504,0.0236753,2,2,2,0,0
20,26,5,4.80952,6.66667,3,3,10,11,0.0005358,0.0111611,2,2,2,0,0
21,10,0,3.6,4.9,3,3,5,5,0.0001549,0.0033354,1,1,1,0,0
22,4,0,3,4,3,3,3,4,3.64e-05,0.0010695,1,1,1,0,0
