depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,48,66,48,66,48,66,0.0011387,0.0171857,0,48,18,0,0,0
1,2,1,48,66,48,66,48,66,0.0021905,0.0178239,0,48,18,0,0,0
2,2,0,45.5,62.5,41,50,50,56,0.00477429,0.0322608,0,45,17,0,0,0
3,4,0,42,57.5,36,41,50,50,0.0091191,0.0575973,0,42,15,0,0,0
4,8,0,38,51.75,29,32,48,48,0.0128738,0.0947827,0,38,13,0,0,0
5,16,0,34.8125,47.25,26,27,45,45,0.0210045,0.168394,0,34,12,0,0,0
6,30,0,31.4667,42.5667,24,24,42,42,0.0351898,0.290033,1,31,11,0,0,0
7,58,0,28.3103,38.2414,20,20,42,42,0.0587541,0.492337,2,28,9,0,0,0
8,106,0,25.1132,33.8868,16,16,42,42,0.089642,0.784798,2,24,8,0,0,0
9,188,0,22.3404,30.1011,13,13,42,42,0.130523,1.20251,2,21,7,0,0,0
10,300,0,20.1667,27.1433,10,10,45,45,0.180873,1.75984,1,19,6,0,0,0
11,318,0,19.1352,25.7421,7,7,47,47,0.175942,1.68213,1,17,6,0,0,1
12,350,0,18.16,24.3514,7,7,47,47,0.158467,1.59809,1,15,6,0,0,3
13,332,0,15.7289,20.9578,4,4,39,39,0.115787,1.29124,1,13,5,0,0,5
14,92,0,10.5217,13.8043,7,7,19,19,0.0105864,0.161819,1,5,3,0,0,3
15,104,46,10.7241,14.0862,7,7,19,19,0.00151261,0.0404216,2,1,3,0,0,3
16,116,33,10.6867,14.0361,7,7,19,19,0.00593669,0.102308,2,3,3,0,0,3
17,124,25,10.8283,14.2323,7,7,19,19,0.00950511,0.145376,2,4,3,0,0,3
18,124,52,10.6806,14.0278,7,7,19,19,0.002204,0.0546527,2,1,3,0,0,3
19,124,24,10.71,14.07,7,7,19,19,0.0093525,0.142586,2,3,3,0,0,3
20,124,40,10.5119,13.7857,7,7,19,19,0.00420148,0.0852666,2,2,3,0,0,3
21,128,41,10.5862,13.8851,4,4,19,19,0.0037605,0.0815318,2,2,3,0,0,3
22,138,14,10.4355,13.6774,4,4,19,19,0.00844001,0.154588,2,3,3,0,0,3
23,176,18,9.85443,12.8797,4,4,18,18,0.00976041,0.184884,2,3,3,0,0,3
24,214,17,9.72081,12.7005,4,4,18,18,0.0123969,0.232352,2,3,2,0,0,2
25,280,17,9.44106,12.3156,4,4,18,18,0.0160301,0.30471,2,3,2,0,0,2
26,366,23,8.98251,11.691,4,4,18,18,0.0193652,0.377917,2,3,2,0,0,2
27,450,20,8.66512,11.2512,4,4,18,18,0.0247738,0.478057,2,3,2,0,0,2
28,554,45,8.18271,10.5933,4,4,18,18,0.0264039,0.524711,2,2,2,0,0,2
29,586,62,8.0916,10.4656,4,4,18,18,0.0260544,0.532672,2,2,2,0,0,2
30,604,68,7.90858,10.2164,4,4,18,18,0.0264104,0.538233,2,2,2,0,0,2
31,612,83,7.67486,9.9017,4,4,13,13,0.0244333,0.519382,2,2,2,0,0,2
32,600,92,7.36024,9.48031,4,4,13,13,0.0217407,0.478488,2,2,2,0,0,2
33,556,112,7.35135,9.46847,4,4,13,13,0.0164165,0.387987,2,2,2,0,0,2
34,526,102,7.41038,9.54717,4,4,13,13,0.0152055,0.373422,2,2,2,0,0,2
35,520,84,6.94495,8.92661,4,4,13,13,0.0144293,0.361306,2,2,1,0,0,1
36,482,75,6.69042,8.58722,4,4,13,13,0.0114095,0.31637,2,1,1,0,0,1
37,446,52,6.69543,8.59391,4,4,13,13,0.01224,0.31994,2,2,1,0,0,1
38,422,43,6.23219,7.97625,4,4,10,10,0.0101805,0.28594,2,1,1,0,0,1
39,370,35,6.26567,8.0209,4,4,10,10,0.00866879,0.247521,2,1,1,0,0,1
40,318,21,6.17172,7.89562,4,4,10,10,0.007882,0.220284,2,2,1,0,0,1
41,298,8,5.87241,7.49655,4,4,10,10,0.00816251,0.219796,2,2,1,0,0,1
42,242,13,5.82096,7.42795,4,4,10,10,0.0056732,0.149321,2,1,1,0,0,1
43,206,4,5.54455,7.05941,4,4,7,7,0.00511311,0.130873,2,2,1,0,0,1
44,156,4,5.26316,6.68421,4,4,7,9,0.0036597,0.0904254,2,2,1,0,0,1
45,106,5,5.39604,6.86139,4,4,7,7,0.0023153,0.0618385,2,1,1,0,0,1
46,66,0,5.45455,6.93939,4,4,7,9,0.00167831,0.041429,2,2,1,0,0,1
47,44,2,5.28571,6.71429,4,4,7,7,0.000900506,0.0240311,2,1,1,0,0,1
48,30,0,5.6,7.13333,4,4,7,7,0.000767499,0.0245123,2,2,1,0,0,1
49,20,0,5.65,7.2,4,4,7,7,0.000447699,0.0147023,2,2,1,0,0,1
50,12,0,5.75,7.33333,4,4,7,7,0.000264401,0.0077422,2,2,1,0,0,1
51,10,0,5.2,6.6,4,4,7,7,0.000230198,0.0072798,2,2,1,0,0,1
52,6,0,5,6.33333,4,4,7,7,0.000124898,0.0037689,2,2,1,0,0,1
53,2,0,4,5,4,4,4,5,4.0201e-05,0.0009056,2,2,1,0,0,1
