depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,8,10,8,10,8,10,7.45e-05,0.0038483,0,8,2,0,0
1,2,1,8,10,8,10,8,10,0.0001382,0.0022304,0,8,2,0,0
2,2,0,8,10,8,8,8,10,0.0003646,0.0037458,0,8,2,0,0
3,4,0,8,10,8,8,8,10,0.0007544,0.0078422,0,8,2,0,0
4,8,0,8,10,8,8,8,10,0.0013755,0.0165579,0,8,2,0,0
5,16,0,6,7.5,4,4,8,8,0.0024239,0.0238851,0,6,1,0,0
6,32,0,6.75,8.5,4,4,8,8,0.0042147,0.055083,0,6,1,0,0
7,46,0,5.13043,6.41304,4,4,8,8,0.0041012,0.0499247,1,4,1,0,0
8,8,0,8,10,8,8,8,10,0.0008132,0.0100345,1,4,2,0,0
9,8,3,8,10,8,8,8,10,0.0001794,0.0028374,1,1,2,0,0
10,10,4,8,10,8,8,8,10,0.0003027,0.004942,1,1,2,0,0
11,10,1,8,10,8,8,8,10,0.0007812,0.0084853,1,3,2,0,0
12,16,4,8,10,8,8,8,10,0.0009492,0.0127089,1,2,2,0,0
13,22,2,8,10,8,8,8,10,0.0016452,0.020201,1,3,2,0,0
14,34,6,8,10,8,8,8,10,0.0022046,0.027812,1,3,2,0,0
15,48,4,7.63636,9.54545,4,4,8,8,0.0025711,0.0340933,1,2,1,0,0
16,28,1,7.25926,9.07407,4,4,8,10,0.0010341,0.0188909,1,2,1,0,0
17,22,0,7.45455,9.31818,4,4,8,10,0.0008675,0.0163336,1,2,1,0,0
18,20,0,7,8.75,4,4,8,10,0.0008977,0.0155757,1,2,1,0,0
19,14,0,5.42857,6.78571,4,4,8,10,0.0006324,0.011275,1,2,1,0,0
20,8,0,5.5,6.875,4,4,8,10,0.0002551,0.0054817,2,2,1,0,0
21,6,0,5.33333,6.66667,4,4,8,8,0.0001811,0.003936,2,2,1,0,0
22,4,0,6,7.5,4,4,8,10,0.0001087,0.0022988,2,2,1,0,0
23,4,0,4,5,4,4,4,5,0.0001302,0.0026949,2,2,1,0,0
