depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,23,30,23,30,23,30,0.000452,0.007913,0,23,7,0,0
1,2,1,23,30,23,30,23,30,0.0004745,0.0060174,0,23,7,0,0
2,2,0,23,30,23,23,23,30,0.0010157,0.012597,0,23,7,0,0
3,4,0,20.5,26.5,18,18,23,23,0.0018765,0.0239924,0,20,6,0,0
4,8,0,18,23,12,12,24,24,0.0026285,0.0378539,0,18,5,0,0
5,16,0,14.1875,18.25,4,5,23,23,0.0034337,0.0565844,0,14,4,0,0
6,28,0,11.5,14.75,4,5,22,22,0.0043466,0.0777762,0,11,3,0,0
7,24,0,11.2083,14.5,4,4,22,22,0.0033681,0.0649347,0,11,3,0,0
8,18,0,9.22222,12,7,7,15,15,0.0013941,0.0370865,0,9,2,0,0
9,26,9,9.82353,12.8235,7,7,15,15,0.0016323,0.0387281,0,9,3,0,0
10,32,11,9.80952,12.8095,7,7,15,15,0.001963,0.0465441,0,9,3,0,0
11,38,9,9.96552,13.0345,4,4,15,15,0.0027804,0.0637817,0,9,3,0,0
12,46,7,10.3333,13.5385,7,7,15,15,0.0041044,0.0889936,0,10,3,0,0
13,60,5,9.81818,12.8364,4,4,15,15,0.0051031,0.115218,0,9,3,0,0
14,76,5,9.6338,12.5775,7,7,15,15,0.0061483,0.144813,0,9,2,0,0
15,98,5,8.91398,11.6022,4,4,15,15,0.0069277,0.175395,0,8,2,0,0
16,100,4,8.08333,10.4583,4,4,15,15,0.0052224,0.163169,0,8,2,0,0
17,116,5,7.3964,9.53153,4,4,15,15,0.0048624,0.166246,0,7,2,0,0
18,112,4,7.30556,9.40741,4,4,10,10,0.0046618,0.163247,0,7,2,0,0
19,126,2,6.85484,8.80645,4,4,10,10,0.0043554,0.175108,0,6,1,0,0
20,108,1,6.38318,8.17757,4,4,10,10,0.0031843,0.142106,0,6,1,0,0
21,86,2,6,7.66667,4,4,10,10,0.0019542,0.103326,0,6,1,0,0
22,64,0,6.48438,8.3125,4,4,10,10,0.0018418,0.0853772,0,6,1,0,0
23,56,0,5.44643,6.92857,4,4,10,10,0.0010016,0.0632597,0,5,1,0,0
24,36,2,5.32353,6.76471,4,4,7,9,0.0005388,0.037215,0,5,1,0,0
25,28,0,5.39286,6.85714,4,4,7,7,0.0004345,0.0304454,0,5,1,0,0
26,16,0,5.3125,6.75,4,4,7,7,0.0002415,0.0173205,0,5,1,0,0
27,14,0,5.07143,6.42857,4,4,7,7,0.0001723,0.0146102,0,5,1,0,0
28,10,0,5.2,6.6,4,4,7,7,0.0001287,0.0104105,0,5,1,0,0
29,8,0,5.5,7,4,4,7,9,0.0001438,0.0089636,0,5,1,0,0
30,8,0,6.625,8.5,4,4,7,9,0.000266,0.0116902,0,6,1,0,0
31,14,0,5.07143,6.42857,4,4,7,7,0.0001991,0.0147237,0,5,1,0,0
32,10,0,4.6,5.8,4,4,7,7,7.52e-05,0.0089605,0,4,1,0,0
33,4,0,4,5,4,4,4,5,0,0.0029365,0,4,1,0,0
