depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,318,360,318,360,318,360,0.0083315,0.0977862,0,318,281,239,239,0
1,2,0,284,321,283,283,285,319,0.0120488,0.0940933,130,154,248,211,113,0
2,4,0,254.5,287.25,249,254,259,278,0.0134785,0.148066,115,134,219,186,98,0
3,8,0,234.75,268,223,223,245,264,0.0239729,0.282197,100,130,201,168,92,0
4,16,0,209.375,241.438,193,193,223,248,0.0403845,0.480539,92,112,177,144,77,0
5,32,0,185.781,215.469,161,161,207,233,0.0744156,0.878518,81,100,153,124,68,0
6,64,0,165.172,193.281,124,124,182,207,0.122599,1.51037,70,91,134,106,59,0
7,128,0,146.984,173.719,92,92,166,178,0.212367,2.6668,61,80,118,91,50,0
8,234,0,130.979,156.064,79,79,161,161,0.34057,4.27752,53,72,103,78,43,0
9,408,0,117.525,141.218,67,67,143,143,0.523719,6.67648,47,65,91,67,38,0
10,688,0,103.638,126.001,65,65,132,132,0.756088,9.78978,41,57,79,56,32,0
11,1080,0,91.3787,112.384,54,54,117,117,1.03693,13.5716,35,51,68,47,27,0
12,1644,0,80.3826,100.071,45,50,107,107,1.39818,18.3671,30,45,58,39,22,0
13,2410,0,70.6191,89.0876,40,40,100,100,1.78912,23.7009,25,41,50,31,18,0
14,3304,0,62.125,79.3801,35,35,101,101,2.13486,28.5891,21,36,42,25,15,0
15,4366,0,54.683,70.8108,26,26,97,97,2.47073,33.7711,17,33,36,20,12,0
16,5632,0,48.12,63.0927,14,14,97,97,2.77707,38.5144,14,29,31,16,10,0
17,7094,0,42.6542,56.5337,3,3,105,105,3.08554,43.8516,12,26,26,12,8,0
18,8520,0,38.3207,51.1714,3,3,97,97,3.34486,49.3154,10,25,23,10,7,0
19,9718,0,35.1483,47.2168,3,3,107,107,3.48871,50.6504,8,23,20,8,6,0
20,10670,0,33.0101,44.3758,3,3,107,107,3.62799,54.3465,7,22,19,8,6,0
21,11234,0,31.5468,42.0973,3,3,107,107,3.70458,57.5515,6,22,18,8,6,0
22,11478,0,30.7481,40.6204,3,3,98,98,3.73283,60.2831,6,22,18,8,7,0
23,11368,0,32.2263,41.9944,3,3,101,101,3.98506,66.6507,5,24,19,10,8,0
24,11164,0,31.5837,40.6866,3,3,97,97,3.90618,65.2424,5,24,19,10,9,0
25,10656,0,30.8671,39.3327,3,3,97,97,3.63411,60.3184,5,23,19,11,9,0
26,9914,0,31.6229,39.8627,3,3,95,95,3.59993,59.2991,5,24,20,12,10,0
27,7006,0,26.5973,33.4229,3,3,94,94,2.08037,34.7957,4,20,17,10,9,0
28,4664,0,22.4247,28.1883,3,3,96,96,1.10565,20.5158,3,17,14,8,7,0
29,2740,0,16.9091,21.4515,3,3,89,89,0.436777,8.0859,3,11,10,5,4,0
30,2268,0,13.1384,16.4295,3,3,86,86,0.251295,5.1622,3,8,7,3,2,0
31,2052,0,11.0414,14.1194,3,3,83,83,0.163884,3.1566,3,5,5,2,1,0
32,1974,0,10.577,13.5623,3,3,70,70,0.148467,2.61847,3,5,5,2,1,0
33,1914,0,10.5475,13.5758,3,3,62,62,0.143826,2.63715,3,5,5,2,1,0
34,1774,0,10.0778,13.1178,3,3,68,68,0.126738,2.32549,3,5,5,2,1,0
35,1702,0,9.21269,12.2092,3,3,57,57,0.117059,2.07963,2,4,4,1,1,0
36,1620,0,8.97469,11.9,3,3,53,53,0.119276,2.18595,2,5,4,1,1,0
37,1400,0,9.16429,11.9343,3,3,36,36,0.110148,1.98046,2,6,4,1,1,0
38,1214,4,9.22397,12.3628,3,3,43,43,0.0918723,1.65038,2,5,4,1,1,0
39,1110,3,8.28184,11.2764,3,3,35,35,0.0634819,1.22163,2,4,4,1,0,0
40,1066,2,7.76504,10.719,3,3,26,26,0.0571844,1.12832,2,4,3,0,0,0
41,1014,7,6.70209,9.33863,3,3,23,23,0.0464183,0.911247,2,3,3,0,0,0
42,952,16,6.02778,8.41667,3,3,25,25,0.0415345,0.887258,1,3,2,0,0,0
43,884,21,5.60718,7.80997,3,3,15,15,0.0360646,0.810888,1,3,2,0,0,0
44,734,16,4.55014,6.27298,3,3,15,15,0.0228462,0.553556,1,2,1,0,0,0
45,586,20,4.32686,5.93286,3,3,15,15,0.0179233,0.510138,1,3,1,0,0,0
46,474,15,3.25926,4.35512,3,3,9,9,0.0096699,0.293049,0,2,1,0,0,0
47,404,7,4.00252,5.49874,3,3,7,7,0.0119768,0.396748,0,3,1,0,0,0
48,120,0,3,4,3,3,3,4,0.002071,0.0662686,1,2,1,0,0,0
49,72,7,3,4,3,3,3,4,0.0013848,0.0476241,0,3,1,0,0,0
50,18,9,3,4,3,3,3,4,0.0001899,0.0081576,0,3,1,0,0,1
