depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,885,315,885,315,885,315,0.460555,0.676098,0,885,109,331,331,74
1,2,0,479.5,227,396,178,563,563,0.377242,0.608318,0,479,68,124,124,63
2,4,0,269.25,149,173,138,401,401,0.31948,0.579632,0,269,41,49,49,40
3,8,0,186.75,118.375,59,59,353,353,0.331143,0.662967,0,186,30,26,26,30
4,16,0,114.062,86.625,23,23,338,338,0.381861,0.794181,0,114,21,12,12,21
5,32,0,68.7188,58.0312,11,11,299,299,0.356384,0.839236,0,68,13,5,5,13
6,64,0,40.7188,37.625,5,5,210,210,0.320615,0.87239,0,40,8,1,1,8
7,118,0,25.5763,24.8305,5,5,184,184,0.274263,0.897008,0,25,5,0,0,5
8,168,0,18.5952,18.5298,5,5,162,162,0.208635,0.839509,0,18,3,0,0,3
9,202,0,14.5594,14.5644,5,5,127,127,0.145702,0.724564,0,14,2,0,0,2
10,198,0,12.2172,12.3636,5,5,83,83,0.0866135,0.557671,0,12,2,0,0,2
11,166,0,10.7831,11.0602,5,5,62,62,0.0486718,0.394258,0,10,1,0,0,1
12,116,0,9.93103,10.2586,5,5,43,43,0.0222148,0.240561,0,9,1,0,0,1
13,74,0,8.48649,9.05405,5,5,25,25,0.0077383,0.124501,0,8,1,0,0,1
14,42,0,7,7.85714,5,5,19,19,0.0019315,0.0554623,0,7,1,0,0,1
15,16,0,6.125,7.125,5,5,11,12,0.0002964,0.0181632,0,6,1,0,0,1
16,6,0,5,6,5,5,5,6,0,0.0050472,0,5,1,0,0,1
