depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,160,81,160,81,160,81,0.0280335,0.0691861,0,160,21,27,27
1,2,0,81.5,50.5,45,45,118,67,0.0219214,0.061748,0,81,11,7,7
2,4,0,38.75,32.25,21,21,53,53,0.0079387,0.0391031,0,38,6,0,0
3,8,4,38.75,32.25,21,21,53,53,0.0103982,0.0446422,0,38,6,0,0
4,8,1,23.7143,22.1429,15,15,39,39,0.0061204,0.0390464,0,23,4,0,0
5,14,2,14.3333,15.4167,5,5,21,23,0.0041507,0.0385955,0,14,2,0,0
6,22,9,14.6923,15.6923,9,9,21,23,0.0036374,0.0382536,0,14,2,0,0
7,26,11,12.8667,13.8667,9,9,21,21,0.0045736,0.0566476,0,12,2,0,0
8,30,11,10.6842,11.7895,5,5,17,17,0.0034909,0.0637336,0,10,2,0,0
9,36,15,9.38095,10.4762,5,5,11,12,0.0034479,0.0735518,0,9,1,0,0
10,32,8,7,8,5,5,11,11,0.001263,0.0456005,0,7,1,0,0
11,16,0,5,6,5,5,5,6,0,0.0217602,0,5,1,0,0
