depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,86,110,86,110,86,110,0.0021361,0.0276122,0,86,68,44,44
1,2,0,72.5,91,65,80,80,85,0.0032174,0.0407002,0,72,52,34,34
2,4,0,60.5,78.25,47,60,72,72,0.0038255,0.0700561,0,60,41,23,23
3,8,0,52.75,68.875,37,46,67,67,0.006081,0.11047,0,52,33,17,17
4,16,0,50.75,65.9375,33,37,81,81,0.0092387,0.190804,0,50,32,17,17
5,32,0,46.625,61.3125,29,29,71,71,0.0168598,0.346036,0,46,29,14,14
6,64,0,43.1562,57.375,27,27,66,66,0.0296026,0.585007,0,43,26,12,12
7,128,0,40.0469,53.8906,20,25,59,59,0.054355,1.0574,0,40,23,10,10
8,256,0,37.1406,50.5508,17,19,59,59,0.0996054,1.93621,0,37,21,8,8
9,510,0,34.1314,46.7686,15,15,63,63,0.306618,4.00535,0,34,19,7,7
10,1004,0,31.5867,43.5608,13,13,60,60,0.551963,7.23282,0,31,18,6,6
11,1866,0,28.9829,40.1742,3,3,54,54,0.935218,12.3041,0,28,16,5,5
12,2478,0,26.3628,36.5843,3,3,56,56,1.11811,14.8477,0,26,14,4,4
13,3196,0,23.7484,33.0757,3,3,53,53,1.28748,17.0969,0,23,12,3,3
14,3196,0,21.0835,29.4299,3,3,44,44,1.10812,15.1325,0,21,11,2,2
15,3494,0,18.7069,26.1654,3,3,40,40,1.05471,14.6573,0,18,9,2,2
16,4262,0,16.9104,23.6788,3,3,40,40,1.13848,15.9646,0,16,8,2,2
17,3104,0,15.1788,21.2294,3,3,38,38,0.712782,10.3488,0,15,7,1,1
18,2290,0,13.7122,19.0908,3,3,38,38,0.451317,6.91957,0,13,7,1,1
19,2028,3,12.5077,17.2148,3,3,38,38,0.345424,5.64195,0,12,6,1,1
20,628,0,10.5111,14.3885,3,3,32,32,0.08366,1.45934,0,10,5,1,1
21,226,3,7.29596,9.97758,3,3,26,26,0.0168342,0.347187,0,7,3,0,0
22,174,4,5.68235,7.73529,3,3,19,19,0.0078008,0.204499,0,5,2,0,0
23,136,3,5.65414,7.71429,3,3,15,15,0.0062695,0.16406,0,5,2,0,0
24,98,6,5.6087,7.61957,3,3,13,13,0.0040966,0.108065,0,5,2,0,0
25,64,4,4.5,6.05,3,3,7,7,0.0014597,0.0581103,0,4,1,0,0
26,50,7,3.69767,5.04651,3,3,5,5,0.0005019,0.0328095,0,3,1,0,0
27,30,1,3,4,3,3,3,4,0,0.0166868,0,3,1,0,0
28,22,2,3,4,3,3,3,4,0,0.0116509,0,3,1,0,0
29,4,1,3,4,3,3,3,4,0,0.0017866,0,3,1,0,0
