depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,18,24,18,24,18,24,0.0003041,0.0074458,0,18,6,0,0,0
1,2,1,18,24,18,24,18,24,0.0005498,0.0058142,0,18,6,0,0,0
2,2,0,16.5,22,15,18,18,20,0.0007412,0.0083439,0,16,5,0,0,0
3,4,0,15.75,21,15,15,18,20,0.001783,0.0194661,0,15,5,0,0,0
4,8,0,15.125,20.125,12,12,19,19,0.0038818,0.0348362,0,15,5,0,0,0
5,16,0,14.125,18.625,10,10,19,19,0.0078389,0.0763049,1,14,4,0,0,0
6,32,0,12.6875,16.7188,7,7,19,19,0.0117166,0.102731,2,12,3,0,0,0
7,54,0,10.2963,13.8889,7,7,20,20,0.0119118,0.112571,0,8,3,0,0,1
8,26,0,8.11538,11.0769,4,4,19,19,0.0033894,0.0382986,1,6,2,0,0,2
9,20,0,8.7,11.3,7,7,15,15,0.0017569,0.0214531,1,4,2,0,0,2
10,32,9,9.21739,12,7,7,15,15,0.0013864,0.0188463,1,2,2,0,0,2
11,42,16,9.38462,12.2308,7,7,15,15,0.0010904,0.0167841,2,1,2,0,0,2
12,48,5,9.04651,11.7674,7,7,15,15,0.0030457,0.0382851,1,3,2,0,0,2
13,70,15,8.90909,11.5818,7,7,15,15,0.0029506,0.0419927,1,2,2,0,0,2
14,94,16,8.75641,11.3718,7,7,15,15,0.0046413,0.0624768,1,3,2,0,0,2
15,148,19,8.44961,10.9535,7,7,15,15,0.0074349,0.103311,1,3,2,0,0,2
16,228,18,7.94286,10.2714,4,4,15,15,0.0114016,0.159964,1,3,2,0,0,2
17,274,13,7.48276,9.64368,4,4,10,10,0.0118679,0.183622,1,2,2,0,0,2
18,286,4,7.51064,9.68085,7,7,10,10,0.0109813,0.194048,1,2,2,0,0,2
19,194,2,7.07812,9.10417,4,4,10,10,0.0059491,0.120957,1,2,2,0,0,2
20,162,1,6.45963,8.2795,4,4,10,10,0.0046516,0.096354,2,2,1,0,0,1
21,120,1,5.48739,6.98319,4,4,10,10,0.0032672,0.0663265,2,2,1,0,0,1
22,76,1,5.48,6.97333,4,4,10,10,0.0021636,0.0414163,2,2,1,0,0,1
23,34,1,6.90909,8.87879,4,4,10,10,0.0012456,0.0221293,2,2,1,0,0,1
24,32,1,6.90323,8.87097,4,4,10,10,0.0010878,0.0212464,2,2,1,0,0,1
25,30,1,6.89655,8.86207,4,4,10,10,0.0011135,0.0195852,2,2,1,0,0,1
26,28,1,7,9,4,4,10,10,0.0010207,0.0183127,2,2,2,0,0,2
27,26,1,7.24,9.32,4,4,10,10,0.0010022,0.017387,1,2,2,0,0,2
28,26,1,7.24,9.32,4,4,10,10,0.0009346,0.0160145,1,2,2,0,0,2
29,26,1,7.24,9.32,4,4,10,10,0.0009554,0.0160567,1,2,2,0,0,2
30,24,1,7.13043,9.17391,4,4,10,10,0.0008209,0.0143171,1,2,2,0,0,2
31,24,1,7.13043,9.17391,4,4,10,10,0.0008056,0.0142952,1,2,2,0,0,2
32,24,1,7.13043,9.17391,4,4,10,10,0.0008667,0.0145594,1,2,2,0,0,2
33,24,1,7.13043,9.17391,4,4,10,10,0.000872,0.0144034,1,2,2,0,0,2
34,24,1,7.13043,9.17391,4,4,10,10,0.0008173,0.0142765,1,2,2,0,0,2
35,24,1,7.13043,9.17391,4,4,10,10,0.000815,0.014444,1,2,2,0,0,2
36,24,1,7.13043,9.17391,4,4,10,10,0.0008527,0.0144632,1,2,2,0,0,2
37,22,1,7,9,4,4,10,10,0.0007484,0.0130687,1,2,2,0,0,2
38,22,1,7,9,4,4,10,10,0.0007899,0.0131282,1,2,2,0,0,2
39,22,1,7,9,4,4,10,10,0.0007195,0.0129378,1,2,2,0,0,2
40,22,1,7,9,4,4,10,10,0.0007617,0.0127927,1,2,2,0,0,2
41,22,1,7,9,4,4,10,10,0.0007154,0.0127814,1,2,2,0,0,2
42,22,1,7,9,4,4,10,10,0.0007367,0.0128728,1,2,2,0,0,2
43,22,1,7,9,4,4,10,10,0.0007019,0.0129627,1,2,2,0,0,2
44,20,1,6.84211,8.78947,4,4,10,10,0.0005872,0.0111445,1,2,1,0,0,1
45,18,1,6.82353,8.76471,4,4,10,10,0.0004759,0.0096116,2,2,1,0,0,1
46,16,0,6.8125,8.75,4,4,10,10,0.0005092,0.0092828,2,2,1,0,0,1
47,14,0,6.78571,8.71429,4,4,10,10,0.0004395,0.0081744,2,2,1,0,0,1
48,12,0,6.75,8.66667,4,4,10,10,0.0003996,0.0070861,2,2,1,0,0,1
49,10,0,6.7,8.6,4,4,10,10,0.0003362,0.0059847,2,2,1,0,0,1
50,8,0,6.625,8.5,4,4,10,10,0.0003093,0.0049481,2,2,1,0,0,1
51,6,0,7,9,4,4,10,10,0.0002441,0.0039034,2,3,2,0,0,2
52,4,0,8.5,11,7,7,10,10,0.0002175,0.00311,1,3,2,0,0,2
53,4,0,8.5,11,7,7,10,10,0.0002078,0.00313,1,3,2,0,0,2
54,4,0,8.5,11,7,7,10,10,0.0002321,0.0034997,1,3,2,0,0,2
55,6,0,8,10.3333,7,7,10,10,0.0002653,0.0043534,1,3,2,0,0,2
56,8,0,7.75,10,7,7,10,10,0.0003154,0.0055424,1,2,2,0,0,2
57,10,0,7.3,9.4,4,4,10,10,0.0003544,0.0063546,2,2,2,0,0,2
58,12,0,6.75,8.66667,4,4,10,10,0.0003978,0.0073908,2,2,1,0,0,1
59,12,0,6.75,8.66667,4,4,10,10,0.0003935,0.007198,2,2,1,0,0,1
60,12,0,6.75,8.66667,4,4,10,10,0.000422,0.0071872,2,2,1,0,0,1
61,12,0,6.75,8.66667,4,4,10,10,0.0003945,0.0072993,2,2,1,0,0,1
62,12,0,6.75,8.66667,4,4,10,10,0.0003942,0.0071594,2,2,1,0,0,1
63,12,0,6.75,8.66667,4,4,10,10,0.0003997,0.0071723,2,2,1,0,0,1
64,12,0,6.75,8.66667,4,4,10,10,0.000384,0.0071779,2,2,1,0,0,1
65,12,0,6.75,8.66667,4,4,10,10,0.0004051,0.0073876,2,2,1,0,0,1
66,12,0,6.75,8.66667,4,4,10,10,0.0003784,0.0071815,2,2,1,0,0,1
67,12,0,6.75,8.66667,4,4,10,10,0.0003964,0.0072096,2,2,1,0,0,1
68,12,0,6.75,8.66667,4,4,10,10,0.0004164,0.0071795,2,2,1,0,0,1
69,12,0,6.75,8.66667,4,4,10,10,0.0003824,0.0071486,2,2,1,0,0,1
70,12,0,6.75,8.66667,4,4,10,10,0.0004263,0.0072044,2,2,1,0,0,1
71,12,0,6.75,8.66667,4,4,10,10,0.0003856,0.0071454,2,2,1,0,0,1
72,12,0,6.75,8.66667,4,4,10,10,0.0003847,0.0072857,2,2,1,0,0,1
73,12,0,6.75,8.66667,4,4,10,10,0.000406,0.0071938,2,2,1,0,0,1
74,12,0,6.75,8.66667,4,4,10,10,0.0003828,0.0071771,2,2,1,0,0,1
75,12,0,6.75,8.66667,4,4,10,10,0.0004155,0.0072578,2,2,1,0,0,1
76,12,0,6.75,8.66667,4,4,10,10,0.0003907,0.0073736,2,2,1,0,0,1
77,12,0,6.75,8.66667,4,4,10,10,0.0003842,0.0071613,2,2,1,0,0,1
78,12,0,6.75,8.66667,4,4,10,10,0.000413,0.0075075,2,2,1,0,0,1
79,12,0,6.75,8.66667,4,4,10,10,0.0004058,0.0075289,2,2,1,0,0,1
80,12,0,6.75,8.66667,4,4,10,10,0.0003841,0.0072294,2,2,1,0,0,1
81,12,0,6.75,8.66667,4,4,10,10,0.0004172,0.0072931,2,2,1,0,0,1
82,12,0,6.75,8.66667,4,4,10,10,0.0003925,0.0071522,2,2,1,0,0,1
83,12,0,6.75,8.66667,4,4,10,10,0.0004033,0.0072845,2,2,1,0,0,1
84,12,0,6.75,8.66667,4,4,10,10,0.0003981,0.0072556,2,2,1,0,0,1
85,10,0,6.4,8.2,4,4,10,10,0.0002726,0.005573,2,2,1,0,0,1
86,10,0,6.4,8.2,4,4,10,10,0.0003028,0.0058482,2,2,1,0,0,1
87,10,0,6.4,8.2,4,4,10,10,0.000289,0.0055922,2,2,1,0,0,1
88,8,0,5.875,7.5,4,4,7,7,0.0001864,0.004,2,2,1,0,0,1
89,6,0,5.5,7,4,4,7,7,0.0001269,0.0028395,2,2,1,0,0,1
90,4,0,4.75,6,4,4,7,7,7.95e-05,0.0017736,2,2,1,0,0,1
91,2,0,4,5,4,4,4,5,3.97e-05,0.000785,2,2,1,0,0,1
