depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,9,13,9,13,9,13,7.3699e-05,0.0047553,0,9,4
1,2,1,4.5,13,9,13,9,13,0.0001038,0.0030764,0,9,4
2,2,0,8,23,7,9,9,10,0.000258697,0.0059339,0,8,3
3,4,0,8,46,7,7,9,10,0.000378595,0.0090312,0,8,3
4,8,0,8,92,7,7,9,10,0.0010446,0.0221544,0,8,3
5,16,0,8,184,7,7,9,10,0.00179209,0.0410905,0,8,3
6,32,0,8,368,7,7,9,10,0.0068018,0.08809,0,8,3
7,64,0,7.5,688,7,7,9,10,0.00684049,0.152722,0,7,3
8,128,0,6.5,1184,5,5,9,9,0.0101952,0.247691,0,6,2
9,256,0,5.125,1840,3,3,9,9,0.0145104,0.347308,0,4,2
10,346,0,4.7341,2284,3,3,9,9,0.016758,0.439821,0,4,1
11,48,0,6.58333,450,5,5,9,10,0.00195239,0.0517231,1,3,2
12,42,13,4.83333,290,5,5,9,9,0.000712701,0.0240762,2,2,3
13,56,4,6.53571,523,3,3,9,9,0.0017578,0.0525539,1,2,3
14,70,5,6.52857,653,3,3,9,9,0.00202731,0.0622889,1,2,3
15,84,15,5.70238,684,3,3,9,9,0.00167591,0.0557729,2,2,2
16,100,15,5.69,811,3,3,9,9,0.0022503,0.0703323,2,2,2
17,116,12,5.86207,968,3,3,9,9,0.00320121,0.0937484,2,2,2
18,150,27,5.36667,1146,3,3,9,9,0.0034781,0.104768,2,2,2
19,184,31,5.39674,1413,3,3,9,9,0.00453192,0.129106,1,2,2
20,226,60,4.77876,1537,3,3,9,9,0.00412219,0.125134,1,2,2
21,250,68,4.736,1685,3,3,9,9,0.00436289,0.135061,1,1,2
22,282,59,5.15248,2068,3,3,9,9,0.00581399,0.171326,1,2,2
23,298,58,5.31544,2256,3,3,9,9,0.0064654,0.188668,1,2,2
24,340,56,5.43529,2630,3,3,9,9,0.00798517,0.229756,1,2,2
25,414,77,5.29227,3118,3,3,9,9,0.00897318,0.259705,1,2,2
26,388,68,5.29381,2921,3,3,7,7,0.0077562,0.231797,2,2,2
27,314,37,5.49363,2449,3,3,7,7,0.0067754,0.19895,1,2,2
28,234,22,5.28205,1748,3,3,7,7,0.00448729,0.147089,2,1,2
29,186,5,5.36022,1405,3,3,7,7,0.00407008,0.130625,2,2,2
30,144,3,5.25694,1065,3,3,7,7,0.00287971,0.096878,1,1,2
31,130,0,5.10769,931,3,3,7,7,0.00248711,0.0861989,2,1,2
32,118,0,4.66102,766,3,3,7,7,0.00201991,0.0723545,1,1,1
33,78,0,4.58974,498,3,3,7,7,0.00142491,0.0465046,2,1,1
34,60,0,4.3,357,3,3,7,7,0.000920708,0.0343622,2,1,1
35,48,0,3.75,246,3,3,7,7,0.000616493,0.0237907,2,1,1
36,24,0,4,132,3,3,7,7,0.000356797,0.0132028,2,1,1
37,20,0,4.1,113,3,3,7,7,0.000264507,0.0105866,2,1,1
38,16,0,3.875,85,3,3,7,7,0.000212602,0.0080347,1,1,1
39,8,0,3.75,41,3,3,5,5,0.0001082,0.0039748,2,1,1
40,2,0,5,14,5,5,5,7,2.5001e-05,0.0012313,2,1,2
41,4,0,3,16,3,3,3,4,6.0398e-05,0.0019177,2,1,1
