depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,213,97,213,97,213,97,0.0488222,0.104755,0,213,25
1,2,0,97.5,117,64,64,131,74,0.0321668,0.0780562,0,97,14
2,4,1,43.5,126,37,37,73,64,0.0165457,0.0584402,0,58,8
3,6,2,29.1667,137,35,33,64,64,0.0113902,0.0480616,0,43,6
4,8,2,24.125,162,9,9,64,64,0.0117787,0.0512643,0,32,5
5,12,4,14.6667,170,9,9,39,39,0.0070464,0.0413768,0,22,3
6,16,4,12.125,199,9,9,25,25,0.0050423,0.0465154,0,16,2
7,24,9,7.95833,202,5,5,25,25,0.0032171,0.0372327,0,12,2
8,28,8,7.07143,223,5,5,11,12,0.00182389,0.0364626,0,9,1
9,36,16,5.5,223,5,5,11,12,0.0017796,0.0378164,0,9,1
10,36,8,5.16667,215,5,5,11,11,0.000897503,0.0322801,0,6,1
11,16,0,5,96,5,5,5,6,0,0.0120427,0,5,1
