depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,14,20,14,20,14,20,0.0001159,0.0085724,0,14,7,1,1
1,2,1,14,20,14,20,14,20,0.0001906,0.0037466,0,14,7,1,1
2,2,0,14.5,20.5,12,17,17,17,0.000588,0.0097464,0,14,7,1,1
3,4,0,14.5,20.5,12,14,17,17,0.0010352,0.016987,2,14,7,1,1
4,8,0,12.875,18.125,9,9,15,17,0.0014565,0.0277302,2,12,6,1,1
5,14,0,10.3571,14.7857,7,7,14,14,0.0026155,0.0415469,1,9,4,0,0
6,28,0,9.14286,12.9643,5,5,14,14,0.0038193,0.0708332,0,8,4,0,0
7,44,0,7.79545,11.0682,3,4,14,14,0.0043893,0.0827778,0,7,3,0,0
8,66,0,7.33333,10.4242,3,3,14,14,0.005786,0.109223,1,6,3,0,0
9,40,0,7.8,11.15,5,5,12,12,0.0015057,0.0356004,1,3,3,0,0
10,42,9,8.0303,11.4848,5,5,12,12,0.0009225,0.0242285,2,2,3,0,0
11,50,9,7.85366,11.2195,5,5,12,12,0.0011795,0.0306687,2,2,3,0,0
12,64,2,7.37097,10.5161,5,5,12,12,0.0019,0.0480376,2,2,3,0,0
13,90,3,7.13793,10.1609,3,3,12,12,0.0027606,0.0690495,2,2,3,0,0
14,116,3,6.82301,9.71681,3,3,12,12,0.0032579,0.0845449,2,2,2,0,0
15,164,10,6.2987,8.94156,3,3,11,11,0.0038471,0.106,2,2,2,0,0
16,212,12,5.93,8.39,3,3,10,10,0.0046832,0.130217,2,2,2,0,0
17,254,16,5.67647,8.01261,3,3,10,10,0.0053617,0.15128,2,2,2,0,0
18,312,24,5.61458,7.92014,3,3,10,10,0.0063008,0.184195,2,1,2,0,0
19,370,22,5.43103,7.64655,3,3,9,9,0.0070459,0.206351,2,1,2,0,0
20,426,33,5.29517,7.44275,3,3,9,9,0.0074425,0.229853,2,1,2,0,0
21,496,40,5.1886,7.28289,3,3,9,9,0.0087602,0.26293,2,1,2,0,0
22,542,55,5.21355,7.32033,3,3,9,9,0.0089956,0.277626,2,1,2,0,0
23,592,57,5.20561,7.30841,3,3,9,9,0.009665,0.300608,2,1,2,0,0
24,630,45,5.06838,7.10256,3,3,9,9,0.0106559,0.330058,2,1,2,0,0
25,618,55,5.03552,7.05329,3,3,7,7,0.0096819,0.308728,2,1,2,0,0
26,606,63,4.92634,6.8895,3,3,7,7,0.0092753,0.2935,1,1,1,0,0
27,578,74,4.85317,6.77976,3,3,7,7,0.0079734,0.264555,1,1,1,0,0
28,562,76,4.73663,6.60494,3,3,7,7,0.007361,0.247858,2,1,1,0,0
29,532,75,4.77243,6.65864,3,3,7,7,0.006753,0.232316,1,1,1,0,0
30,490,62,4.71963,6.57944,3,3,7,7,0.0059509,0.211395,1,1,1,0,0
31,448,53,4.63544,6.45316,3,3,7,7,0.0051812,0.190609,1,1,1,0,0
32,394,32,4.62431,6.43646,3,3,7,7,0.0047513,0.175427,1,1,1,0,0
33,364,17,4.55043,6.32565,3,3,5,7,0.0047141,0.168534,1,1,1,0,0
34,310,12,4.47651,6.21477,3,3,5,7,0.0039896,0.142287,1,1,1,0,0
35,254,11,4.34156,6.01235,3,3,5,5,0.0030609,0.112316,1,1,1,0,0
36,194,3,4.20419,5.80628,3,3,5,5,0.0024507,0.0866204,1,1,1,0,0
37,136,1,4.28889,5.93333,3,3,5,7,0.0017712,0.0642833,1,1,1,0,0
38,92,0,4.17391,5.76087,3,3,5,5,0.0012031,0.0421442,2,1,1,0,0
39,64,0,4.15625,5.73438,3,3,5,5,0.0007796,0.0289501,1,1,1,0,0
40,40,0,3.85,5.275,3,3,5,5,0.0004582,0.0170814,1,1,1,0,0
41,24,0,4.16667,5.75,3,3,5,7,0.0002863,0.0108323,1,1,1,0,0
42,18,0,3.88889,5.33333,3,3,5,7,0.0002021,0.0077083,2,1,1,0,0
43,8,0,4,5.5,3,3,5,5,9.53e-05,0.0036066,2,1,1,0,0
44,4,0,3.5,4.75,3,3,5,5,4.27e-05,0.0015862,2,1,1,0,0
45,2,0,3,4,3,3,3,4,2.01e-05,0.0007046,2,1,1,0,0
