depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,53,63,53,63,53,63,0.0033903,0.0189239,0,53,12,0,0,0
1,2,1,53,63,53,63,53,63,0.00589739,0.0201269,0,53,12,0,0,0
2,2,0,46,55,39,47,53,53,0.0098286,0.0371861,0,46,10,0,0,0
3,4,0,45,53.75,35,39,53,53,0.0182487,0.0646225,0,45,10,0,0,0
4,8,0,40.5,48.375,21,26,56,56,0.029721,0.108788,0,40,9,0,0,0
5,16,0,39.375,47,21,21,56,56,0.0625151,0.224229,0,39,9,0,0,0
6,28,0,40.1429,47.6786,19,19,56,56,0.118301,0.405266,0,40,9,0,0,0
7,54,0,37.5185,44.5556,15,17,53,53,0.204841,0.710485,0,37,8,0,0,0
8,88,0,33.7045,40.0568,21,21,53,53,0.27781,1.01287,2,33,7,0,0,0
9,126,0,30.7619,36.3333,15,15,53,53,0.330983,1.27068,3,30,6,0,0,0
10,124,0,27.9597,32.6371,9,9,52,52,0.272754,1.06328,2,26,6,0,0,1
11,164,0,21.7683,25.4512,9,9,53,53,0.190257,0.983498,1,18,4,0,0,2
12,156,0,17.4872,20.5256,5,5,52,52,0.123076,0.735735,1,14,3,0,0,3
13,58,0,16.5862,19.6552,9,9,31,31,0.0261648,0.172297,1,8,3,0,0,3
14,58,29,16.5862,19.6552,9,9,31,31,0,0.0131594,3,0,3,0,0,3
15,58,0,16,19.0517,9,9,31,31,0.0110945,0.1211,1,6,3,0,0,3
16,68,15,17.4151,20.6415,9,9,31,31,0.00775792,0.0885559,2,4,3,0,0,3
17,82,16,15.7879,18.9394,9,9,31,31,0.0099761,0.11088,2,4,3,0,0,3
18,102,3,14.9192,18.0505,9,9,31,31,0.0178251,0.189216,2,5,3,0,0,3
19,128,14,14.6316,17.7895,9,9,23,23,0.0159827,0.194964,2,4,3,0,0,3
20,150,15,13.7852,16.837,5,5,23,23,0.0179821,0.223928,2,4,3,0,0,3
21,172,8,12.8293,15.7317,5,5,23,23,0.0224898,0.276225,2,4,2,0,0,2
22,196,20,12.1818,14.9432,5,5,21,21,0.0215255,0.273567,2,4,2,0,0,2
23,218,22,11.3265,13.8776,5,5,21,21,0.0218325,0.284047,2,4,2,0,0,2
24,244,38,11.1456,13.6748,5,5,21,21,0.0227473,0.284114,2,3,2,0,0,2
25,274,52,10.6937,13.1171,5,5,21,21,0.0210532,0.282508,2,3,2,0,0,2
26,306,60,10.5447,12.9309,5,5,21,21,0.0254778,0.324017,2,3,2,0,0,2
27,326,75,10.4343,12.7928,5,5,21,21,0.0229496,0.30939,2,3,2,0,0,2
28,340,68,9.85294,12.0662,5,5,17,17,0.0199075,0.304786,2,2,2,0,0,2
29,348,50,9.77852,11.9732,5,5,17,17,0.0247956,0.357691,2,3,2,0,0,2
30,340,47,9.57338,11.7167,5,5,17,17,0.0208013,0.335588,2,2,2,0,0,2
31,338,37,9.37209,11.4651,5,5,17,17,0.0212386,0.392373,2,2,2,0,0,2
32,314,27,9.05575,11.0697,5,5,17,17,0.0192678,0.322084,2,3,2,0,0,2
33,288,24,8.87879,10.8485,5,5,17,17,0.0181055,0.301082,2,3,1,0,0,1
34,270,27,8.53909,10.4239,5,5,17,17,0.0139039,0.250171,2,2,1,0,0,1
35,244,21,8.39013,10.2377,5,5,17,17,0.0125733,0.228962,2,2,1,0,0,1
36,218,12,8.18447,9.98058,5,5,13,13,0.0117679,0.214239,2,2,1,0,0,1
37,180,17,7.87117,9.58896,5,5,13,13,0.00782069,0.158881,2,2,1,0,0,1
38,134,6,8.1875,9.98438,5,5,13,13,0.00652381,0.131469,2,2,1,0,0,1
39,112,4,7.96296,9.7037,5,5,9,11,0.00491251,0.106981,2,2,1,0,0,1
40,92,2,7.75556,9.44444,5,5,9,11,0.0037455,0.0841363,2,2,1,0,0,1
41,72,0,7.11111,8.63889,5,5,9,9,0.0029902,0.0626192,2,2,1,0,0,1
42,48,0,6.83333,8.29167,5,5,9,11,0.0019449,0.0380314,2,2,1,0,0,1
43,28,0,6.28571,7.60714,5,5,9,9,0.001082,0.0204387,2,2,1,0,0,1
44,10,0,7.4,9,5,5,9,11,0.000401595,0.0086695,2,2,1,0,0,1
45,8,0,6.5,7.875,5,5,9,11,0.000293902,0.0059925,2,2,1,0,0,1
46,2,0,7,8.5,5,5,9,11,7.83e-05,0.0014136,3,2,1,0,0,1
47,2,0,5,6,5,5,5,6,6.3501e-05,0.0010919,3,2,1,0,0,1
