depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,9,13,9,13,9,13,0.0003284,0.012887,0,9,4,0,0
1,2,1,9,13,9,13,9,13,0.0001679,0.0064422,0,9,4,0,0
2,2,0,8,11.5,7,9,9,10,0.0002696,0.0097769,0,8,3,0,0
3,4,0,8,11.5,7,7,9,10,0.0005579,0.0197805,0,8,3,0,0
4,8,0,8,11.5,7,7,9,10,0.0008676,0.0327773,0,8,3,0,0
5,16,0,8,11.5,7,7,9,10,0.0014191,0.0562537,0,8,3,0,0
6,32,0,8,11.5,7,7,9,10,0.0030557,0.112135,0,8,3,0,0
7,64,0,7.5,10.75,7,7,9,10,0.003897,0.157416,0,7,3,0,0
8,128,0,6.5,9.25,5,5,9,9,0.0057686,0.279264,0,6,2,0,0
9,256,0,5.125,7.1875,3,3,9,9,0.0075034,0.461902,0,5,2,0,0
10,346,0,4.7341,6.60116,3,3,9,9,0.00695,0.52232,0,4,1,0,0
11,48,0,6.58333,9.375,5,5,9,10,0.0020002,0.103248,0,6,2,0,0
12,42,13,7,10,5,5,9,9,0.0011209,0.0630181,0,7,3,0,0
13,56,4,7,10,3,3,9,9,0.0026319,0.12386,0,7,3,0,0
14,72,5,6.9403,9.91045,3,3,9,9,0.0031187,0.153143,0,6,2,0,0
15,86,14,6.77778,9.66667,3,3,9,9,0.0030295,0.157785,0,6,2,0,0
16,98,18,6.825,9.7375,3,3,9,9,0.0038566,0.175767,0,6,2,0,0
17,106,13,6.72043,9.58065,3,3,9,9,0.0044374,0.204966,0,6,2,0,0
18,134,27,6.58879,9.38318,3,3,9,9,0.0073367,0.353298,0,6,2,0,0
19,166,24,6.50704,9.26056,3,3,9,9,0.0094101,0.447293,0,6,2,0,0
20,216,49,6.64072,9.46108,3,3,9,9,0.0098761,0.463845,0,6,2,0,0
21,260,69,6.59162,9.38743,3,3,9,9,0.0173966,0.803651,0,6,2,0,0
22,302,62,6.63333,9.45,5,5,9,9,0.0202772,0.939236,0,6,2,0,0
23,352,66,6.64336,9.46503,5,5,9,9,0.0174862,0.80298,0,6,2,0,0
24,378,65,6.60383,9.40575,3,3,9,9,0.0149425,0.686028,0,6,2,0,0
25,388,77,6.44051,9.16077,3,3,7,7,0.0098686,0.488209,0,6,2,0,0
26,366,60,6.28758,8.93137,3,3,7,7,0.0088578,0.463054,0,6,2,0,0
27,288,39,6.14859,8.72289,3,3,7,7,0.0068789,0.370117,0,6,2,0,0
28,240,16,5.9375,8.40625,3,3,7,7,0.0058494,0.313628,0,5,2,0,0
29,208,11,5.75127,8.1269,3,3,7,7,0.0047372,0.271896,0,5,2,0,0
30,172,5,5.41916,7.62874,3,3,7,7,0.0035216,0.215372,0,5,2,0,0
31,146,5,5.38298,7.57447,3,3,7,7,0.0030004,0.185281,0,5,2,0,0
32,134,0,5.04478,7.06716,3,3,7,7,0.0027391,0.177185,0,5,2,0,0
33,110,2,4.81481,6.72222,3,3,7,7,0.0018011,0.12978,0,4,1,0,0
34,84,1,4.54217,6.31325,3,3,7,7,0.0011993,0.0943445,0,4,1,0,0
35,52,0,4.38462,6.07692,3,3,7,7,0.0006446,0.0562355,0,4,1,0,0
36,42,0,4.33333,6,3,3,7,7,0.0004952,0.0440793,0,4,1,0,0
37,26,0,3.69231,5.03846,3,3,5,5,0.0001803,0.0232304,0,3,1,0,0
38,12,0,4.5,6.25,3,3,5,7,0.0001691,0.0139663,0,4,1,0,0
39,16,0,3.5,4.75,3,3,5,5,6.79e-05,0.0134701,0,3,1,0,0
40,6,0,4,5.5,3,3,5,7,5.15e-05,0.0059249,0,4,1,0,0
41,6,0,4.33333,6,3,3,5,7,7.65e-05,0.0064156,0,4,1,0,0
42,6,0,4,5.5,3,3,5,5,7.23e-05,0.0057782,0,4,1,0,0
43,6,0,3.66667,5,3,3,5,7,3.68e-05,0.0046557,0,3,1,0,0
44,2,0,4,5.5,3,4,5,5,1.76e-05,0.0018103,0,4,1,0,0
45,2,0,3,4,3,3,3,4,0,0.0014149,0,3,1,0,0
