depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,258,198,258,198,258,198,0.00584,0.119612,0,258,155,215,215,119
1,2,0,229,180,219,167,239,239,0.0072684,0.130726,60,168,139,188,146,120
2,4,0,190.5,158.25,164,130,214,214,0.0104471,0.18642,63,122,120,152,102,114
3,8,0,166.75,141.5,117,117,229,229,0.0167587,0.293385,58,95,106,131,78,104
4,16,0,148.688,132.062,89,89,220,220,0.0282827,0.507037,52,85,97,114,67,97
5,32,0,130.906,118.375,66,66,194,194,0.0503849,0.898042,49,76,86,98,59,86
6,64,0,115.438,108.062,38,38,189,189,0.0877772,1.55313,43,67,78,85,51,77
7,126,0,102.087,98.1825,30,30,209,209,0.149026,2.64695,39,59,70,74,44,70
8,244,0,88.0369,86.377,19,19,210,210,0.240619,4.31843,35,49,60,62,36,60
9,464,0,75.3341,75.5237,9,9,199,199,0.383528,6.89795,30,42,52,51,30,52
10,830,0,63.3759,64.912,3,3,199,199,0.563078,10.8475,26,34,43,42,24,43
11,1446,0,53.9205,56.2365,3,3,192,192,0.796946,15.7338,23,29,36,34,19,36
12,2298,0,45.0257,47.7419,3,3,191,191,1.0245,19.3523,19,24,30,27,15,30
13,3342,0,37.0545,39.8956,3,3,189,189,1.1941,22.8327,15,19,24,21,12,24
14,4516,0,30.632,33.448,3,3,184,184,1.29942,25.3242,13,16,20,17,9,20
15,5630,0,25.44,28.1389,3,3,199,199,1.31336,25.9353,11,13,16,13,7,16
16,6420,0,21.7933,24.3743,3,3,181,181,1.2537,25.2324,9,11,13,11,6,13
17,6718,0,19.3565,21.8299,3,3,174,174,1.13945,23.3127,8,10,11,9,5,11
18,6514,0,17.2123,19.582,3,3,166,166,0.953579,19.8921,7,8,10,8,4,10
19,6054,0,15.6364,17.9083,3,3,153,153,0.790056,16.6075,7,7,9,6,3,9
20,5374,0,14.2787,16.4425,3,3,144,144,0.624248,13.2451,6,7,8,6,3,8
21,4514,0,13.6894,15.8086,3,3,139,139,0.496114,10.5109,6,6,7,5,3,7
22,3690,0,12.8195,14.893,3,3,134,134,0.368848,7.83374,5,6,7,5,2,7
23,2972,0,12.2725,14.324,3,3,121,121,0.281393,5.98793,5,6,6,4,2,6
24,2368,0,11.6339,13.633,3,3,117,117,0.204491,4.43718,5,5,6,4,2,6
25,1836,0,11.0517,13.0016,3,3,118,118,0.150391,3.21869,5,5,5,4,2,5
26,1420,0,10.0676,11.9521,3,3,90,90,0.104,2.28536,4,4,5,3,1,5
27,1096,0,9.30201,11.1241,3,3,77,77,0.0701644,1.59187,4,4,4,2,1,4
28,778,0,8.72622,10.5129,3,3,75,75,0.0463561,1.04919,4,4,4,2,1,4
29,546,0,7.96337,9.69963,3,3,68,68,0.0279712,0.66105,3,3,3,2,1,3
30,370,0,7.65405,9.36757,3,3,52,52,0.017506,0.4211,3,3,3,1,0,3
31,244,0,7.32377,8.98361,3,3,44,44,0.0111589,0.271122,3,3,3,1,0,3
32,150,0,6.89333,8.5,3,3,40,40,0.0061376,0.162247,3,3,3,1,0,3
33,90,0,7.11111,8.77778,3,3,32,32,0.0039013,0.0933243,3,3,3,1,0,3
34,44,0,8.04545,9.75,3,3,27,27,0.0022163,0.0524013,4,3,3,2,1,3
35,20,0,10.95,13,3,3,25,25,0.0014277,0.0307298,4,5,5,3,1,5
36,14,0,10.8571,12.9286,3,3,23,23,0.0010385,0.0207831,4,5,5,3,1,5
37,12,0,9.66667,11.5833,3,3,18,18,0.0006642,0.0155265,4,4,4,2,1,4
38,10,0,8,9.9,3,3,16,16,0.0004363,0.0111117,3,3,3,1,1,3
39,8,0,7.75,9.5,3,3,11,11,0.0003356,0.0084512,3,3,3,1,0,3
40,6,0,5.33333,6.83333,3,3,9,9,0.0001323,0.0044311,2,2,2,0,0,2
41,4,0,4.5,6.25,3,3,7,7,0.0001052,0.0034293,2,2,1,0,0,1
42,2,0,4,5.5,3,3,5,7,2.59e-05,0.001461,2,1,1,0,0,1
