depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,2522,1159,2522,1159,2522,1159,0.695633,2.29112,0,2522,819
1,2,0,1685.5,1718,1447,729,1924,1924,1.09258,2.57333,265,1200,548
2,4,0,1361.5,3110,1188,648,1568,1568,1.4398,3.99562,218,987,473
3,8,0,1045.38,5262,647,402,1422,1422,1.94272,5.96057,197,719,383
4,16,0,830.062,8893,386,385,1317,1317,1.97761,7.33574,180,476,317
5,32,1,659.625,15531,317,317,1411,1411,3.04033,12.2416,161,373,285
6,62,8,522.661,25348,225,225,1416,1416,4.02124,17.6212,162,302,267
7,108,14,476.87,42934,213,213,1434,1434,6.75509,27.946,153,289,263
8,188,39,402.936,67185,158,158,1522,1522,7.13604,30.0224,166,234,263
9,298,63,365.443,100016,97,97,1435,1435,8.55284,36.6485,164,198,247
10,466,139,301.041,130487,97,97,1400,1400,7.16945,31.8112,175,130,230
11,628,214,264.065,155623,90,90,1306,1306,7.24695,32.2719,175,103,215
12,812,274,248.681,191232,66,66,1281,1281,8.49728,36.4924,162,96,202
13,1044,394,221.418,220871,63,63,1186,1186,7.58765,33.2865,163,71,191
14,1268,516,203.016,248042,63,63,1034,1034,6.92876,29.9682,162,56,185
15,1464,598,191.988,272666,54,54,1034,1034,6.37521,30.4546,157,46,175
16,1660,559,204.484,330948,54,54,1008,1008,13.7607,60.8686,134,80,166
17,2048,685,188.298,378686,52,52,928,928,15.2247,66.5211,125,71,151
18,2514,900,169.803,420877,49,49,885,885,14.8133,68.5686,118,61,140
19,2988,1015,162.955,482873,38,38,812,812,21.0579,96.3343,106,64,130
20,3632,1277,148.651,537379,28,28,723,723,33.2157,158.904,99,54,119
21,4244,1715,128.901,546434,16,16,639,639,21.4431,111.972,99,34,112
22,4698,1956,118.955,559921,16,16,639,639,18.3386,101.919,95,27,104
23,5196,1783,124.69,650091,16,16,596,596,42.0579,199.777,80,47,96
24,6170,2177,112.73,701955,13,13,580,580,38.7312,198.131,74,38,87
25,7236,2600,102.763,753266,13,13,538,538,35.7426,199.017,68,33,79
26,8076,2569,100.901,828748,13,13,495,495,52.5387,292.351,59,41,71
27,9660,3485,87.7962,865492,7,7,454,454,35.7496,220.378,56,29,65
28,10986,4163,78.8842,885984,7,7,422,422,33.1653,219.28,53,23,59
29,12270,4860,71.7928,899381,7,7,381,381,30.6398,212.923,49,19,54
30,13396,4735,69.6113,954387,7,7,350,350,40.666,278.747,42,23,48
31,14942,5360,62.0413,954855,7,7,315,315,35.7341,277.184,38,18,42
32,16394,5803,56.8435,967221,7,7,286,286,34.4852,281.887,34,18,38
33,10586,3380,41.1977,470184,7,7,199,199,16.8738,165.142,22,15,24
