depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,12,17,12,17,12,17,0.0001142,0.0048351,0,12,6,1,1
1,2,0,17,23,15,15,19,25,0.0003428,0.0062053,1,13,9,3,2
2,4,0,15.25,20.25,3,3,22,22,0.0005763,0.0101387,2,9,8,3,1
3,8,3,15.2,20.4,5,5,25,25,0.0007079,0.0126839,3,8,8,2,1
4,10,3,16.5714,22.4286,5,5,22,27,0.0012811,0.0196076,4,10,8,2,1
5,12,0,15.9167,21.6667,3,3,30,32,0.0026279,0.0344506,2,11,8,2,1
6,20,4,15.0625,20.375,3,3,27,27,0.0025744,0.0379544,3,10,7,2,2
7,28,8,14.7,19.95,5,5,28,28,0.0036042,0.0511288,3,10,8,2,2
8,32,7,13.08,17.96,3,3,28,28,0.0039994,0.0614823,2,10,6,2,1
9,38,7,11.8065,16.2258,3,3,31,31,0.0038912,0.0653063,2,9,6,1,1
10,38,9,11.5862,16.0345,3,3,24,24,0.0035005,0.0577516,2,8,6,1,1
11,38,10,10.6071,14.75,3,3,23,23,0.0030949,0.0519714,2,8,5,1,1
12,30,9,10.1905,14.0952,3,3,22,22,0.0019349,0.0343823,2,7,5,1,1
13,32,9,8.82609,12.3478,3,4,16,16,0.0017669,0.0323913,1,6,4,0,0
14,28,11,5.35294,7.35294,3,3,13,13,0.0004945,0.0109284,2,2,2,0,0
15,20,5,4.73333,6.53333,3,3,7,7,0.0004117,0.0103734,1,3,1,0,0
16,10,5,5,7,3,4,7,7,0.0001443,0.004016,1,3,2,0,0
17,8,2,4,5.5,3,3,7,10,0.0001311,0.0038006,0,2,1,0,0
18,4,2,4,5.5,3,4,5,5,5.12e-05,0.0016624,0,3,1,0,0
19,2,1,7,10,7,10,7,10,6.7e-05,0.0014525,0,6,3,0,0
