depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,428,559,428,559,428,559,0.171677,0.281389,0,428,154,15,15
1,2,0,419.5,556.5,363,454,476,476,0.440925,0.557636,63,274,154,14,9
2,4,0,348.75,460.75,249,299,480,480,0.602541,0.773754,62,221,121,8,4
3,8,0,277.25,360.375,185,206,358,358,0.804514,1.07016,49,175,90,4,2
4,16,0,230.688,298,126,137,332,332,1.22027,1.67349,36,149,72,3,1
5,32,0,168.75,212.5,26,34,310,310,1.38594,2.00175,29,105,49,1,0
6,64,0,127.375,160.031,5,6,309,309,1.65041,2.5982,20,80,36,0,0
7,126,0,94.8095,115.714,5,5,234,234,1.86238,3.17071,15,59,24,0,0
8,214,0,72.771,87.2897,5,5,169,169,1.83813,3.54366,10,46,18,0,0
9,308,0,52.7922,61.513,5,5,118,118,1.35285,3.27947,6,34,12,0,0
10,348,0,40.8908,46.5345,5,5,91,91,1.00686,2.84143,5,28,8,0,0
11,396,3,31.9771,35.9288,5,5,70,70,0.761856,2.43517,3,22,6,0,0
12,390,4,25.0389,28.044,5,5,63,63,0.559874,1.83637,2,18,5,0,0
13,312,26,14.4825,16.535,5,5,50,50,0.128948,0.608459,1,9,2,0,0
14,186,11,10.6743,12.7771,5,5,32,32,0.0477332,0.27586,2,7,2,0,0
15,124,14,9.42727,11.3273,5,5,21,21,0.0293217,0.183846,0,7,2,0,0
16,72,1,7.47887,8.76056,5,5,15,15,0.0124857,0.0897712,1,6,1,0,0
17,42,4,7.21053,8.60526,5,5,15,15,0.0047469,0.0502447,1,6,1,0,0
18,12,1,5.36364,6.45455,5,5,9,9,0.0007075,0.0089732,0,3,1,0,0
19,8,4,5,6,5,5,5,6,0.0002486,0.0041389,0,5,1,0,0
