depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,28,32,28,32,28,32,0.0014362,0.0138388,0,28,6,0,0,0
1,2,1,32,37,32,37,32,37,0.0009467,0.0085599,0,32,7,0,0,0
2,2,0,30,34.5,28,32,32,32,0.0020697,0.0162909,0,30,6,0,0,0
3,4,0,25,28.75,19,19,32,32,0.003157,0.0254828,0,25,5,0,0,0
4,8,0,22,25.25,15,15,29,29,0.0049483,0.0424796,0,22,4,0,0,0
5,16,0,18.75,21.5,9,9,29,29,0.0076667,0.0794441,0,18,3,0,0,0
6,32,0,16.75,19,9,9,29,29,0.0116519,0.127747,0,16,3,0,0,0
7,50,0,13.96,15.7,5,5,29,29,0.0119835,0.14192,0,13,2,0,0,1
8,96,0,11.1667,12.8333,5,5,29,29,0.0148992,0.227828,0,11,2,0,0,2
9,96,0,14.375,16.375,9,9,29,29,0.0241794,0.297443,0,14,2,0,0,2
10,172,45,14.2756,16.2835,9,9,29,29,0.0278841,0.366063,0,14,2,0,0,2
11,242,35,14.372,16.3816,9,9,29,29,0.0465723,0.59526,0,14,2,0,0,2
12,382,66,14.4747,16.481,9,9,29,29,0.0695866,0.910912,0,14,2,0,0,2
13,590,71,14.5067,16.5222,5,5,29,29,0.113371,1.48575,0,14,2,0,0,2
14,900,93,14.3928,16.3656,5,5,29,29,0.177509,2.32459,0,14,2,0,0,2
15,1300,130,14.1932,16.1274,5,5,29,29,0.253883,3.37968,0,14,2,0,0,2
16,1758,176,13.9735,15.8363,5,5,29,29,0.343299,4.66741,0,13,2,0,0,2
17,2246,196,13.6429,15.4054,5,5,25,25,0.420635,5.95789,0,13,2,0,0,2
18,2616,202,13.174,14.8442,5,5,25,25,0.474367,7.27726,0,13,2,0,0,2
19,2940,220,12.8757,14.4831,5,5,25,25,0.535024,8.72069,0,12,2,0,0,2
20,3364,315,12.5526,14.083,5,5,25,25,0.554622,10.1871,0,12,2,0,0,2
21,3438,357,12.3327,13.8348,5,5,25,25,0.553315,10.5921,0,12,2,0,0,2
22,3182,288,11.9364,13.3856,5,5,25,25,0.500534,10.2391,0,11,2,0,0,2
23,2734,213,11.4268,12.787,5,5,25,25,0.403647,8.91607,0,11,2,0,0,2
24,2228,151,10.7487,12.0274,5,5,25,25,0.282926,7.12838,0,10,2,0,0,2
25,1762,106,10.0894,11.2983,5,5,25,25,0.187634,5.53525,0,10,1,0,0,1
26,1244,55,9.39361,10.566,5,5,25,25,0.10691,3.71472,0,9,1,0,0,1
27,970,36,8.97216,10.106,5,5,25,25,0.0777784,2.81155,0,8,1,0,0,1
28,784,19,8.3098,9.41961,5,5,21,21,0.0512841,2.09222,0,8,1,0,0,1
29,552,10,8.0369,9.12362,5,5,21,21,0.0315399,1.40182,0,8,1,0,0,1
30,376,5,7.9973,9.09973,5,5,11,11,0.0214413,1.01969,0,7,1,0,0,1
31,256,3,7.64822,8.71146,5,5,11,11,0.0125768,0.624385,0,7,1,0,0,1
32,166,1,7.69091,8.74545,5,5,11,11,0.0078738,0.417866,0,7,1,0,0,1
33,106,1,7.19048,8.2381,5,5,11,11,0.0042381,0.232819,0,7,1,0,0,1
34,62,0,6.93548,7.98387,5,5,11,12,0.0023473,0.134095,0,6,1,0,0,1
35,38,0,6.15789,7.21053,5,5,11,12,0.0008711,0.063464,0,6,1,0,0,1
36,12,0,6.33333,7.41667,5,5,11,11,0.0003162,0.0215275,0,6,1,0,0,1
37,4,0,5,6,5,5,5,6,0,0.0039139,0,5,1,0,0,1
