depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,85,103,85,103,85,103,0.0017251,0.0249341,0,85,65,47,47
1,2,0,76,93,75,77,77,91,0.0033417,0.0433987,0,76,56,39,39
2,4,0,69.25,87.25,64,68,73,80,0.0047654,0.0800254,0,69,50,32,32
3,8,0,65,81.625,60,60,71,78,0.0084097,0.140286,0,65,46,30,30
4,16,0,61.875,78.0625,47,51,72,72,0.0116755,0.237247,0,61,44,28,28
5,32,0,56.6875,71.6875,38,45,66,66,0.0213421,0.432324,0,56,40,25,25
6,64,0,51.5156,65.25,25,35,61,61,0.0376855,0.707324,0,51,35,22,22
7,128,0,46.0312,58.8125,17,20,60,60,0.06565,1.25319,0,46,31,18,18
8,256,0,42.3203,54.293,7,10,61,61,0.119505,2.2882,0,42,28,16,16
9,478,0,38.8054,49.8473,3,4,65,65,0.305069,4.31009,0,38,26,15,15
10,668,0,34.0913,44.0554,3,3,64,64,0.368296,5.28889,0,34,22,12,12
11,576,0,31.4358,40.6181,3,3,66,66,0.289149,4.2114,0,31,20,11,11
12,568,0,28.3627,36.8187,3,3,60,60,0.256932,3.73354,0,28,18,9,9
13,614,0,25.3616,33.2003,3,3,55,55,0.243477,3.5774,0,25,15,8,8
14,392,0,19.7551,26.1531,3,3,60,60,0.117087,1.76868,0,19,11,5,5
15,410,0,16.7707,22.5317,3,3,47,47,0.11939,1.92349,0,16,9,3,3
16,448,0,14.5446,19.6429,3,3,44,44,0.0935147,1.47111,0,14,8,2,2
17,424,1,12.9291,17.5035,3,3,37,37,0.0741477,1.22983,0,12,6,2,2
18,338,1,11.6083,15.6202,3,3,37,37,0.0504811,0.864265,0,11,6,2,2
19,282,3,9.52688,12.8566,3,3,34,34,0.0310217,0.583636,0,9,4,1,1
20,252,2,8.52,11.556,3,3,31,31,0.0238954,0.469436,0,8,4,1,1
21,146,2,7.07639,9.59722,3,3,22,22,0.0098014,0.220742,0,7,3,0,0
22,96,3,5.63441,7.65591,3,3,19,19,0.0042734,0.11232,0,5,2,0,0
23,70,4,4.87879,6.69697,3,3,9,9,0.002178,0.0665432,0,4,1,0,0
24,54,7,4.57447,6.21277,3,3,7,7,0.0012155,0.0446539,0,4,1,0,0
25,28,4,3.91667,5.375,3,3,7,7,0.0003948,0.0199188,0,3,1,0,0
26,26,5,3.38095,4.57143,3,3,7,7,0.0001471,0.0149595,0,3,1,0,0
27,10,2,3.5,4.75,3,3,5,5,6.62e-05,0.005666,0,3,1,0,0
28,2,0,3,4,3,3,3,4,0,0.0013155,0,3,1,0,0
