depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,41,51,41,51,41,51,0.0007907,0.0119969,0,41,13
1,2,0,37,101,35,39,39,44,0.0019563,0.0124689,5,23,13
2,4,0,28.25,155,17,21,38,38,0.0029152,0.0172785,5,18,9
3,8,0,18.625,193,4,5,26,26,0.0037445,0.024153,3,12,5
4,14,0,13.9286,247,4,4,23,23,0.0039862,0.0289015,2,10,4
5,22,1,7.90909,225,4,4,13,13,0.0032102,0.0260652,1,5,2
6,24,4,5.33333,164,4,4,10,10,0.0016423,0.018224,1,4,1
7,12,4,3.41667,52,4,4,10,10,0.0007489,0.009859,1,4,1
8,4,0,5.5,28,4,4,7,9,0.0001965,0.0024573,1,3,1
9,4,2,2,10,4,4,4,5,4.22e-05,0.0011152,1,2,1
10,4,2,2,10,4,4,4,5,7.05e-05,0.0014902,0,4,1
