depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,7,10,7,10,7,10,0.0001611,0.0084678,0,7,3
1,2,0,10,14,7,7,13,18,0.0002068,0.0057298,0,10,4
2,4,1,10,14,7,7,16,22,0.0003627,0.0109282,0,10,4
3,4,1,12,16.6667,7,7,17,23,0.0003595,0.0113044,0,12,6
4,6,0,10,13.6667,5,5,21,21,0.0007461,0.0227617,0,10,4
5,10,2,10.5,13.5,3,3,20,20,0.0010046,0.025801,0,10,5
6,16,4,8,10.8333,3,3,18,18,0.0010432,0.0351505,0,8,3
7,18,4,9.42857,12.7143,3,3,16,16,0.0015734,0.0458136,0,9,4
8,16,2,9.71429,12.7857,3,3,21,21,0.0018357,0.0455117,0,9,4
9,20,2,9.05556,12.1667,3,3,24,24,0.0018918,0.050262,0,9,4
10,24,7,13,17.1765,5,5,24,24,0.0024559,0.0674136,0,13,6
11,30,9,11.2381,15.1429,3,3,23,23,0.003139,0.0813351,0,11,5
12,34,10,9.58333,13.0833,3,3,20,21,0.0021843,0.0605701,0,9,4
13,36,13,8.47826,11.7826,3,3,15,15,0.0015168,0.0457023,0,8,4
14,34,8,7.80769,10.6538,3,3,17,19,0.0013843,0.0483172,0,7,3
15,34,12,6.27273,8.59091,3,3,13,15,0.0008331,0.0313538,0,6,2
16,20,7,5.92308,7.92308,3,3,9,9,0.0004407,0.0165979,0,5,2
17,12,2,5,6.8,3,3,9,12,0.0002132,0.0109671,0,5,2
18,4,2,6,8,3,4,9,9,5.48e-05,0.0025213,0,6,2
19,2,0,5,7,5,5,5,7,3.42e-05,0.001809,0,5,2
