depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,363,421,363,421,363,421,0.152664,0.275407,0,363,114,10,10,0
1,2,0,507.5,593,341,341,674,797,0.4249,0.579023,42,304,171,23,18,0
2,4,0,684.75,807.5,265,265,1150,1359,1.82549,2.26949,62,412,256,59,44,0
3,8,0,670.25,777.5,310,310,1265,1265,4.02569,4.90368,65,454,242,56,37,0
4,16,0,693.938,799.25,45,45,1542,1542,7.24849,8.79398,87,366,258,76,42,0
5,32,0,622.656,704.312,52,52,1558,1558,16.3479,19.4943,76,393,221,61,34,0
6,64,6,616.983,699.603,22,22,1599,1599,21.6371,26.7072,83,356,214,55,28,0
7,116,13,570.728,641.058,5,5,1790,1790,37.9754,46.7838,74,355,192,46,27,0
8,204,21,512.202,573.224,17,17,1421,1603,57.6986,72.1879,61,329,170,38,23,0
9,366,54,457.766,509.635,13,13,1380,1446,81.9284,104.941,57,291,148,31,19,0
10,624,99,401.857,448.147,9,9,1389,1389,113.102,146.643,49,255,128,25,15,0
11,1050,189,353.985,391.005,5,5,1329,1329,149.438,197.695,42,228,110,21,13,0
12,1712,326,304.858,334.203,5,5,1354,1354,186.769,252.359,36,197,92,16,10,0
13,2746,597,263.838,287.389,5,5,1236,1236,227.505,308.821,30,172,77,12,8,0
14,4236,1042,231.865,250.564,5,5,981,981,268.348,372.452,26,151,66,10,7,0
15,6178,1576,198.486,213.625,5,5,1033,1033,296.103,422.243,23,130,55,8,5,0
16,8696,2287,169.08,181.502,5,5,975,975,309.469,456.502,19,111,46,6,4,0
17,11692,3318,143.075,153.093,5,5,899,899,300.06,462.429,16,94,38,4,2,0
18,14932,4464,120.924,128.732,5,5,900,900,281.722,461.014,13,80,31,3,2,0
19,9829,2913,97.5067,104.18,5,5,577,577,117.897,218.457,11,63,24,1,1,0
