depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,630,303,630,303,630,303,0.063869,0.287977,0,630,170,440,440,120
1,2,0,418.5,243.5,358,207,479,479,0.0530816,0.295579,0,418,120,247,247,108
2,4,0,270.5,182.25,168,111,355,355,0.0602963,0.370283,0,270,81,133,133,77
3,8,0,182.875,139,94,92,316,316,0.0737461,0.501805,0,182,59,79,79,58
4,16,0,146.188,118.75,55,55,285,285,0.108095,0.779717,0,146,49,58,58,49
5,32,0,107.344,93.875,28,28,259,259,0.146441,1.132,0,107,37,38,38,37
6,64,0,77.7188,72.75,12,12,265,265,0.200998,1.61402,0,77,27,24,24,27
7,128,0,55.1641,53.9609,4,4,216,216,0.261332,2.21505,0,55,19,15,15,19
8,246,0,39.2764,40.3537,4,4,200,200,0.317724,2.95553,0,39,13,8,8,13
9,460,0,27.6652,29.5587,4,4,175,175,0.376046,3.79638,0,27,9,5,5,9
10,752,0,20.9242,22.7846,4,4,157,157,0.406982,4.52169,0,20,6,3,3,6
11,1084,0,16.7832,18.5784,4,4,154,154,0.44014,5.13901,0,16,5,2,2,5
12,1340,0,14.4769,16.1545,4,4,142,142,0.405554,5.41286,0,14,4,1,1,4
13,1392,0,13.0424,14.6214,4,4,107,107,0.357257,4.94442,0,13,3,1,1,3
14,1306,0,12.1524,13.6953,4,4,87,87,0.285057,4.27812,0,12,3,1,1,3
15,1124,0,11.2607,12.8034,4,4,68,68,0.215438,3.42419,0,11,3,0,0,3
16,932,0,9.80472,11.3219,4,4,58,58,0.129799,2.42411,0,9,2,0,0,2
17,634,0,9.1183,10.5773,4,4,54,54,0.0715306,1.50196,0,9,2,0,0,2
18,416,0,8.46394,9.86058,4,4,49,49,0.0375604,0.901784,0,8,2,0,0,2
19,252,0,8.05159,9.44444,4,4,41,41,0.018813,0.513527,0,8,2,0,0,2
20,142,0,7.26056,8.59155,4,4,30,30,0.0078614,0.25326,0,7,1,0,0,1
21,72,0,6.63889,7.97222,4,4,20,20,0.0030143,0.120817,0,6,1,0,0,1
22,18,0,5.22222,6.55556,4,4,11,11,0.0002905,0.0246367,0,5,1,0,0,1
23,2,0,5.5,7,4,4,7,9,3.42e-05,0.0029449,0,5,1,0,0,1
