depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,63,79,63,79,63,79,0.0009219,0.023031,0,63,42,26,26
1,2,0,84,102,66,81,102,102,0.0024758,0.0359169,14,53,60,42,29
2,4,0,105,124.25,72,72,152,152,0.0074438,0.100479,20,71,81,61,44
3,8,0,101.5,119.75,45,45,146,146,0.0139163,0.194121,16,73,78,60,43
4,16,0,80.875,96.4375,12,12,144,144,0.0169852,0.255448,17,53,61,46,30
5,32,1,73.3871,86.7742,12,12,172,172,0.0320319,0.489848,13,52,55,41,29
6,62,4,67.8793,80.7069,12,12,188,188,0.0545292,0.844933,11,50,49,36,26
7,116,12,60,72.1442,7,7,164,164,0.0873576,1.3557,9,45,43,30,23
8,208,23,52.2,62.5135,3,3,159,159,0.135097,2.09812,8,40,36,26,20
9,370,73,48.4714,58.2525,3,3,170,170,0.226701,3.40276,7,38,34,24,19
10,590,144,45.9664,55.3318,3,3,236,236,0.330564,4.91125,7,36,31,22,18
11,824,182,45.3769,54.5639,3,3,242,242,0.454722,6.98923,6,36,31,22,18
12,1196,294,44.1796,53.0987,3,3,187,187,0.613734,9.45468,6,35,30,21,17
13,1640,412,42.9015,51.4845,3,3,207,207,0.790555,12.1899,6,34,29,20,17
14,2172,536,41.6504,50.0886,3,3,157,157,1.01033,15.4765,6,33,28,19,16
15,2524,629,41.096,49.4997,3,3,163,163,1.17908,18.0366,6,32,27,19,16
16,2902,677,40.2804,48.4306,3,3,169,169,1.28481,19.7141,7,31,27,18,15
17,3060,749,39.7823,47.9182,3,3,174,174,1.28106,19.5805,7,30,26,18,14
18,3206,811,37.6455,45.405,3,3,196,196,1.2362,18.6579,7,28,25,17,13
19,2914,734,37.0261,44.6849,3,3,157,157,1.08423,16.1922,7,27,24,16,13
20,2618,682,35.5635,43.1601,3,3,189,189,0.900826,13.3677,7,26,23,15,12
21,2466,655,33.3799,40.7129,3,3,144,144,0.772596,11.3563,7,23,21,14,10
22,2268,632,31.6302,38.6956,3,3,127,127,0.64326,9.4876,7,22,20,13,9
23,2156,646,29.7715,36.5934,3,3,132,132,0.541356,7.99926,7,20,18,11,8
24,1950,610,27.7164,34.2425,3,3,130,130,0.43952,6.51208,6,18,17,10,8
25,1820,572,25.8654,32.0889,3,3,113,113,0.372187,5.54824,6,17,15,9,7
26,1720,600,24.0098,30,3,3,93,93,0.293558,4.41706,6,15,14,8,6
27,1562,568,21.9497,27.5423,3,3,93,93,0.232216,3.53036,6,14,12,7,5
28,1462,547,19.8098,25.023,3,3,84,84,0.185023,2.93395,5,12,11,6,4
29,1130,430,17.8829,22.72,3,3,69,69,0.12325,2.0131,5,10,10,5,3
30,928,373,16.2,20.7784,3,3,65,65,0.0857827,1.43208,4,9,8,4,3
31,776,322,14.6806,18.9824,3,3,58,58,0.0588159,1.01376,4,8,7,3,2
32,538,219,13.348,17.3887,3,3,47,47,0.0362567,0.624421,4,7,6,2,2
33,282,122,10.4688,13.9,3,3,32,32,0.0124872,0.230988,3,5,5,1,1
34,176,78,9.60204,12.6837,3,3,31,31,0.0075527,0.13355,3,5,4,1,1
35,136,59,7.97403,10.6753,3,3,34,34,0.0036391,0.0760756,2,3,3,0,0
36,94,40,6.7037,9.18519,3,3,14,19,0.0017711,0.0428852,2,2,2,0,0
37,70,30,6.025,8.225,3,3,14,17,0.0012695,0.0315695,2,2,2,0,0
38,44,16,5.07143,6.96429,3,3,9,10,0.000659,0.0209181,1,2,2,0,0
39,24,9,4.6,6.26667,3,3,7,7,0.0003561,0.009944,1,2,1,0,0
40,12,2,4.2,5.7,3,3,7,7,0.0001827,0.0051952,1,2,1,0,0
41,6,2,4,5.5,3,3,5,5,4.49e-05,0.0018237,2,1,1,0,0
42,4,1,3,4,3,3,3,4,3.33e-05,0.0012736,2,1,1,0,0
