depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,544,724,544,724,544,724,0.0657375,0.211782,0,544,332,149,149,0
1,2,0,440.5,594.5,438,438,443,594,0.0576402,0.154956,145,232,253,100,51,0
2,4,0,392.25,515,372,372,423,499,0.116459,0.310383,106,250,218,93,66,0
3,8,0,342.75,442.25,300,300,386,431,0.171022,0.492332,94,209,183,80,54,0
4,16,0,320.25,407.75,278,278,391,418,0.328461,0.954476,80,202,172,79,55,0
5,32,0,296.906,377.312,245,245,383,397,0.561113,1.73569,75,186,161,76,53,0
6,58,0,277.517,350.414,183,183,384,384,1.06917,3.30626,68,175,149,71,50,0
7,106,0,262.075,330.208,167,167,383,383,1.64804,5.27972,64,164,141,68,48,0
8,172,0,238.413,301.122,151,151,375,375,4.55222,13.5693,60,149,127,60,41,0
9,278,0,216.971,275.349,132,132,361,361,4.58805,14.9031,53,135,114,52,35,0
10,404,0,190.173,241.577,109,109,326,326,3.81756,13.1142,47,117,96,42,28,0
11,576,0,169.786,216.446,61,61,292,292,4.42589,15.862,40,106,84,34,23,0
12,780,0,147.96,188.801,4,5,294,294,4.85363,18.0819,33,92,70,27,18,0
13,988,0,128.514,163.836,4,4,260,260,5.15357,19.8209,28,81,59,20,14,0
14,1246,0,110.981,141.403,4,4,258,258,5.22084,21.0246,23,70,48,15,10,0
15,1504,0,98.2068,125.257,4,4,262,262,5.36489,22.736,18,63,42,12,9,0
16,1714,0,85.9201,109.53,4,4,253,253,5.10872,22.3435,16,55,35,9,7,0
17,1868,0,75.0016,96.1033,4,4,207,207,4.57189,20.7974,13,48,30,7,5,0
18,2024,0,65.5163,83.6537,4,4,188,188,4.17693,19.7479,11,42,26,5,4,0
19,2122,0,55.0481,69.9048,4,4,182,182,3.37005,16.601,9,35,21,4,2,0
20,2262,0,46.7604,59.309,4,4,151,151,2.8032,14.6022,8,29,17,2,1,0
21,2362,0,39.5669,50.2003,4,4,124,124,2.3123,12.7049,7,25,14,1,1,0
22,2450,2,33.1434,41.9702,4,4,119,119,1.88456,10.8718,6,21,11,0,0,0
23,2500,1,28.6303,36.2585,4,4,110,110,1.59612,9.83175,4,18,9,0,0,0
24,2464,5,25.0992,32.0272,4,4,94,94,1.25736,8.44837,3,16,8,0,0,0
25,2344,2,21.2916,27.2165,4,4,75,75,0.959743,6.80266,3,13,6,0,0,0
26,2242,3,18.9812,23.9544,4,4,68,68,0.825392,6.09542,2,13,6,0,0,0
27,2042,2,15.251,19.0907,4,4,61,61,0.550735,4.35685,2,10,4,0,0,0
28,1666,1,13.3069,16.8468,4,4,50,50,0.35908,3.0379,2,8,4,0,0,0
29,1438,0,10.9353,13.9673,4,4,50,50,0.239826,2.2625,1,7,3,0,0,0
30,1216,7,9.52936,12.0513,4,4,37,37,0.165507,1.68353,2,6,2,0,0,0
31,994,5,10.7715,13.7594,4,4,31,31,0.167571,1.77838,1,8,3,0,0,0
32,504,4,8.808,11.272,4,4,22,22,0.0576614,0.635849,1,6,2,0,0,0
33,432,5,7.05855,8.81499,4,4,34,34,0.0351697,0.410322,1,4,1,0,0,0
34,382,3,6.70449,8.16623,4,4,30,30,0.0346579,0.414706,1,5,1,0,0,0
35,334,1,5.91592,7.36937,4,4,25,25,0.0227577,0.315904,0,4,1,0,0,0
36,260,3,7.3463,9.1751,4,4,15,15,0.0256412,0.337222,0,6,1,0,0,0
37,148,1,5.40816,6.85714,4,4,11,11,0.0081906,0.119787,1,4,1,0,0,0
38,114,1,4,5,4,4,4,5,0.0044255,0.0845578,1,3,1,0,0,0
39,84,7,4,5,4,4,4,5,0.0028677,0.0631923,0,4,1,0,0,0
40,8,4,4,5,4,4,4,5,0.0001465,0.0040821,0,4,1,0,0,1
