depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,8150,2227,8150,2227,8150,2227,20.1156,23.075,0,8150,1256
1,2,0,5100.5,3197,5028,1546,5173,5028,42.6786,45.9082,295,4168,774
2,4,0,3295.5,4900,2309,783,4017,4017,37.4354,42.2752,257,2453,524
3,8,0,2282,8352,1013,450,3664,3664,31.2131,41.0587,165,1830,426
4,16,0,1612.94,13598,500,331,3768,3768,33.2636,47.1778,208,920,339
5,32,5,1048.81,20100,295,294,3108,3108,32.8711,47.2726,199,538,291
6,54,9,843.87,30022,222,222,2949,2949,43.2536,63.7432,167,494,261
7,90,18,680.2,44381,190,176,2709,2709,49.6702,78.2152,163,382,241
8,144,41,542.458,60547,163,163,2523,2523,51.6031,81.4652,171,297,229
9,206,74,449.49,73598,162,162,2272,2272,38.0367,62.0965,178,190,215
10,264,98,400.932,85905,134,134,2044,2044,31.5748,54.5826,171,131,198
11,330,131,354.315,95865,134,134,1855,1855,24.5846,44.948,165,96,181
12,398,158,328.729,108069,93,93,1718,1718,28.9288,51.6381,150,99,167
13,480,158,320.996,127505,63,63,1477,1477,44.0778,73.3344,125,120,142
14,644,195,288.666,155749,63,63,1369,1369,54.7984,87.3109,102,120,121
15,892,308,244.242,183489,31,31,1280,1280,52.6889,80.3086,92,91,107
16,1164,438,213.57,209538,31,31,1083,1083,52.0253,83.2638,86,73,97
17,1434,594,185.891,225397,31,31,987,987,33.7535,56.6532,82,46,88
18,1670,701,171.454,241991,31,31,904,904,28.873,53.4283,75,40,81
19,1926,689,167.125,275644,31,31,826,826,60.8455,95.9139,63,61,70
20,2430,727,153.559,323126,29,29,798,798,80.5312,135.377,49,67,57
21,3348,1113,127.765,371743,18,18,645,645,72.862,126.275,42,50,48
22,4338,1531,109.852,413488,17,17,612,612,70.9321,131.933,37,43,41
23,5458,2172,93.8613,442501,11,11,497,497,47.2682,98.7534,34,28,37
24,6340,2743,81.6397,446934,11,11,429,429,23.7844,64.9444,32,15,33
25,6942,2811,77.6224,464051,11,11,370,370,41.4968,98.3474,28,22,29
26,7922,2410,73.164,500146,11,11,312,312,59.7804,155.316,21,29,23
27,9870,3072,60.3136,517437,11,11,268,268,50.622,163.006,17,22,18
28,12020,4516,48.7239,509512,11,11,217,217,39.2677,139.398,15,17,16
29,14064,5146,42.7954,521788,11,11,207,207,22.9821,147.116,12,11,13
30,15718,6592,36.0316,492832,5,5,172,172,15.3275,111.287,11,7,12
31,17118,6264,33.6042,502643,9,9,145,145,14.8967,163.827,10,7,10
32,18280,4996,29.6427,490113,5,5,134,134,20.4331,221.858,7,10,7
33,20712,5686,23.9915,461170,5,5,116,116,15.9746,235.983,6,9,6
34,23746,8578,18.2533,412788,5,5,91,91,8.76714,191.926,5,5,5
35,24287,8987,14.1353,343999,5,5,58,58,3.88347,179.384,4,3,4
