depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,13,17,13,17,13,17,0.0004214,0.0135328,0,13,4
1,2,1,13,17,13,17,13,17,0.0006804,0.0067866,0,13,4
2,2,0,13,17,13,13,13,17,0.0011818,0.012558,0,13,4
3,4,0,13,17,13,13,13,17,0.0026315,0.023512,0,13,4
4,8,0,12.5,16.5,10,10,15,15,0.0044002,0.0374694,0,12,4
5,16,0,11,14.5,7,7,15,15,0.0067884,0.0673336,0,10,3
6,32,0,8.875,11.5,7,7,13,13,0.008812,0.0957168,1,8,2
7,26,0,7.80769,10.0769,4,4,13,13,0.0044513,0.0530313,1,6,2
8,24,0,8.75,11.3333,7,7,13,13,0.0019724,0.0275636,1,3,2
9,34,3,8.93548,11.5806,7,7,13,13,0.0019756,0.0291459,1,2,2
10,32,3,8.55172,11.069,7,7,13,13,0.0021297,0.033392,1,2,2
11,44,0,7.95455,10.2727,7,7,10,10,0.0023983,0.0406053,1,2,2
12,76,3,6.42466,8.23288,4,4,10,10,0.0030677,0.0535001,2,2,1
13,60,3,4.78947,6.05263,4,4,7,9,0.0019647,0.0341314,2,2,1
14,18,7,7,9,7,7,7,9,0.0001984,0.0056241,1,1,2
15,18,1,7,9,7,7,7,9,0.0010875,0.0142819,1,2,2
16,18,7,7,9,7,7,7,9,0.0001119,0.0052549,2,0,2
17,22,6,7,9,7,7,7,9,0.0002724,0.008324,1,1,2
18,26,0,6.19231,7.92308,4,4,7,7,0.0007699,0.0155904,2,2,1
19,24,0,5.75,7.33333,4,4,7,7,0.0005781,0.0141392,2,2,1
20,14,0,7,9,7,7,7,9,0.0003698,0.0091453,2,2,2
21,16,0,7,9,7,7,7,9,0.000447,0.0112639,1,2,2
22,18,0,6.5,8.33333,4,4,7,9,0.0005032,0.0115182,2,2,1
23,20,0,4,5,4,4,4,5,0.0005283,0.0107355,2,2,1
