depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,37,45,37,45,37,45,0.000453,0.0145516,0,37,26,18,18
1,2,0,32.5,40,29,36,36,36,0.0009184,0.0129037,6,23,22,14,10
2,4,1,38,46.3333,34,37,43,43,0.0013409,0.0182079,9,20,26,18,10
3,6,0,37.6667,46.3333,26,26,51,51,0.002212,0.0352956,9,19,26,17,8
4,12,1,36.0909,44.3636,17,17,61,74,0.0055302,0.0714622,9,21,24,16,9
5,22,5,33.2941,39.9412,13,13,76,84,0.0064582,0.0857306,9,17,22,15,8
6,32,9,32.7826,39.6087,8,8,82,82,0.0072664,0.102067,9,17,21,15,7
7,44,9,32.0857,38.9714,14,14,82,82,0.0114565,0.16113,8,19,21,14,8
8,70,20,30.48,37.62,7,7,69,86,0.0159597,0.227001,8,19,20,12,9
9,96,24,29.6806,36.3611,3,3,77,77,0.0228907,0.324704,8,17,19,12,7
10,140,40,27.61,33.83,3,3,76,76,0.0312226,0.43304,7,17,17,11,7
11,182,49,26.6692,32.6241,5,5,72,72,0.0407469,0.549263,7,16,17,11,7
12,232,65,25.8323,31.6527,5,5,69,69,0.0503871,0.692727,7,16,16,10,7
13,274,73,23.8159,29.4577,3,3,69,69,0.0569398,0.749822,6,15,14,9,6
14,312,90,23.0315,28.6216,5,5,82,82,0.0595957,0.801225,6,15,14,8,6
15,362,100,22.2023,27.5954,3,3,84,84,0.066826,0.911002,6,14,13,8,5
16,412,130,21.7163,27.0957,3,3,62,62,0.0717443,0.948831,6,14,13,8,5
17,432,139,20.4096,25.5904,3,3,65,65,0.0665161,0.887562,6,13,12,7,5
18,468,150,18.827,23.7799,3,3,62,62,0.0658884,0.896761,5,12,11,6,4
19,472,153,17.7618,22.6301,3,3,55,55,0.0644917,0.871687,5,11,10,5,4
20,474,166,16.9578,21.8182,3,3,44,44,0.0554339,0.763147,5,10,10,5,3
21,454,150,15.2105,19.7829,3,3,43,43,0.0499765,0.691395,4,10,8,4,3
22,440,162,13.7374,18.1547,3,3,41,41,0.0398713,0.571846,4,9,7,3,2
23,422,151,12.3506,16.4539,3,3,39,39,0.0340655,0.49221,3,8,6,2,2
24,376,135,11.444,15.3361,3,3,35,35,0.0263722,0.391479,3,7,6,2,1
25,338,121,10.1244,13.7097,3,3,32,32,0.0221756,0.339153,3,6,5,1,1
26,304,96,8.33173,11.4279,3,3,23,23,0.0143774,0.230142,2,4,4,1,0
27,242,81,7.32919,10.0559,3,3,21,21,0.0088115,0.154518,2,4,3,0,0
28,174,58,6.68966,9.24138,3,3,19,19,0.0054748,0.0961102,2,3,3,0,0
29,132,39,5.73118,7.93548,3,3,13,13,0.0032499,0.0629842,2,3,2,0,0
30,84,26,4.94828,6.87931,3,3,12,12,0.0014418,0.0339254,1,2,2,0,0
31,54,14,3.875,5.3,3,3,10,10,0.0006237,0.0167578,2,1,1,0,0
32,16,5,4.63636,6.45455,3,3,7,7,0.0002032,0.005413,1,2,1,0,0
33,10,1,3.88889,5.33333,3,3,5,5,0.0001197,0.0032518,1,1,1,0,0
34,6,0,3,4,3,3,3,4,5.63e-05,0.0017461,1,1,1,0,0
