depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,7,10,7,10,7,10,4.28e-05,0.0036893,0,7,3,0,0
1,2,0,5,7,3,3,7,10,7.57e-05,0.0015691,0,3,2,0,0
2,2,0,6,8.5,5,7,7,7,0.0001443,0.0025314,0,6,2,0,0
3,4,1,13.6667,19,5,5,25,35,0.0005822,0.0105079,0,12,7,2,2
4,4,0,13.5,18,3,3,22,26,0.000535,0.0089798,2,9,7,3,2
5,6,3,13.6667,17.6667,3,3,19,23,0.0005812,0.0099674,1,12,7,3,3
6,2,1,15,20,15,20,15,20,8.77e-05,0.0015816,4,6,9,4,2
7,2,0,7,10,5,5,9,13,0.000141,0.0021249,2,5,3,0,0
8,2,0,6,8.5,5,5,7,10,0.0001267,0.0022085,2,5,2,0,0
9,2,0,6,8.5,5,5,7,10,0.000182,0.0039458,0,6,2,0,0
10,2,0,5,7,5,5,5,7,0.0001006,0.0019386,1,3,2,0,0
11,2,0,6,8.5,5,5,7,10,7.85e-05,0.0014581,1,3,2,0,0
12,2,0,3,4,3,3,3,4,2.07e-05,0.0005461,1,1,1,0,0
