depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,9,13,9,13,9,13,5.95e-05,0.0043687,0,9,4,0,0
1,2,1,9,13,9,13,9,13,0.0001213,0.0023087,0,9,4,0,0
2,2,0,9,13,9,9,9,13,0.000242,0.0050185,0,9,4,0,0
3,4,0,9,13,9,9,9,13,0.0005275,0.0103003,0,9,4,0,0
4,8,0,8.5,12.25,7,7,9,10,0.0011007,0.0203085,0,8,3,0,0
5,16,0,8.25,11.875,5,5,9,9,0.002197,0.0392569,0,8,3,0,0
6,28,0,8.71429,12.5714,7,7,9,10,0.0035358,0.0726828,0,8,3,0,0
7,56,0,7.85714,11.2857,7,7,9,10,0.0063263,0.111208,0,7,3,0,0
8,76,0,6.84211,9.76316,3,3,9,9,0.0058897,0.114637,0,6,2,0,0
9,76,0,6,8.5,3,3,9,9,0.0042229,0.0910044,0,4,2,0,0
10,24,0,7,10,5,5,9,9,0.0006833,0.0185244,1,2,3,0,0
11,28,2,6.92308,9.88462,5,5,9,9,0.0008772,0.0267374,2,2,2,0,0
12,38,2,6.11111,8.66667,3,3,9,9,0.0013086,0.033127,1,2,2,0,0
13,44,2,5.85714,8.28571,3,3,9,9,0.0014461,0.0353763,2,2,2,0,0
14,38,4,6,8.5,3,3,9,9,0.0012687,0.0312293,2,2,2,0,0
15,40,3,5.86486,8.2973,3,3,9,9,0.0010576,0.0265757,2,2,2,0,0
16,32,3,5.96552,8.44828,3,3,9,9,0.0007622,0.0215768,2,2,2,0,0
17,26,4,6.09091,8.63636,3,3,9,10,0.0005182,0.0150957,2,2,2,0,0
18,20,2,6,8.5,3,3,9,10,0.0004249,0.0133934,2,2,2,0,0
19,20,3,5.47059,7.70588,3,3,7,10,0.0003247,0.0106822,2,1,2,0,0
20,14,2,5.83333,8.25,5,5,7,10,0.0002513,0.0084454,2,1,2,0,0
21,16,1,5.53333,7.8,3,3,7,7,0.0003147,0.0104866,2,1,2,0,0
22,16,2,5,7,3,3,7,7,0.0002265,0.0081036,2,1,2,0,0
23,14,2,5.16667,7.25,3,3,7,7,0.0001911,0.0074445,2,1,2,0,0
24,18,1,4.88235,6.82353,3,3,7,7,0.0002923,0.01079,2,1,1,0,0
25,22,0,4.90909,6.86364,3,3,7,7,0.000375,0.0145423,1,1,1,0,0
26,28,0,4.07143,5.60714,3,3,5,7,0.0005,0.0165628,2,1,1,0,0
27,26,1,4.2,5.8,3,3,5,7,0.0003635,0.0135756,1,1,1,0,0
28,22,1,3.85714,5.28571,3,3,5,7,0.0002528,0.0098079,1,1,1,0,0
29,18,0,4.11111,5.66667,3,3,5,7,0.0002611,0.0094797,1,1,1,0,0
30,14,0,4.28571,5.92857,3,3,5,5,0.0002098,0.0078631,1,1,1,0,0
31,16,0,3.875,5.3125,3,3,5,7,0.0002197,0.008191,1,1,1,0,0
32,12,0,3.66667,5,3,3,5,5,0.0001788,0.006052,2,1,1,0,0
33,6,0,4.33333,6,3,3,5,7,9.4e-05,0.0036166,1,1,1,0,0
34,6,0,3.66667,5,3,3,5,5,8.62e-05,0.0032035,2,1,1,0,0
35,4,0,3,4,3,3,3,4,4.26e-05,0.0015421,2,1,1,0,0
