depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,95,109,95,109,95,109,0.003326,0.0633728,0,95,69
1,2,0,110,249,102,102,118,135,0.0058618,0.0953734,0,110,84
2,4,0,99.75,444,89,89,121,135,0.0089854,0.163796,0,99,74
3,8,0,96,855,68,68,145,145,0.0129349,0.272855,0,96,71
4,16,0,93.8125,1682,45,45,167,182,0.0236465,0.524234,0,93,70
5,32,2,80.0312,2904,17,17,197,197,0.0360138,0.868382,0,85,64
6,60,4,74.0333,5011,7,7,210,210,0.0635116,1.46183,0,79,59
7,112,19,63.8393,8118,10,10,207,222,0.105183,2.38442,0,76,57
8,186,29,60.7097,12922,7,7,273,273,0.158217,3.74929,0,71,54
9,314,54,54.9045,19687,3,3,261,261,0.243609,5.76221,0,66,49
10,510,98,51.3843,29923,3,3,259,259,0.374517,8.72661,0,63,47
11,740,153,49.123,41709,3,3,244,244,0.532714,12.1207,0,61,45
12,1100,242,44.5764,56323,3,3,333,333,0.725177,16.3773,0,57,41
13,1438,323,42.9325,71180,3,3,260,260,0.900123,19.8638,0,55,40
14,1828,443,40.6647,85630,3,3,250,250,1.07079,23.7404,0,53,38
15,2020,502,39.4431,91719,3,3,244,244,1.13925,25.4649,0,52,37
16,2162,527,38.3284,95717,3,3,258,258,1.18856,26.4336,0,50,36
17,2278,597,36.5263,96023,3,3,269,269,1.17421,26.3468,0,49,35
18,2282,620,35.4628,93592,3,3,199,199,1.12377,25.594,0,48,34
19,1934,513,36.2353,80923,3,3,225,225,0.971743,22.1193,0,49,35
20,1718,438,35.4278,70381,3,3,207,207,0.813559,19.1017,0,47,33
21,1428,380,34.2682,56755,3,3,188,188,0.640465,15.3473,0,46,32
22,1312,385,31.4459,47916,3,3,202,202,0.527451,12.8793,0,44,31
23,1122,326,29.9964,39061,3,3,203,203,0.407521,10.3862,0,42,29
24,590,198,26.3,18023,3,3,182,182,0.18329,4.76549,0,39,27
25,502,174,24.4402,14302,3,3,171,171,0.142261,3.75067,0,37,25
26,442,165,21.8281,11348,3,3,153,153,0.109276,2.92439,0,34,23
27,398,154,19.7412,9216,3,3,144,144,0.0878873,2.37019,0,32,21
28,364,134,18.9231,8089,3,3,111,111,0.0757316,2.06044,0,29,19
29,324,133,16.5679,6295,3,3,100,100,0.0570459,1.59465,0,28,18
30,284,110,15.1725,5081,3,3,118,118,0.0442528,1.26168,0,24,15
31,266,107,14.4361,4526,3,3,153,153,0.039433,1.13605,0,24,15
32,238,98,12.3067,3479,3,3,69,69,0.028563,0.85406,0,20,12
33,212,88,11.1226,2821,3,3,60,60,0.0220941,0.681347,0,19,11
34,202,87,10.6832,2548,3,3,94,94,0.0202473,0.625825,0,18,11
35,182,81,9.0989,1983,3,3,60,60,0.0148348,0.481676,0,16,9
36,174,77,7.71839,1638,3,3,51,51,0.011109,0.379229,0,13,7
37,166,74,7.10241,1479,3,3,47,47,0.0097392,0.339043,0,12,6
38,158,74,6.12658,1242,3,3,43,43,0.0074597,0.282754,0,11,6
39,152,70,5.40789,1068,3,3,39,39,0.0061466,0.233284,0,10,5
40,134,65,4.60448,801,3,3,38,38,0.0042373,0.172797,0,8,4
41,126,60,3.81746,645,3,3,21,21,0.0027128,0.135544,0,7,3
42,106,52,3.09434,444,3,3,17,17,0.0014878,0.0918743,0,6,2
43,90,42,3.18889,384,3,3,22,22,0.0013331,0.0796909,0,5,2
44,70,33,2.74286,261,3,3,13,13,0.0007088,0.0534854,0,5,2
45,42,19,2.69048,155,3,3,9,10,0.0003899,0.030465,0,4,1
46,32,16,2.375,105,3,3,7,7,0.0002502,0.0227824,0,4,1
47,22,10,2.45455,75,3,3,9,9,0.0001587,0.0149307,0,4,1
48,16,8,2.125,46,3,3,9,9,0.0001038,0.0104724,0,4,1
49,6,3,1.83333,15,3,3,5,5,1.57e-05,0.0032175,0,3,1
50,4,2,1.5,8,3,3,3,4,0,0.0017333,0,3,1
