depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,44,54,44,54,44,54,0.0016829,0.0145767,0,44,11
1,2,1,22,54,44,54,44,54,0.0062251,0.0176088,0,44,11
2,2,0,42,103,40,44,44,49,0.0095748,0.0318833,0,42,10
3,4,0,34.5,164,27,27,42,42,0.0145209,0.0483421,0,34,8
4,8,0,29.5,280,23,23,41,41,0.0255808,0.082901,3,29,6
5,16,0,22.875,430,13,13,38,38,0.0286177,0.111497,4,22,5
6,32,0,17.6875,654,9,9,36,36,0.0324791,0.144878,1,16,3
7,60,0,14.5667,1032,5,5,40,40,0.0402531,0.217043,0,13,3
8,100,0,11.7,1400,5,5,40,40,0.0475704,0.270503,1,10,2
9,70,0,13.0857,1090,9,9,26,26,0.0234412,0.132921,1,6,2
10,116,30,9.44828,1320,9,9,26,26,0.0178368,0.11851,1,4,2
11,164,8,12.2683,2428,9,9,26,26,0.0466681,0.285786,1,6,2
12,284,51,10.1655,3496,5,5,26,26,0.0493457,0.33924,1,4,2
13,412,55,10.2913,5139,5,5,26,26,0.0666507,0.488907,1,4,2
14,610,79,9.97213,7367,5,5,26,26,0.0876758,0.674521,1,4,2
15,862,108,9.71694,10147,5,5,26,26,0.111821,0.903543,1,4,2
16,1132,135,9.35424,12834,5,5,21,21,0.128368,1.10409,1,3,2
17,1422,150,9.22785,15921,5,5,21,21,0.148283,1.34761,1,3,2
18,1700,179,9.01471,18605,5,5,21,21,0.166036,1.56971,1,3,2
19,1914,169,8.79572,20447,5,5,21,21,0.169426,1.62278,1,3,2
20,2000,140,8.583,20844,5,5,21,21,0.160985,1.6378,2,3,2
21,2038,106,8.44357,20880,5,5,21,21,0.15558,1.65433,2,3,1
22,2052,80,8.30799,20670,5,5,21,21,0.146548,1.63542,2,3,1
23,2022,65,8.13699,19933,5,5,21,21,0.136434,1.59059,2,2,1
24,1994,50,8.03009,19385,5,5,21,21,0.130176,1.58246,2,2,1
25,1926,37,7.93198,18480,5,5,21,21,0.123656,1.54929,2,2,1
26,1830,31,7.85956,17385,5,5,21,21,0.112711,1.45269,2,2,1
27,1762,28,7.77185,16540,5,5,21,21,0.103922,1.3699,2,2,1
28,1676,27,7.67124,15515,5,5,21,21,0.0964306,1.37173,2,2,1
29,1634,25,7.66279,15105,5,5,21,21,0.0940702,1.34836,2,2,1
30,1568,24,7.58673,14340,5,5,21,21,0.0845764,1.25558,2,2,1
31,1508,21,7.55371,13723,5,5,21,21,0.0855081,1.26461,2,2,1
32,1456,21,7.48558,13121,5,5,21,21,0.0764785,1.17139,2,2,1
33,1410,19,7.47447,12682,5,5,21,21,0.0732204,1.15782,2,2,1
34,1350,17,7.43481,12075,5,5,21,21,0.0686864,1.10537,2,2,1
35,1290,16,7.35039,11411,5,5,21,21,0.0629124,1.03017,2,2,1
36,1244,13,7.3127,10951,5,5,21,21,0.0597816,1.00622,2,2,1
