depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,15,20,15,20,15,20,0.0002494,0.0055825,0,15,5,0,0
1,2,1,15,20,15,20,15,20,0.0003215,0.0040238,0,15,5,0,0
2,2,0,12.5,16.5,10,13,15,15,0.0009106,0.0074524,0,12,4,0,0
3,4,0,12.5,16.5,10,10,15,15,0.0011412,0.0124354,0,12,4,0,0
4,8,0,12.5,16.5,10,10,15,15,0.0028671,0.0286933,0,12,4,0,0
5,16,0,11.75,15.5,10,10,15,15,0.0052689,0.0522543,2,11,3,0,0
6,32,0,6.625,8.5,4,4,10,10,0.004549,0.0465498,1,5,1,0,0
7,28,0,5.53571,7,4,4,10,10,0.0022489,0.0332679,0,4,1,0,0
8,8,0,7.75,10,7,7,10,10,0.0007428,0.0088175,1,3,2,0,0
9,16,4,7.75,10,7,7,10,10,0.0005529,0.0083982,1,2,2,0,0
10,20,0,7.3,9.4,7,7,10,10,0.0010078,0.0156758,1,2,2,0,0
11,24,0,7.25,9.33333,7,7,10,10,0.0009695,0.0161825,1,2,2,0,0
12,22,0,7.13636,9.18182,7,7,10,10,0.0008084,0.0151243,1,2,2,0,0
13,24,0,7,9,7,7,7,9,0.0008366,0.0165323,1,2,2,0,0
14,42,0,5.71429,7.28571,4,4,7,9,0.0011314,0.0235438,2,2,1,0,0
15,48,0,4.4375,5.58333,4,4,7,9,0.0011139,0.0222212,2,2,1,0,0
16,14,0,4,5,4,4,4,5,0.0003205,0.0065575,2,2,1,0,0
