depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,2999,908,2999,908,2999,908,2.84306,3.6463,0,2999,396,1632,1632,229
1,2,0,1768.5,672.5,1541,554,1996,1996,6.61172,7.37643,122,1423,252,776,696,205
2,4,0,1142.5,530.25,756,308,1670,1670,6.47308,7.32225,104,771,185,420,305,177
3,8,0,782,408.875,328,232,1571,1571,5.77736,6.7445,88,464,140,268,174,138
4,16,0,524.25,326.25,158,158,1205,1205,7.59351,8.98603,69,337,107,150,106,107
5,32,0,350.531,248.375,53,53,1163,1163,7.4138,9.18655,54,224,79,85,64,79
6,64,0,230.094,183.578,21,21,1039,1039,7.41779,9.55123,40,137,55,44,30,55
7,128,0,155.047,132.984,11,11,1065,1065,8.63171,11.4468,28,91,38,25,17,38
8,256,0,100.59,88.875,5,5,922,922,7.74904,11.0531,19,56,23,13,8,23
9,500,0,65.778,59.454,5,5,775,775,8.05778,12.2235,12,36,14,6,4,14
10,866,0,45.6282,41.8268,5,5,559,559,7.12417,12.0559,9,24,9,3,2,9
11,1334,0,33.4993,30.8028,5,5,473,473,5.78486,11.209,7,16,6,2,1,6
12,1860,0,25.4559,23.4586,5,5,402,402,4.61585,10.5463,5,12,4,1,0,4
13,2198,0,20.9636,19.4131,5,5,353,353,3.69494,9.78393,4,10,3,0,0,3
14,2240,0,18.3951,17.0826,5,5,313,313,2.71235,8.72642,4,8,3,0,0,3
15,2010,0,16.5,15.4184,5,5,226,226,1.79777,7.3656,4,7,2,0,0,2
16,1692,0,14.2021,13.477,5,5,176,176,1.17102,5.36015,3,6,2,0,0,2
17,1218,0,12.6067,12.1461,5,5,128,128,0.575705,3.36842,3,5,2,0,0,2
18,762,0,11.8609,11.4619,5,5,98,98,0.288077,2.09639,3,5,2,0,0,2
19,398,0,11.5075,11.2889,5,5,75,75,0.125166,1.07842,3,5,1,0,0,1
20,186,0,12,11.7258,5,5,55,55,0.0541467,0.62165,3,5,2,0,0,2
21,84,0,10.9286,10.9762,5,5,37,37,0.0170426,0.310029,3,4,1,0,0,1
22,24,0,9.33333,9.95833,5,5,25,25,0.0029038,0.05422,3,3,1,0,0,1
23,12,0,8,8.91667,5,5,17,17,0.0011583,0.037157,2,3,1,0,0,1
24,2,0,8,9,5,5,11,12,0.0002205,0.0068406,2,4,1,0,0,1
