depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,24,27,24,27,24,27,0.0010202,0.0095748,0,24,5,0,0,0
1,2,1,41,47,41,47,41,47,0.0045765,0.0134556,0,41,9,0,0,0
2,2,0,43.5,50,30,33,57,57,0.0113362,0.0321585,0,43,10,0,0,0
3,4,0,32.75,37.75,21,23,42,42,0.0132669,0.041266,1,29,7,0,0,0
4,8,0,25,29,18,18,35,35,0.0169371,0.0557345,1,23,5,0,0,1
5,16,0,18.0625,21.125,9,9,33,33,0.0189635,0.0757621,1,15,4,0,0,2
6,24,0,13.5,16.3333,5,5,33,33,0.0137652,0.0694756,1,11,3,0,0,3
7,32,0,13.8125,16.8125,9,9,26,26,0.0057366,0.0389118,1,4,3,0,0,3
8,46,2,12.9773,15.6136,5,5,26,26,0.0087329,0.0519679,1,4,2,0,0,2
9,70,3,12.403,14.806,5,5,26,26,0.0131767,0.0755222,2,4,2,0,0,2
10,104,5,12.3535,14.6061,5,5,26,26,0.0159481,0.101863,2,4,2,0,0,2
11,154,8,11.7466,13.8014,5,5,26,26,0.0178123,0.134028,2,3,2,0,0,2
12,196,10,11.2097,13.2204,5,5,26,26,0.0215009,0.173834,2,3,2,0,0,2
13,238,17,10.6742,12.6335,5,5,19,19,0.0203393,0.204247,2,3,2,0,0,2
14,300,33,10.4494,12.3446,5,5,19,19,0.0200284,0.21967,1,3,2,0,0,2
15,356,34,10.0839,11.9658,5,5,19,19,0.0243877,0.280159,1,3,2,0,0,2
16,428,43,9.51429,11.3506,5,5,19,19,0.025784,0.326499,1,2,2,0,0,2
17,440,37,9.24318,11.062,5,5,19,19,0.0255643,0.362532,1,2,1,0,0,1
18,456,32,8.78302,10.566,5,5,19,19,0.0244676,0.362669,2,2,1,0,0,1
19,476,21,8.45934,10.222,5,5,19,19,0.0260611,0.405215,2,2,1,0,0,1
20,420,10,8.13659,9.87317,5,5,19,19,0.0227808,0.364545,2,2,1,0,0,1
21,370,15,7.90141,9.58873,5,5,19,19,0.0188449,0.314442,2,2,1,0,0,1
22,348,10,7.82249,9.49704,5,5,19,19,0.0181237,0.309388,2,2,1,0,0,1
23,328,14,7.75796,9.43312,5,5,19,19,0.0156235,0.282916,2,2,1,0,0,1
24,300,7,7.60068,9.23549,5,5,19,19,0.0144776,0.267586,2,2,1,0,0,1
25,240,8,7.59483,9.22414,5,5,19,19,0.0106139,0.215712,2,2,1,0,0,1
26,188,0,7.19149,8.73936,5,5,9,9,0.0084752,0.167522,2,2,1,0,0,1
27,138,0,7.28986,8.86232,5,5,9,9,0.0061436,0.132973,2,2,1,0,0,1
28,118,0,7,8.5,5,5,9,11,0.0053402,0.105477,2,2,1,0,0,1
29,86,0,6.72093,8.15116,5,5,9,11,0.0037966,0.0758279,2,2,1,0,0,1
30,60,0,6.53333,7.91667,5,5,9,9,0.0026325,0.0555553,2,2,1,0,0,1
31,42,0,5.7619,6.95238,5,5,9,9,0.0017826,0.0278825,2,2,1,0,0,1
32,10,0,6.2,7.5,5,5,9,9,0.0004217,0.0075828,2,2,1,0,0,1
33,6,0,7,8.5,5,5,9,11,0.0002632,0.0067511,2,2,1,0,0,1
34,6,0,6.33333,7.66667,5,5,9,9,0.0002565,0.0049919,2,2,1,0,0,1
35,4,0,5,6,5,5,5,6,0.0001451,0.0018248,3,2,1,0,0,1
