depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,20,26,20,26,20,26,0.0003232,0.0087932,0,20,11
1,2,0,11,30,3,4,19,19,0.0001214,0.0021715,3,4,6
2,4,1,7.5,40,5,5,20,20,0.0002039,0.0049868,2,6,5
3,6,0,12.5,100,5,5,23,23,0.0008344,0.0159442,1,9,6
4,12,2,6.25,106,5,5,11,13,0.0008485,0.0154059,0,5,3
5,20,3,8.5,233,5,5,30,30,0.001992,0.0400218,0,8,4
6,34,8,8.5,381,3,3,24,24,0.0040628,0.0732062,0,10,5
7,52,14,8.03846,554,3,3,29,29,0.0056297,0.0986067,1,9,5
8,76,24,8,792,3,3,42,42,0.0069109,0.131722,0,10,6
9,104,25,8.47115,1170,3,3,36,36,0.0100684,0.181453,0,9,5
10,156,47,7.90385,1618,3,3,34,34,0.0139016,0.245776,1,9,5
11,212,67,7.69811,2122,3,3,39,39,0.018148,0.315886,1,9,5
12,140,46,7.84286,1428,3,3,32,32,0.0118254,0.20134,1,9,6
13,122,39,7.38525,1171,3,3,34,34,0.0092489,0.157175,2,8,5
14,110,45,5.80909,847,3,3,24,24,0.0057848,0.1099,2,7,4
15,100,36,6.46,859,3,3,23,23,0.0062834,0.113167,1,7,4
16,106,38,5.70755,813,3,3,22,22,0.0056169,0.0996219,2,6,4
17,92,38,4.98913,616,3,3,19,19,0.0036318,0.0716812,2,5,4
18,64,25,4.76563,416,3,3,20,20,0.002349,0.0475038,2,5,3
19,44,20,3.63636,221,3,3,16,16,0.0010343,0.023095,2,4,2
20,26,11,3.69231,132,3,3,14,14,0.0006363,0.0142412,1,4,2
21,12,6,3.08333,52,3,3,13,13,0.0001737,0.0044259,2,3,2
22,12,6,2.66667,44,3,3,9,9,0.0001526,0.0048551,2,3,2
23,10,3,3.1,43,3,3,5,5,0.0001786,0.0047453,1,3,1
24,6,3,1.83333,15,3,3,5,5,5.89e-05,0.001815,2,2,1
