depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,175,211,175,211,175,211,0.0085354,0.0552188,0,175,75,30,30,0
1,2,0,183,225,143,143,223,281,0.0185563,0.0840516,18,117,82,30,19,0
2,4,0,147.25,178.75,32,32,308,308,0.0300541,0.115304,27,77,64,25,14,0
3,8,2,187.333,218.167,71,71,347,347,0.0561323,0.234597,23,115,83,44,32,0
4,12,1,150.364,175.455,30,30,289,289,0.0893805,0.382065,17,111,64,29,24,0
5,22,4,124.333,143.778,17,17,258,258,0.103925,0.446254,18,78,52,24,16,0
6,36,10,107.5,123.923,17,17,277,277,0.138249,0.576728,17,73,44,20,15,0
7,50,13,94.7568,106.784,10,10,300,300,0.160976,0.69393,15,62,38,19,14,0
8,68,22,86.7391,96.5435,7,7,313,313,0.175427,0.773411,15,56,34,17,11,0
9,86,28,87.7759,95.2241,4,4,299,299,0.219387,0.978885,15,58,34,19,14,0
10,100,30,78.8429,85.8143,4,4,269,269,0.226956,1.01485,14,49,31,18,13,0
11,122,39,73.4096,78.7349,4,4,202,202,0.249761,1.08673,14,45,28,16,11,0
12,142,54,69.0114,74.1136,4,4,179,179,0.216856,1.00916,14,40,25,14,9,0
13,150,54,58.5104,63.2917,8,8,144,144,0.18485,0.863509,13,32,21,10,7,0
14,166,61,50.0952,54.4762,4,4,124,124,0.149888,0.772528,10,27,17,8,5,0
15,168,51,45.0855,49.0684,4,4,110,110,0.15613,0.839759,8,27,15,7,5,0
16,190,64,40.1667,44.1111,4,4,105,105,0.12889,0.735936,8,22,13,5,3,0
17,202,74,34.8984,38.1562,4,4,132,132,0.10776,0.641343,7,19,11,5,3,0
18,196,74,30.0164,33.2295,4,4,86,86,0.073923,0.477298,6,15,9,3,2,0
19,190,78,26.8214,30.2946,4,4,63,63,0.0528085,0.371394,6,13,8,2,1,0
20,190,77,21.1327,24.0796,4,4,80,80,0.0353038,0.277337,4,10,6,1,0,0
21,180,68,18.0982,20.875,4,4,65,65,0.0275197,0.226869,4,8,5,1,0,0
22,184,77,16.3084,19.3458,4,4,48,48,0.0229531,0.207107,3,8,4,0,0,0
23,176,70,13.5849,16.3585,4,4,37,37,0.0200863,0.184875,3,7,3,0,0,0
24,152,61,11.3846,13.7473,4,4,31,31,0.0128207,0.132609,2,6,3,0,0,1
25,110,44,10,12.5152,4,4,29,29,0.0088798,0.0925462,2,6,2,0,0,1
26,72,31,8,9.90244,4,4,19,19,0.0030574,0.0408106,2,4,2,0,0,1
27,38,15,6.56522,8.17391,4,4,14,14,0.0011948,0.0184034,2,3,1,0,0,1
28,14,6,5.25,6.625,4,4,8,9,0.0002633,0.0050766,2,2,1,0,0,1
29,4,2,4,5,4,4,4,5,5.14e-05,0.0012141,2,2,1,0,0,1
