depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,42,54,42,54,42,54,0.000672,0.0153928,0,42,29,17,17
1,2,0,48.5,57.5,35,35,62,71,0.0011395,0.0173208,11,26,34,25,14
2,4,1,47.3333,55.6667,39,39,60,60,0.0021466,0.0258033,14,25,32,24,14
3,6,0,38.8333,46.5,33,33,49,49,0.0027601,0.0368809,11,19,26,18,9
4,12,0,34,41.5,16,16,55,55,0.0049087,0.0643372,10,15,22,15,5
5,24,0,30.0833,37.0833,9,9,54,54,0.0127281,0.149076,8,16,19,12,6
6,48,3,24.6889,31.4222,9,9,56,56,0.0151354,0.194945,6,14,15,8,4
7,90,18,21.9861,28.4028,7,7,53,53,0.017057,0.230205,5,12,13,6,3
8,144,27,19.2393,25.2821,7,7,47,47,0.0233001,0.316223,5,11,11,5,2
9,234,54,16.7167,22.3556,5,5,48,48,0.028266,0.391416,4,9,9,3,2
10,358,83,14.6655,19.8109,3,3,44,44,0.033722,0.493658,4,8,7,2,1
11,538,131,13.0074,17.683,3,3,38,38,0.0445877,0.656695,3,7,6,2,1
12,752,193,11.4419,15.7048,3,3,38,38,0.0501318,0.746295,3,6,5,1,0
13,942,250,10.263,14.1358,3,3,36,36,0.0577685,0.881684,3,6,5,1,0
14,1090,310,9.12821,12.591,3,3,36,36,0.0523546,0.832067,2,5,4,0,0
15,1164,359,7.96398,11.0161,3,3,30,30,0.0444986,0.738339,2,4,3,0,0
16,1116,359,7.0317,9.71995,3,3,26,26,0.0367557,0.639734,2,4,3,0,0
17,992,338,6.39297,8.80581,3,3,22,22,0.0282297,0.517207,2,3,2,0,0
18,770,274,5.82661,8.01613,3,3,18,18,0.0179881,0.347254,2,3,2,0,0
19,552,206,5.56358,7.65896,3,3,19,19,0.0114068,0.231124,2,3,2,0,0
20,390,148,5.12397,7.02893,3,3,16,16,0.0070844,0.153178,2,2,2,0,0
21,262,108,4.93506,6.72727,3,3,15,15,0.0040528,0.0937477,2,2,2,0,0
22,164,68,4.71875,6.44792,3,3,15,15,0.0023102,0.0565713,2,2,1,0,0
23,104,40,4.59375,6.21875,3,3,12,12,0.0014853,0.0357639,2,2,1,0,0
24,60,25,4.22857,5.74286,3,3,8,8,0.0006652,0.0172897,1,2,1,0,0
25,32,14,3.94444,5.38889,3,3,8,8,0.000361,0.0095445,1,2,1,0,0
26,14,6,3.75,5.125,3,3,5,5,0.0001692,0.0043328,2,2,1,0,0
27,6,2,3,4,3,3,3,4,2.73e-05,0.0012102,1,1,1,0,0
