depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,135,151,135,151,135,151,0.0030135,0.0610796,0,135,106,90,90
1,2,0,141.5,157.5,127,127,156,178,0.0079265,0.117339,0,141,116,100,100
2,4,0,126.5,142,108,108,156,179,0.0123301,0.205523,0,126,102,86,86
3,8,0,133.875,150.625,109,109,184,184,0.0208745,0.398519,0,133,109,92,92
4,16,0,117.625,132.562,53,53,202,202,0.03125,0.647749,0,117,94,79,79
5,32,2,106.167,121.667,24,24,233,233,0.0457599,1.03158,0,106,83,68,68
6,60,2,94.8793,109.431,13,13,242,242,0.0783343,1.72061,0,94,73,59,59
7,116,10,85.4623,98.9811,9,9,259,259,0.127274,2.79951,0,85,65,52,52
8,212,28,81.8152,94.7772,5,5,315,315,0.207629,4.55846,0,81,62,49,49
9,368,54,75.7611,88.1975,3,3,291,291,0.325694,7.18714,0,75,56,44,44
10,628,102,70.6122,82.4221,5,5,303,303,0.503916,11.1814,0,70,52,40,40
11,1052,173,65.3914,76.554,3,3,284,284,0.791077,17.0748,0,65,47,36,36
12,1750,337,61.4742,72.2236,3,3,282,282,1.18657,25.595,0,61,44,33,33
13,2760,564,56.3119,66.6302,3,3,277,277,1.67191,36.1711,0,56,40,29,29
14,4020,878,54.5602,64.7062,3,3,284,284,2.33317,50.1434,0,54,38,28,28
15,5740,1203,51.2081,61.0035,3,3,258,258,3.13692,67.5546,0,51,35,26,26
16,7124,1505,49.9585,59.704,3,3,262,262,3.81926,81.3883,0,49,34,24,24
17,8786,1867,47.57,57.0864,3,3,247,247,4.54132,94.8827,0,47,32,23,23
18,9502,2116,45.0596,54.2877,3,3,247,247,4.54476,95.4362,0,45,30,21,21
19,10050,2292,42.7516,51.6932,3,3,258,258,4.46304,98.6059,0,42,28,19,19
20,8912,2115,40.5148,49.1211,3,3,214,214,3.66106,81.4654,0,40,26,18,18
21,8568,2195,38.2952,46.5691,3,3,230,230,3.19582,71.7136,0,38,25,16,16
22,8108,2140,35.914,43.7666,3,3,212,212,2.76942,62.6143,0,35,23,15,15
23,7352,2107,33.4162,40.7828,3,3,216,216,2.19565,50.7919,0,33,21,14,14
24,6866,2117,30.9613,37.8713,3,3,191,191,1.77463,42.2292,0,30,19,12,12
25,5948,1900,28.879,35.3812,3,3,188,188,1.38062,33.4598,0,28,18,11,11
26,5350,1828,26.6212,32.7195,3,3,155,155,1.06851,26.4752,0,26,16,10,10
27,4842,1710,24.7586,30.4218,3,3,121,121,0.860521,21.8895,0,24,15,9,9
28,4318,1632,22.7718,27.9963,3,3,125,125,0.663687,16.4604,0,22,13,8,8
29,3908,1488,20.6583,25.4099,3,3,98,98,0.525618,13.6804,0,20,12,7,7
30,3570,1418,19.401,23.8453,3,3,95,95,0.430958,11.6708,0,19,11,6,6
31,3188,1298,17.572,21.7085,3,3,103,103,0.330508,8.75491,0,17,10,5,5
32,2796,1158,15.8187,19.6618,3,3,90,90,0.246205,6.75319,0,15,8,4,4
33,2438,1005,14.2924,17.9002,3,3,80,80,0.178976,5.28886,0,14,7,4,4
34,1834,786,12.8826,16.1746,3,3,67,67,0.109059,3.49051,0,12,6,3,3
35,1308,571,11.2551,14.2768,3,3,58,58,0.0617083,2.13713,0,11,5,2,2
36,1028,449,9.45423,12.1192,3,3,43,43,0.0368291,1.41064,0,9,4,2,2
37,772,339,8.52425,11.0739,3,3,42,42,0.0233438,0.948569,0,8,4,1,1
38,572,259,6.85942,9.02875,3,3,32,32,0.0112844,0.546431,0,6,3,0,0
39,378,172,6.02913,8.00971,3,3,17,17,0.0059704,0.338647,0,6,2,0,0
40,274,134,5.40714,7.25714,3,3,15,15,0.0032457,0.208216,0,5,2,0,0
41,186,87,4.52525,6.12121,3,3,11,11,0.0013376,0.113232,0,4,1,0,0
42,98,46,4.13462,5.61538,3,3,8,8,0.0004973,0.0504813,0,4,1,0,0
43,34,15,3.94737,5.31579,3,3,9,9,0.0001545,0.0175885,0,3,1,0,0
44,14,6,4,5.25,3,3,7,7,6.62e-05,0.0073631,0,4,1,0,0
45,4,2,5,7,5,5,5,7,4.2e-05,0.0027508,0,5,2,0,0
46,4,2,3,4,3,3,3,4,0,0.0015404,0,3,1,0,0
