depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,88,103,88,103,88,103,0.00200659,0.0418538,0,88,66,51,51,0
1,2,0,111.5,127.5,72,72,151,167,0.00466231,0.0651293,16,82,85,69,53,0
2,4,0,118.75,134.5,58,58,171,184,0.00974051,0.126837,20,84,91,75,54,0
3,8,0,123,138.875,69,69,227,251,0.0149997,0.206457,25,78,95,79,51,0
4,16,0,107.312,122.25,21,21,254,280,0.0238395,0.346183,25,67,82,67,41,0
5,32,3,92.2759,106.724,3,3,288,318,0.0365558,0.543808,20,62,69,55,36,0
6,58,9,88.0408,101.878,5,5,290,317,0.0672533,0.95178,17,61,66,52,37,0
7,98,13,83.1059,96.8588,3,3,339,367,0.100221,1.50475,17,59,62,48,35,0
8,170,20,74.82,87.3733,3,3,288,288,0.165484,2.48623,13,56,55,43,33,0
9,300,49,67.0717,78.3386,3,3,291,291,0.240618,3.64628,12,50,48,37,28,0
10,502,106,64.3712,75.2374,3,3,316,328,0.374527,5.76963,10,50,46,35,28,0
11,792,143,60.0586,70.3035,3,3,336,357,0.582018,8.95559,9,47,43,33,26,0
12,1298,306,56.4879,66.1845,3,3,337,353,0.8162,12.7748,9,44,40,30,24,0
13,1984,507,53.9709,63.2376,3,3,317,324,1.16054,18.6648,8,42,38,29,23,0
14,2954,735,50.4826,59.3592,3,3,317,317,1.65517,27.8502,7,40,35,26,22,0
15,3876,869,50.0808,58.9122,3,3,337,337,2.22753,38.2404,7,40,35,26,22,0
16,4572,1005,51.4673,60.4082,3,3,278,278,2.68772,45.1113,8,41,36,27,22,0
17,5906,1289,50.4828,59.1941,3,3,286,286,3.41378,57.2419,8,40,35,26,22,0
18,7426,1611,49.7193,58.2566,3,3,323,323,4.23452,71.5518,8,39,34,26,21,0
19,8266,1795,50.0176,58.4944,3,3,322,322,4.76215,86.6566,8,40,35,26,22,0
20,6460,1365,51.3888,60.0249,3,3,296,296,3.87692,72.514,9,40,36,27,22,0
21,5078,1076,51.3846,59.9073,3,3,340,340,3.01052,55.4685,9,40,36,27,22,0
22,4148,877,50.4338,58.8896,3,3,269,269,2.3872,42.7858,9,38,35,26,21,0
23,3578,806,48.8734,57.0368,3,3,263,263,1.93732,34.3801,9,37,34,25,20,0
24,3476,772,47.4553,55.4523,3,3,267,267,1.81571,31.9459,9,36,33,25,19,0
25,3282,769,44.9423,52.5177,3,3,280,280,1.58237,27.6703,9,34,30,23,18,0
26,3046,756,42.5389,49.7668,3,3,301,301,1.33347,23.0375,9,31,29,21,17,0
27,2566,657,41.5207,48.6642,3,3,297,297,1.05415,18.0465,9,30,28,21,16,0
28,2242,604,39.3199,46.0324,3,3,259,259,0.84387,14.3307,9,28,26,19,15,0
29,1982,542,37.9604,44.491,3,3,230,230,0.695903,11.8581,9,26,25,19,14,0
30,1808,519,34.9581,41.1365,3,3,194,194,0.56525,9.68275,8,24,23,16,12,0
31,1622,482,33.564,39.5246,3,3,179,179,0.4752,8.20147,8,23,22,16,12,0
32,1470,455,30.6857,36.3645,3,3,177,177,0.364841,6.28643,8,20,19,14,10,0
33,1372,436,28.485,33.828,3,3,143,143,0.304595,5.37614,7,19,18,12,9,0
34,1274,432,25.9347,30.9762,3,3,143,143,0.24056,4.21628,7,17,16,11,8,0
35,1180,421,23.8972,28.6746,3,3,143,143,0.19458,3.44424,6,15,14,9,7,0
36,992,361,21.9239,26.3883,3,3,137,137,0.136422,2.41075,6,13,13,8,5,0
37,918,336,19.6082,23.9553,3,3,115,115,0.111152,1.98951,5,11,11,7,5,0
38,836,322,19.0545,23.2685,3,3,106,106,0.0935935,1.72707,5,11,11,6,5,0
39,734,282,17.4535,21.4624,3,3,112,112,0.0723644,1.34576,5,10,10,6,4,0
40,630,234,16.2323,20.1692,3,3,115,115,0.0585004,1.0869,5,9,9,5,3,0
41,528,209,15.1724,18.9185,3,3,76,76,0.0410718,0.775065,4,8,8,4,3,0
42,378,155,15.2063,18.8969,3,3,88,88,0.0270494,0.530608,5,8,8,4,3,0
43,332,131,13.2189,16.6318,3,3,69,69,0.0203182,0.410217,4,7,7,3,2,0
44,312,128,12.2609,15.4891,3,3,68,68,0.0171533,0.35987,4,6,6,3,2,0
45,278,117,10.8944,13.9317,3,3,42,42,0.0125091,0.258775,3,5,5,2,1,0
46,232,98,10.5746,13.5896,3,3,46,46,0.0105437,0.23711,3,6,5,2,1,0
47,202,85,9.48718,12.2991,3,3,43,43,0.00823889,0.182653,3,5,4,1,1,0
48,144,58,8.95349,11.5349,3,3,40,40,0.0055611,0.130942,3,5,4,1,1,0
49,76,32,6.68182,9,3,3,20,20,0.0017449,0.0481692,2,3,2,0,0,0
50,48,22,6.69231,9,3,3,13,13,0.00107979,0.0300075,3,4,2,0,0,0
51,20,8,5.33333,7.41667,3,4,7,7,0.000341398,0.010591,2,3,2,0,0,0
52,14,6,4.5,6.125,3,3,9,9,0.000195295,0.0067012,2,2,1,0,0,1
53,8,4,4.5,6.25,3,3,7,7,5.9599e-05,0.002827,2,2,1,0,0,1
54,4,2,4,5.5,3,3,5,7,9.699e-06,0.0010566,2,1,1,0,0,1
55,2,1,5,7,5,7,5,7,3.1599e-05,0.0011071,4,4,2,0,0,1
56,2,1,3,4,3,4,3,4,4.7e-06,0.000545099,1,1,1,0,0,1
