depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,101,108,101,108,101,108,0.00838199,0.0304923,0,101,25
1,2,0,137,299,112,112,162,172,0.0262234,0.0550619,9,72,35
2,4,0,143.75,664,105,105,199,247,0.069024,0.118291,16,58,40
3,8,0,123.625,1145,70,70,207,207,0.0907044,0.175218,18,51,34
4,16,2,104.625,1925,70,70,196,196,0.168165,0.324343,16,58,32
5,28,1,102.25,3322,31,31,192,192,0.310851,0.590962,13,53,28
6,54,5,83.7037,5146,21,21,189,189,0.504556,0.967826,11,50,24
7,98,11,67.0816,7404,21,21,208,208,0.669358,1.33964,9,41,19
8,174,40,49.6494,9696,9,9,200,200,0.721524,1.57728,8,34,16
9,268,60,42.4664,12688,5,5,208,208,1.05722,2.43918,6,31,13
10,414,116,31.8237,14582,9,9,169,169,1.06746,2.59051,5,26,10
11,586,197,23.6075,15307,5,5,152,152,0.985169,2.56741,4,21,8
12,762,281,17.7572,15199,5,5,126,126,0.812009,2.37583,3,17,6
13,860,311,13.8698,13482,5,5,116,116,0.554262,1.83441,3,13,4
14,922,331,10.7863,11394,5,5,107,107,0.366303,1.42756,2,9,3
15,898,311,8.53118,8904,5,5,86,86,0.197964,0.994814,2,7,2
16,762,228,7.12205,6442,5,5,47,47,0.107452,0.665939,2,5,2
17,584,151,6.57021,4563,5,5,41,41,0.0663467,0.46288,2,4,1
18,370,82,6.15946,2740,5,5,31,31,0.0300021,0.250215,2,3,1
19,236,42,6.2839,1780,5,5,26,26,0.0168167,0.146983,1,3,1
20,154,19,6.05844,1123,5,5,26,26,0.00846501,0.0878352,1,3,1
21,96,11,6.01042,695,5,5,15,15,0.0050208,0.0546117,1,3,1
22,58,2,5.72414,401,5,5,9,9,0.0021608,0.0269933,1,2,1
23,26,2,5.07692,159,5,5,9,9,0.000877398,0.0110902,2,2,1
24,6,0,5,36,5,5,5,6,0.000210603,0.0023681,2,2,1
