depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,341,254,341,254,341,254,0.0153243,0.228708,0,341,208
1,2,0,295,466,281,236,309,281,0.0159077,0.227899,75,211,186
2,4,0,255,828,241,203,265,265,0.0207243,0.329425,79,166,162
3,8,0,232.125,1577,194,178,275,275,0.0320583,0.567045,75,146,153
4,16,0,210.375,2928,131,131,277,277,0.0507736,0.89262,74,122,141
5,32,3,175.969,5005,117,117,267,267,0.07108,1.29391,77,96,132
6,58,2,174.759,9254,99,99,273,273,0.146588,2.5753,68,101,126
7,112,9,157.312,16559,74,74,284,284,0.229521,4.27559,66,93,123
8,206,27,145.684,28966,61,61,305,305,0.3751,6.71039,71,86,124
9,348,55,138.718,47799,58,58,332,332,0.565398,10.2991,72,81,126
10,550,157,112.145,61645,56,56,330,330,0.472988,9.78088,86,51,121
11,682,162,114.581,78519,45,45,330,330,0.695649,13.8842,78,56,116
12,902,256,103.747,94558,39,39,323,323,0.714946,13.5384,80,47,112
13,1120,373,94.0518,106626,43,43,305,305,0.675308,13.2507,83,38,108
14,1336,444,91.4341,124076,43,43,319,319,0.758507,15.4206,81,36,105
15,1604,543,88.4121,144491,39,39,348,348,0.88491,17.9588,79,35,103
16,1858,662,82.8708,157292,32,32,340,340,0.841987,17.6216,78,30,99
17,2146,824,76.3816,167917,32,32,332,332,0.716571,15.0906,79,23,95
18,2378,838,76.7157,187430,26,26,313,313,0.890567,19.8067,73,25,90
19,2640,799,78.4818,213383,26,26,260,260,1.23689,27.9073,65,30,86
20,3046,964,74.6198,234893,26,26,260,260,1.34404,29.936,64,29,83
21,3308,1090,69.9728,239883,26,26,240,240,1.30008,28.9989,62,26,79
22,3666,1267,65.6443,249838,22,22,231,231,1.25037,28.6906,60,24,76
23,4038,1351,63.5832,267855,21,21,224,224,1.45731,32.157,56,24,72
24,4464,1496,60.9657,284922,20,20,220,220,1.51857,34.74,54,23,69
25,4892,1848,54.4503,279892,24,24,214,214,1.11814,26.7684,55,17,65
26,5278,1939,52.1859,290880,18,18,205,205,1.15047,27.9539,51,16,61
27,5754,2005,51.3321,312282,18,18,196,196,1.43163,34.302,47,18,58
28,6204,2137,49.69,327946,13,13,190,190,1.59987,39.4343,45,18,56
29,6716,2407,45.8189,329157,10,10,181,181,1.39639,35.8321,43,15,52
30,7090,2559,43.8645,333482,10,10,173,173,1.43155,37.7796,41,15,50
31,7450,2594,42.6938,342531,10,10,166,166,1.56569,40.7597,39,15,48
32,7906,2836,39.9226,341112,10,10,159,159,1.40883,36.6435,37,13,45
33,8332,3204,36.3317,328220,3,3,152,152,1.0882,29.821,36,10,42
34,8738,3201,35.1574,333974,10,10,147,147,1.18662,32.8235,34,10,39
35,9414,3125,34.9697,359074,8,8,142,142,1.6172,42.6273,30,13,37
36,9984,3503,32.349,353833,8,8,137,137,1.48284,40.0086,29,11,35
37,10602,3822,29.8115,347648,7,7,129,129,1.26915,37.3784,27,9,32
38,11268,4181,28.2646,351284,7,7,124,124,1.32909,38.3107,26,9,31
39,11784,4116,27.2402,355978,7,7,118,118,1.4246,41.8621,24,9,29
40,12224,4530,25.221,343176,7,7,114,114,1.22085,37.1183,23,8,27
41,12734,4969,23.1835,330024,7,7,109,109,0.970736,31.4812,22,6,25
42,13216,4838,22.6589,336109,5,5,106,106,1.13419,35.6964,20,7,24
43,14006,4740,21.9919,348348,5,5,101,101,1.39292,41.9751,18,8,22
44,15088,5233,20.1903,347084,3,3,97,97,1.31087,40.2376,17,7,20
45,15924,5490,18.7416,341622,3,3,92,92,1.19965,38.9057,16,6,18
46,16904,6361,17.1765,333777,5,5,85,85,1.11537,36.2844,15,5,17
47,17516,6383,16.2765,329784,3,3,78,78,1.11047,36.5239,14,5,16
48,18122,7228,14.7117,309579,3,3,73,73,0.813205,30.0503,13,4,15
49,18308,7855,13.1676,281423,3,3,65,65,0.42355,19.7684,13,2,14
50,18398,7019,13.1065,283001,3,3,65,65,0.620188,25.5011,12,3,12
51,18662,6111,13.0093,286182,3,3,59,59,0.964177,35.7567,10,4,11
52,18930,6488,11.8735,266385,3,3,57,57,0.865351,33.6196,9,4,10
53,19376,7048,10.5075,242578,3,3,52,52,0.668458,27.6882,8,3,9
54,19126,7017,10.0682,230090,3,3,47,47,0.659855,27.4814,8,3,9
55,19040,7277,9.36019,213973,3,3,43,43,0.544378,23.2344,7,2,8
56,19202,7743,8.71263,201403,3,3,39,39,0.447121,20.8186,7,2,8
57,19296,8734,7.68299,179187,3,3,36,36,0.174524,12.9141,7,1,7
58,19196,7671,7.7016,179790,3,3,33,33,0.276704,16.0178,6,1,6
59,19110,6249,7.7877,181813,3,3,31,31,0.498426,22.5403,5,2,6
60,19158,6458,7.10794,167490,3,3,27,27,0.452976,21.1402,5,2,5
61,19072,6516,6.33714,150833,3,3,25,25,0.364868,18.5686,4,2,4
62,18666,7059,5.71649,134283,3,3,21,21,0.327502,17.7126,4,1,4
63,18624,7457,5.0923,120337,3,3,20,20,0.216809,14.5574,3,1,3
64,18496,8236,4.54612,106935,3,3,17,17,0.104108,10.3421,3,0,3
65,18386,7931,4.33003,102174,3,3,16,16,0.0986231,10.0429,3,0,3
66,18264,7501,4.10304,97359,3,3,13,13,0.10751,10.4128,3,0,3
67,17902,6205,3.89928,92212,3,3,11,11,0.143181,11.6731,2,1,2
68,16488,5660,3.54403,78921,3,3,9,9,0.122945,10.3551,2,1,2
69,14490,4115,3.35066,66963,3,3,7,7,0.141777,10.6605,2,1,1
70,12158,4987,2.70924,45823,3,3,5,5,0.0380125,5.66198,2,0,1
71,10776,0,3,43104,3,3,3,4,0.134775,7.14998,1,1,1
