depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,65,80,65,80,65,80,0.0054232,0.0216267,0,65,17,0,0
1,2,0,67,74.5,48,48,86,101,0.0103412,0.0266418,5,35,15,0,0
2,4,1,64.6667,75.3333,51,51,85,85,0.012716,0.0325703,6,30,15,0,0
3,6,1,65.2,74.6,23,27,131,131,0.0359442,0.0748458,5,34,16,0,0
4,10,1,59,67.6667,21,21,146,146,0.0442276,0.100862,5,29,14,0,0
5,18,3,51.2667,58.7333,9,9,102,102,0.0811252,0.177292,4,35,12,0,0
6,30,7,40.8696,45.7826,13,13,124,140,0.0729608,0.178584,3,26,9,0,0
7,46,15,39.6774,43.4839,9,9,93,95,0.0999708,0.242597,4,27,8,0,0
8,54,16,34.5263,38.1316,9,9,78,78,0.0739725,0.208365,4,21,7,0,0
9,68,22,31.8478,34.6522,9,9,85,85,0.10912,0.283052,3,22,6,0,0
10,78,31,26.617,29.0213,9,9,86,86,0.0635643,0.193526,3,16,5,0,0
11,80,27,22.6415,25.1509,5,5,67,67,0.0562004,0.187041,3,15,4,0,0
12,86,32,19.4074,21.7593,5,5,62,62,0.0445378,0.152099,2,12,4,0,0
13,86,33,18.0377,20.1509,5,5,53,53,0.0278937,0.123287,3,11,3,0,0
14,84,30,13.7222,15.463,5,5,39,39,0.0223961,0.0944506,3,8,2,0,0
15,70,21,12.0612,14.0612,5,5,36,36,0.0119184,0.066137,2,6,2,0,0
16,56,13,10.5349,12.2326,5,5,23,23,0.0077442,0.0476848,2,5,2,0,0
17,50,15,8.48571,10.0857,5,5,19,19,0.0036605,0.0290255,2,4,1,0,0
18,36,9,6.33333,7.55556,5,5,11,11,0.0017828,0.0170246,2,3,1,0,0
19,16,6,5.4,6.5,5,5,9,9,0.0004839,0.0059518,2,3,1,0,0
20,4,2,5,6,5,5,5,6,0.0001207,0.0015639,0,4,1,0,0
