depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,26,32,26,32,26,32,0.0007466,0.0182091,0,26,16
1,2,0,23,27.5,21,24,25,25,0.0008547,0.0180142,0,23,14
2,4,0,20.75,26,13,15,32,32,0.0014613,0.0312931,0,20,13
3,8,0,26,32.25,12,12,47,49,0.0041397,0.0826594,0,26,17
4,16,6,27.6,33.6,7,7,58,58,0.0054206,0.106722,0,27,18
5,20,3,24.9412,30.5882,3,3,52,52,0.0058529,0.130291,0,24,16
6,34,11,23.5217,28.913,3,3,46,54,0.0069838,0.159669,0,23,15
7,44,15,22.5517,27.6897,7,7,45,45,0.010053,0.228755,0,22,14
8,58,14,20.4773,25.5682,5,5,47,50,0.0113074,0.270368,0,20,12
9,86,25,18.5574,23.4098,3,3,43,48,0.0125052,0.313578,0,18,11
10,118,39,16.443,21.1899,5,5,39,39,0.0138278,0.350502,0,16,9
11,154,52,13.6471,17.8431,3,3,34,34,0.0137282,0.371644,0,13,7
12,188,70,12.3559,16.3475,3,3,32,32,0.0139187,0.382848,0,12,6
13,162,59,11.0291,14.8544,3,3,31,31,0.0101063,0.293061,0,11,5
14,158,59,9.11111,12.3434,3,3,24,24,0.0072186,0.239299,0,9,4
15,134,39,7.28421,10.0316,3,3,20,20,0.0046621,0.176322,0,7,3
16,116,33,6.14458,8.46988,3,3,14,14,0.0029808,0.124033,0,6,2
17,88,24,5.29688,7.29688,3,3,13,13,0.001609,0.0825802,0,5,2
18,64,19,4.68889,6.48889,3,3,9,9,0.0008871,0.0525187,0,4,1
19,36,11,4.04,5.56,3,3,7,7,0.000283,0.0230789,0,4,1
20,14,5,3.66667,5,3,3,5,7,6.74e-05,0.0084924,0,3,1
21,4,1,3,4,3,3,3,4,0,0.0016854,0,3,1
