depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,105,104,105,104,105,104,0.0122327,0.0343026,0,105,24
1,2,0,107,227,73,73,141,144,0.0202063,0.0459882,6,66,25
2,4,0,99.5,402,47,47,154,162,0.0566107,0.102454,6,59,21
3,8,4,71.375,599,63,63,278,280,0.0675572,0.135624,9,87,34
4,8,1,77.5,688,15,15,267,294,0.0684883,0.133606,10,46,22
5,14,4,56.6429,910,17,17,169,197,0.127069,0.240757,4,61,20
6,20,4,47.2,1094,9,9,161,161,0.139521,0.287134,4,49,14
7,32,13,27.8125,1007,5,5,126,126,0.0922874,0.211099,4,34,10
8,36,14,24.1667,1007,9,9,93,93,0.0837149,0.210296,4,32,9
9,44,18,20.2045,1001,9,9,90,90,0.0540942,0.166356,5,24,7
10,44,19,18.5909,935,9,9,94,94,0.0469748,0.135843,4,19,7
11,42,15,16.6905,799,5,5,68,68,0.0413906,0.125102,4,17,5
12,44,11,11.1136,571,5,5,41,41,0.0182082,0.0736353,2,9,3
13,38,10,8.13158,361,5,5,26,26,0.007113,0.0466013,1,8,2
14,36,13,4.86111,210,5,5,15,15,0.0021814,0.0204614,1,4,1
15,16,3,5.5625,108,5,5,9,11,0.000701102,0.0085106,1,3,1
16,4,0,5,24,5,5,5,6,0.0001328,0.0016885,2,2,1
