depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,115,146,115,146,115,146,0.0023586,0.0344176,0,115,88,57,57
1,2,0,102,126.5,99,99,105,127,0.0035018,0.0541903,0,102,76,51,51
2,4,0,86.25,109.75,75,75,97,114,0.0081256,0.100246,0,86,63,39,39
3,8,0,78.5,100.125,64,64,89,113,0.0102421,0.17663,0,78,56,35,35
4,16,0,71.75,91.4375,64,64,81,103,0.01426,0.251068,0,71,51,31,31
5,32,0,66.8438,85.2188,57,57,84,95,0.0256017,0.464099,0,66,47,29,29
6,64,0,64.5781,81.8594,54,54,83,83,0.0497586,0.899934,0,64,46,28,28
7,128,0,63.1875,79.75,50,50,77,77,0.0991568,1.75402,0,63,45,28,28
8,256,0,61.6797,77.5859,45,47,77,77,0.188586,3.41975,0,61,44,28,28
9,504,0,59.9583,75.4107,13,19,77,77,0.365544,6.61904,0,59,43,27,27
10,898,0,56.961,71.8664,3,4,80,80,0.628709,11.2836,0,56,41,26,26
11,1196,0,51.551,65.2567,3,3,79,79,0.748104,13.4861,0,51,36,22,22
12,1292,1,43.0565,55.0697,3,3,78,78,0.648246,12.12,0,43,29,17,17
13,1130,0,37.631,48.4212,3,3,75,75,0.471982,9.19634,0,37,25,14,14
14,1002,2,30.752,39.86,3,3,70,70,0.32542,6.59407,0,30,20,11,11
15,996,3,26.2739,34.2779,3,3,64,64,0.266949,5.56198,0,26,16,8,8
16,1040,7,22.8364,30.029,3,3,54,54,0.234119,4.98383,0,22,14,7,7
17,1100,7,18.4456,24.5124,3,3,48,48,0.188069,4.22162,0,18,11,4,4
18,1082,25,15.5355,20.8411,3,3,38,38,0.143941,3.4237,0,15,8,3,3
19,972,52,13.3239,17.9891,3,3,34,34,0.100182,2.5221,0,13,7,2,2
20,878,74,10.9328,14.8495,3,3,26,26,0.0642793,1.79228,0,10,5,1,1
21,616,28,8.44898,11.4541,3,3,20,20,0.0306853,0.997467,0,8,4,1,1
22,414,22,6.29847,8.39796,3,3,15,15,0.0114506,0.486988,0,6,2,0,0
23,306,17,4.9654,6.76817,3,3,10,10,0.00481,0.278233,0,4,2,0,0
24,262,21,4.01245,5.50622,3,3,7,7,0.0020607,0.197359,0,4,1,0,0
25,176,3,3.41618,4.6185,3,3,7,7,0.0006725,0.114312,0,3,1,0,0
26,112,1,4.44144,6.15315,3,3,7,7,0.0013866,0.0968428,0,4,1,0,0
27,16,0,3.875,5.3125,3,3,5,5,0.0001296,0.0128576,0,3,1,0,0
28,14,0,3,4,3,3,3,4,0,0.0078649,0,3,1,0,0
29,14,0,3,4,3,3,3,4,0,0.0078118,0,3,1,0,0
30,4,2,3,4,3,3,3,4,0,0.0014409,0,3,1,0,0
