depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,74,92,74,92,74,92,0.0010733,0.0208015,0,74,55,37,37
1,2,0,59.5,75.5,54,65,65,67,0.0018967,0.0327445,0,59,42,26,26
2,4,0,46.75,61.5,41,44,51,54,0.002466,0.0517917,0,46,31,17,17
3,8,0,42.5,56.375,29,29,52,52,0.0048166,0.0879272,0,42,28,14,14
4,16,0,37.5625,49.9375,25,27,50,50,0.0073045,0.150565,0,37,24,11,11
5,32,0,28.5625,38.4688,13,17,41,41,0.009248,0.216375,0,28,17,7,7
6,64,0,24,32.3281,7,10,38,38,0.0143259,0.333066,0,24,14,5,5
7,128,0,20.8203,28.125,3,4,37,37,0.0239299,0.526816,0,20,12,4,4
8,252,0,17.3333,23.4563,3,3,36,36,0.0379556,0.86924,0,17,9,3,3
9,318,0,14.4214,19.5283,3,3,32,32,0.0388852,1.08204,0,14,8,3,3
10,202,0,12.0347,16.3861,3,3,26,26,0.0203014,0.603282,0,12,6,2,2
11,180,0,10.0167,13.8111,3,3,24,24,0.0137134,0.444579,0,10,5,1,1
12,130,1,7.75969,10.7984,3,3,21,21,0.0058342,0.226008,0,7,3,0,0
13,104,1,5.97087,8.39806,3,3,16,16,0.002711,0.13794,0,5,2,0,0
14,74,1,4.71233,6.54795,3,3,10,10,0.0010775,0.0758488,0,4,1,0,0
15,60,3,4.05263,5.5614,3,3,9,9,0.0005,0.0525999,0,4,1,0,0
16,34,4,4,5.46667,3,3,7,7,0.0002532,0.0266604,0,4,1,0,0
17,16,1,3.66667,5,3,3,5,7,8.29e-05,0.0121443,0,3,1,0,0
18,4,1,3.66667,5,3,3,5,7,1.53e-05,0.0026477,0,3,1,0,0
19,2,0,3,4,3,3,3,4,0,0.0013102,0,3,1,0,0
20,2,1,3,4,3,4,3,4,0,0.0008266,0,3,1,0,0
