depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,47,61,47,61,47,61,0.0005797,0.0144807,0,47,33,19,19
1,2,0,38,50.5,32,32,44,60,0.0011634,0.0130805,13,26,26,13,9
2,4,0,29.25,38.75,23,23,35,46,0.001851,0.0187859,10,19,17,8,5
3,8,0,23.75,32.5,21,21,26,35,0.0024663,0.0314476,6,15,13,4,3
4,16,0,20,27.9375,15,19,24,24,0.0039016,0.0509159,4,13,11,3,2
5,32,0,17.8438,25.125,5,7,24,24,0.0071337,0.0963382,3,12,9,2,1
6,54,0,13.9815,19.8889,3,4,20,20,0.008019,0.117421,3,9,7,1,1
7,80,0,11.1625,15.9375,3,3,19,19,0.0088854,0.140469,2,8,5,0,0
8,88,0,7.92045,11.0909,3,3,17,17,0.0060885,0.101392,1,5,3,0,0
9,92,1,6.56044,9.06593,3,3,14,14,0.0049397,0.0943829,0,5,2,0,0
10,74,1,4.89041,6.83562,3,3,7,7,0.0024359,0.0469461,1,3,1,0,0
11,60,1,4.11864,5.67797,3,3,7,7,0.0018681,0.0405876,1,3,1,0,0
12,58,5,4.39623,6.09434,3,3,7,7,0.0017029,0.0403016,0,3,1,0,0
13,42,3,3.30769,4.46154,3,3,7,7,0.0007866,0.0209275,0,2,1,0,0
14,32,4,4.57143,6.35714,3,3,9,9,0.0010521,0.0274233,0,4,1,0,0
15,12,6,3,4,3,3,3,4,0.0001187,0.0043296,0,3,1,0,0
