depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,13,19,13,19,13,19,0.0001116,0.0054115,0,13,6
1,2,1,6.5,19,13,19,13,19,0.0002057,0.0049121,0,13,6
2,2,0,13,38,13,13,13,19,0.0004578,0.0077103,0,13,6
3,4,0,13,76,13,13,13,19,0.0011374,0.0165699,0,13,6
4,8,0,12.5,146,11,11,13,16,0.0018414,0.0316856,0,12,5
5,16,0,12.125,278,9,9,15,15,0.0029246,0.0566077,0,12,5
6,32,0,11.9375,546,7,7,15,15,0.0059488,0.113535,0,11,5
7,64,0,11.9063,1088,7,7,15,15,0.0106031,0.218613,0,11,5
8,128,0,11.4688,2092,5,5,15,15,0.0198611,0.410868,0,11,5
9,256,0,10.4688,3808,5,5,14,14,0.0356948,0.719141,0,10,5
10,482,0,8.99378,6133,5,5,13,13,0.0550363,1.09748,1,8,4
11,776,0,7.6366,8379,5,5,12,12,0.0691426,1.44971,1,7,3
12,774,0,6.74935,7427,3,3,11,11,0.0543586,1.1735,1,5,2
13,392,0,6.34694,3536,3,3,11,11,0.0201158,0.458288,1,4,2
14,60,0,6.4,546,5,5,9,13,0.0022056,0.0550292,1,3,2
15,100,26,4.64,659,5,5,9,9,0.0017114,0.0540183,1,2,2
16,130,0,6.35385,1174,5,5,9,9,0.0048037,0.117137,1,3,2
17,198,50,4.94949,1396,5,5,9,9,0.004045,0.114255,1,2,2
18,264,32,5.82576,2191,5,5,9,9,0.0081858,0.198998,1,2,2
19,402,71,5.41542,3100,3,3,9,9,0.0104491,0.265271,1,2,2
20,570,52,5.62105,4547,3,3,9,9,0.0162638,0.40625,1,2,2
21,768,58,5.53125,6017,3,3,9,9,0.021015,0.531412,1,2,2
22,958,75,5.381,7291,3,3,9,9,0.0246878,0.632492,1,2,2
23,1146,73,5.32373,8615,3,3,9,9,0.0284761,0.747386,1,2,2
24,1300,54,5.32,9751,3,3,9,9,0.0317749,0.8354,1,2,2
25,1420,61,5.22746,10455,3,3,9,9,0.0328325,0.884473,1,2,2
26,1470,38,5.23401,10825,3,3,9,9,0.033888,0.915144,1,2,2
27,1448,26,5.24309,10677,3,3,9,9,0.0334755,0.907314,1,2,2
28,1380,22,5.25362,10196,3,3,9,9,0.0312388,0.859668,1,2,2
29,1246,12,5.32905,9343,3,3,9,9,0.0292589,0.787733,1,2,2
30,1102,6,5.41198,8398,3,3,9,9,0.0260627,0.70843,1,2,2
31,994,8,5.4829,7682,3,3,9,9,0.0241048,0.645301,1,2,2
32,862,6,5.55452,6754,3,3,9,9,0.0212782,0.564599,1,2,2
33,768,8,5.58854,6058,3,3,9,9,0.018854,0.504964,1,2,2
34,670,6,5.64179,5338,3,3,9,9,0.0169758,0.448402,1,2,2
35,554,9,5.59386,4376,3,3,9,9,0.0134585,0.362021,1,2,2
36,474,15,5.41983,3624,3,3,9,9,0.0110216,0.312263,1,2,2
37,402,18,5.18905,2937,3,3,9,9,0.008681,0.245073,1,2,2
38,354,25,4.77119,2369,3,3,9,9,0.006914,0.201679,1,1,2
39,336,38,4.41667,2077,3,3,9,9,0.0057079,0.180297,1,1,1
40,344,53,4.31105,2079,3,3,9,9,0.0051386,0.167467,1,1,2
41,356,55,4.27247,2131,3,3,7,7,0.0052327,0.177973,1,1,2
42,368,60,4.14674,2135,3,3,7,7,0.0051635,0.173611,1,1,1
43,380,53,4.22895,2247,3,3,7,7,0.0054123,0.183015,1,1,1
44,400,50,4.24,2369,3,3,7,7,0.0060671,0.200883,1,1,1
45,422,54,4.12796,2429,3,3,7,7,0.0059289,0.199744,1,1,1
46,456,55,4.10307,2606,3,3,7,7,0.0066747,0.222497,1,1,1
47,496,70,3.94355,2721,3,3,7,7,0.0065554,0.228743,1,1,1
48,524,73,3.90267,2842,3,3,7,7,0.0070004,0.24212,1,1,1
49,544,89,3.71507,2804,3,3,7,7,0.0063433,0.232671,1,1,1
50,558,80,3.74552,2896,3,3,7,7,0.0068231,0.247786,1,1,1
51,574,64,3.81185,3027,3,3,7,7,0.0070234,0.251674,1,1,1
52,584,45,3.8613,3113,3,3,7,7,0.0074822,0.265574,1,1,1
53,588,26,3.92177,3178,3,3,7,7,0.007584,0.263362,1,1,1
54,590,16,3.95254,3211,3,3,7,7,0.0076849,0.273738,1,1,1
55,586,11,3.96075,3194,3,3,5,7,0.0077682,0.272693,1,1,1
56,586,7,3.9744,3204,3,3,5,7,0.0076067,0.27017,1,1,1
57,586,4,3.98635,3213,3,3,5,7,0.007888,0.275341,1,1,1
58,586,2,3.98635,3212,3,3,5,7,0.0078202,0.270038,1,1,1
59,582,1,3.99485,3197,3,3,5,7,0.0081599,0.279112,1,1,1
60,582,0,4,3201,3,3,5,7,0.0077307,0.280284,1,1,1
61,580,0,4,3190,3,3,5,7,0.0079491,0.276189,1,1,1
62,576,0,4,3168,3,3,5,7,0.0078322,0.28031,1,1,1
63,574,0,4,3157,3,3,5,7,0.0076724,0.264802,1,1,1
64,564,0,4,3102,3,3,5,7,0.0077995,0.270048,1,1,1
65,562,0,4,3091,3,3,5,7,0.0075313,0.261304,1,1,1
66,554,0,4,3047,3,3,5,7,0.0075172,0.263708,1,1,1
67,548,0,4,3014,3,3,5,7,0.0075179,0.255165,1,1,1
68,548,0,4,3014,3,3,5,7,0.0075257,0.261767,1,1,1
69,544,0,3.99265,2986,3,3,5,7,0.007227,0.254844,1,1,1
70,538,0,3.99257,2953,3,3,5,7,0.0072617,0.248609,1,1,1
71,524,0,3.99237,2876,3,3,5,7,0.0070136,0.245437,1,1,1
72,520,0,3.99231,2854,3,3,5,7,0.0068363,0.239092,1,1,1
73,516,0,3.99225,2832,3,3,5,7,0.006994,0.244086,1,1,1
74,508,0,3.99213,2788,3,3,5,7,0.0067785,0.2334,1,1,1
75,504,0,3.99206,2766,3,3,5,7,0.006816,0.23694,1,1,1
76,496,0,3.99194,2722,3,3,5,7,0.0066979,0.228455,1,1,1
77,492,0,3.9878,2697,3,3,5,7,0.0067222,0.234789,1,1,1
78,482,0,3.99585,2648,3,3,5,7,0.0065433,0.220712,1,1,1
79,480,0,4,2640,3,3,5,7,0.0065573,0.225711,1,1,1
80,478,0,3.99582,2626,3,3,5,5,0.0063862,0.220214,1,1,1
81,470,0,3.99149,2579,3,3,5,7,0.0063139,0.222013,1,1,1
82,464,0,3.99138,2546,3,3,5,7,0.0062416,0.214643,1,1,1
83,460,0,4,2530,3,3,5,7,0.0061719,0.211058,1,1,1
84,460,0,3.9913,2524,3,3,5,7,0.0063347,0.216287,1,1,1
85,456,0,4,2508,3,3,5,7,0.0061499,0.210221,1,1,1
86,454,0,3.99559,2494,3,3,5,7,0.0062788,0.215165,1,1,1
87,438,0,3.99543,2406,3,3,5,7,0.0058052,0.202591,1,1,1
88,394,0,3.99492,2164,3,3,5,7,0.0052369,0.186327,1,1,1
