depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,41,51,41,51,41,51,0.0016299,0.0195538,0,41,13
1,2,0,37,101,35,39,39,44,0.0015907,0.0162007,0,37,13
2,4,0,28.25,155,17,21,38,38,0.0028111,0.027764,0,28,9
3,8,0,18.625,193,4,5,26,26,0.0023799,0.0304659,0,18,5
4,14,0,13.9286,247,4,4,23,23,0.0026302,0.0370267,0,13,4
5,22,1,7.90909,225,4,4,13,13,0.0013449,0.0359399,0,8,2
6,24,4,5.33333,164,4,4,10,10,0.000739,0.0270371,0,6,1
7,12,4,3.41667,52,4,4,10,10,0.0001059,0.0079317,0,5,1
8,4,0,5.5,28,4,4,7,9,0.0001969,0.0076369,0,5,1
9,4,2,2,10,4,4,4,5,0,0.0014734,0,4,1
10,4,2,2,10,4,4,4,5,0,0.0014484,0,4,1
