depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,63,79,63,79,63,79,0.0011438,0.0267914,0,63,42
1,2,0,53,134,42,42,64,81,0.000916,0.0153264,20,21,35
2,4,0,72.5,345,39,39,108,125,0.0045884,0.0770173,12,52,52
3,8,0,70.875,659,16,16,134,150,0.0083458,0.129083,17,44,51
4,16,1,59.125,1127,15,15,147,166,0.0115995,0.192147,17,37,46
5,30,7,46.3667,1659,16,16,145,164,0.0124599,0.222818,21,28,44
6,46,10,47.1957,2600,3,3,156,182,0.0234406,0.410472,18,33,44
7,72,11,44.5278,3872,3,3,164,164,0.0352796,0.60852,15,30,37
8,122,29,39.5082,5821,3,3,162,162,0.0538121,0.956159,14,31,36
9,186,41,38.3333,8625,5,5,176,176,0.0898079,1.47053,13,30,35
10,290,72,35.7069,12540,3,3,190,190,0.135667,2.2287,12,30,33
11,436,104,35.3257,18673,3,3,177,177,0.213142,3.47447,10,31,32
12,664,180,33.3524,26638,3,3,221,221,0.309054,5.01856,10,31,32
13,968,270,32.1457,37245,3,3,224,224,0.433544,7.09429,10,30,31
14,1374,404,30.3683,50042,3,3,230,230,0.587864,9.63884,10,29,30
15,1874,536,29.9424,67362,3,3,205,205,0.756323,12.676,9,29,29
16,2352,655,30.372,85665,3,3,190,190,0.995469,16.6881,8,30,29
17,2770,782,30.8177,102269,3,3,187,187,1.17565,19.6333,9,30,29
18,3334,909,31.0492,123805,3,3,206,206,1.43384,23.9968,9,31,29
19,2962,755,32.4345,114864,3,3,262,262,1.31894,21.0011,9,31,30
20,2928,773,31.8214,111569,3,3,257,257,1.26506,20.184,9,31,29
21,2692,719,31.331,100830,3,3,260,260,1.13873,18.0287,9,30,29
22,2810,757,29.9313,100473,3,3,261,261,1.11904,17.585,9,29,27
23,2900,851,28.28,98194,3,3,242,242,1.07394,16.9628,9,28,27
24,2834,806,27.2336,92764,3,3,192,192,1.00674,15.7658,9,26,25
25,2622,798,25.91,81791,3,3,181,181,0.866211,13.556,9,25,24
26,2444,751,24.4133,71901,3,3,186,186,0.740587,11.5793,9,23,23
27,2208,692,22.8569,61294,3,3,178,178,0.625067,9.68713,8,22,21
28,2166,706,21.1293,55922,3,3,169,169,0.555317,9.04842,8,20,20
29,1948,673,18.9091,45310,3,3,123,123,0.431412,6.99493,8,18,18
30,1804,634,17.51,39092,3,3,122,122,0.354847,5.825,7,17,16
31,1604,592,16.26,32424,3,3,134,134,0.287256,4.7719,7,16,15
32,1400,539,14.48,25370,3,3,113,113,0.213493,3.58386,7,14,14
33,1280,500,12.7297,20473,3,3,103,103,0.171071,2.85708,6,12,12
34,1072,428,11.6026,15702,3,3,96,96,0.120629,2.05028,6,11,11
35,712,292,10.014,9055,3,3,77,77,0.0666353,1.15141,5,9,9
36,474,194,8.52954,5220,3,3,62,62,0.035575,0.650096,4,8,7
37,340,150,6.70294,2999,3,3,47,47,0.0178224,0.340551,4,6,6
38,242,103,5.81405,1863,3,3,34,34,0.0107729,0.217315,3,5,5
39,144,65,5.02083,974,3,3,36,41,0.0051329,0.113053,3,4,4
40,94,40,4.92553,628,3,3,24,29,0.0034574,0.0751192,2,4,4
41,66,28,4.04545,365,3,3,25,25,0.0015562,0.0369804,2,3,3
42,50,20,3.52,240,3,3,15,15,0.0008694,0.02412,2,2,2
43,24,10,2.70833,88,3,3,11,11,0.0002994,0.0084227,2,2,1
44,8,3,2.625,28,3,3,9,9,6.85e-05,0.002479,2,1,1
45,2,1,3.5,10,7,10,7,10,5.4e-06,0.0005106,3,1,3
46,2,1,2.5,7,5,7,5,7,1.43e-05,0.0006202,2,2,2
47,2,0,3,8,3,3,3,4,2e-05,0.0007005,2,1,1
