depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,32,42,32,42,32,42,0.0006351,0.0182438,0,32,21
1,2,1,17,44,34,44,34,44,0.0008595,0.0171076,0,34,23
2,2,0,35,91,34,36,36,44,0.0014563,0.0309505,0,35,23
3,4,0,33.75,176,28,35,36,37,0.0026125,0.0574038,0,33,22
4,8,0,31.25,328,16,22,36,36,0.0036733,0.0942732,0,31,20
5,16,0,28.875,607,10,14,35,35,0.0056871,0.154123,0,28,18
6,32,0,25.4688,1077,10,10,33,33,0.0097924,0.264628,0,25,16
7,64,0,22.25,1904,9,9,31,31,0.0178983,0.50709,0,22,13
8,128,0,20.6562,3548,7,7,32,32,0.0279635,0.807347,0,20,12
9,256,0,18.375,6432,7,7,32,32,0.0459721,1.40256,0,18,10
10,494,0,16.5911,11311,7,7,32,32,0.0758612,2.72617,0,16,9
11,876,0,15.0217,18164,5,5,31,31,0.211879,7.91825,0,15,8
12,614,0,13.202,11292,5,5,27,27,0.153606,5.5886,0,13,7
13,464,0,10.3341,6763,3,3,23,23,0.0798273,3.15906,0,10,5
14,232,0,8.56034,2817,5,5,16,16,0.0291168,1.30985,0,8,3
15,388,103,6.30928,3466,5,5,16,16,0.0357663,1.60113,0,8,4
16,536,162,5.93843,4505,5,5,16,16,0.0480172,2.10472,0,8,3
17,738,87,7.45122,7784,5,5,16,16,0.0838529,3.54756,0,8,3
18,1220,236,6.82951,11787,5,5,16,16,0.133645,5.69332,0,8,3
19,1892,275,6.9778,18645,3,3,16,16,0.198612,8.88026,0,8,3
20,2844,325,6.94726,27843,3,3,14,14,0.294107,13.5149,0,7,3
21,4150,344,6.93181,40469,3,3,14,14,0.413359,19.1362,0,7,3
22,5868,395,6.82566,56268,3,3,14,14,0.573385,26.7879,0,7,3
23,8006,435,6.74419,75767,3,3,14,14,0.756176,35.8176,0,7,3
24,10698,485,6.65068,99756,3,3,14,14,1.01098,47.8696,0,6,3
25,13850,486,6.57076,127506,3,3,14,14,1.22945,59.7551,0,6,3
26,17584,513,6.48135,159606,3,3,14,14,1.52269,74.8013,0,6,2
27,21918,560,6.38886,196038,3,3,14,14,1.90236,94.3288,0,6,2
28,26720,598,6.29746,235517,3,3,14,14,2.14925,105.577,0,6,2
29,31980,613,6.21729,278232,3,3,14,14,2.62437,130.432,0,6,2
30,37568,583,6.14858,323186,3,3,14,14,3.12017,154.16,0,6,2
31,43404,500,6.0923,369938,3,3,13,13,3.40641,173.365,0,6,2
32,49232,418,6.05403,416974,3,3,13,13,3.74859,193.558,0,6,2
33,55164,334,6.02977,465404,3,3,13,13,4.41751,220.435,0,6,2
34,61338,311,6.00779,515742,3,3,13,13,4.72707,243.442,0,6,2
35,67852,307,5.98239,568246,3,3,13,13,5.08915,266.558,0,6,2
36,74494,307,5.96274,622008,3,3,13,13,5.70437,297.912,0,5,2
37,81382,304,5.94627,677872,3,3,13,13,6.16199,323.235,0,5,2
38,88446,296,5.92984,734905,3,3,13,13,6.61084,348.18,0,5,2
39,95510,287,5.91224,791458,3,3,13,13,7.13222,377.592,0,5,2
40,90002,242,5.50638,693920,3,3,13,13,5.17321,334.492,0,5,2
