depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,264,313,264,313,264,313,0.0072067,0.0864436,0,264,230,181,181,0
1,2,0,244.5,284.5,224,263,265,265,0.0098712,0.138871,0,244,204,164,164,0
2,4,0,200.75,236.25,172,190,232,232,0.0127403,0.214532,0,200,162,126,126,0
3,8,0,191.5,226.875,162,162,221,221,0.0313056,0.47983,0,191,155,120,120,0
4,16,0,176.562,208.875,129,131,231,231,0.0452394,0.776088,0,176,142,110,110,0
5,32,0,160.25,191.062,107,120,213,213,0.0765541,1.34516,0,160,127,97,97,0
6,64,0,146.969,175.406,100,102,198,198,0.175426,2.56354,0,146,115,86,86,0
7,128,0,137.008,163.852,91,97,191,191,0.284352,4.80148,0,137,106,79,79,0
8,256,0,126.023,151.305,88,88,175,175,0.461175,8.56173,0,126,96,71,71,0
9,512,0,114.791,138.445,76,76,165,165,0.881908,15.404,0,114,87,63,63,0
10,1016,0,104.517,126.753,63,63,168,168,1.60246,30.9162,0,104,78,55,55,0
11,1934,0,95.3387,116.338,59,59,148,148,2.56487,52.6484,0,95,70,49,49,0
12,3486,0,87.7708,107.813,44,51,140,140,4.13809,76.8611,0,87,64,44,44,0
13,5782,0,81.399,100.32,36,36,138,138,6.47961,117.58,0,81,58,39,39,0
14,8702,0,75.1843,92.959,28,30,149,149,8.97721,162.632,0,75,53,36,36,0
15,11666,0,69.1746,85.9015,15,16,127,127,11.2055,200.793,0,69,49,32,32,0
16,15114,0,64.2398,80.0758,3,3,130,130,13.5025,243.515,0,64,45,29,29,0
17,19094,0,59.5491,74.5399,3,3,119,119,15.6655,282.935,0,59,41,26,26,0
18,24010,0,54.7483,68.8092,3,3,115,115,18.0294,328.171,0,54,37,23,23,0
19,25750,0,50.9531,64.205,3,3,114,114,17.8715,303.33,0,50,35,21,21,0
20,27144,0,47.1372,59.6873,3,3,102,102,16.822,292.789,0,47,32,19,19,0
21,23384,0,43.8794,55.7438,3,3,101,101,13.1042,233.321,0,43,29,17,17,0
22,20378,0,40.0569,51.1575,3,3,93,93,10.2157,185.576,0,40,26,15,15,0
23,19430,0,36.2953,46.5921,3,3,91,91,8.86438,160.347,0,36,23,13,13,0
24,19708,0,33.1739,42.7828,3,3,91,91,7.98045,148.19,0,33,21,11,11,0
25,17744,0,31.1225,40.1333,3,3,94,94,6.34476,124.293,0,31,19,10,10,0
26,12626,0,28.7965,37.2393,3,3,88,88,4.01462,81.9457,0,28,18,9,9,0
27,8130,0,25.0506,32.5753,3,3,81,81,2.17681,45.9329,0,25,15,8,8,0
28,7012,0,22.5203,29.3639,3,3,74,74,1.65349,37.7819,0,22,13,6,6,0
29,5990,0,21.471,27.916,3,3,77,77,1.3428,30.8777,0,21,13,6,6,0
30,5160,3,19.8168,25.7113,3,3,71,71,1.07241,27.37,0,19,12,6,6,0
31,3520,6,16.782,21.9405,3,3,64,64,0.574076,15.5051,0,16,9,4,4,0
32,2810,14,15.025,19.6263,3,3,62,62,0.383356,10.0095,0,15,8,4,4,0
33,2160,21,13.432,17.5727,3,3,64,64,0.241339,6.75384,0,13,7,3,3,0
34,1810,18,10.7824,14.1568,3,3,59,59,0.144859,4.43048,0,10,5,2,2,0
35,1562,26,9.88672,12.9753,3,3,55,55,0.109249,3.52387,0,9,5,2,2,0
36,1384,43,8.8613,11.6637,3,3,50,50,0.0796361,2.72864,0,8,4,1,1,0
37,1146,51,7.44475,9.86849,3,3,37,37,0.0480459,1.82555,0,7,3,1,1,0
38,1020,32,6.72166,8.96964,3,3,25,25,0.0351569,1.43285,0,6,3,0,0,0
39,930,33,5.97882,7.97659,3,3,22,22,0.0250913,1.17156,0,5,2,0,0,0
40,864,32,5.88101,7.81971,3,3,18,18,0.021617,1.05248,0,5,2,0,0,0
41,750,26,5.00967,6.73757,3,3,17,17,0.0130217,0.767936,0,5,2,0,0,0
42,662,26,4.49528,6.05346,3,3,9,9,0.0079777,0.594016,0,4,1,0,0,0
43,568,33,3.97383,5.44299,3,3,8,8,0.0044977,0.470168,0,3,1,0,0,0
44,444,49,3.75443,5.12658,3,3,7,7,0.0026447,0.322937,0,3,1,0,0,0
45,318,46,3.24265,4.36029,3,3,7,7,0.0006305,0.201601,0,3,1,0,0,0
46,122,1,3.92562,5.38017,3,3,7,7,0.0009762,0.101464,0,3,1,0,0,0
47,38,0,3.05263,4.07895,3,3,5,5,2.06e-05,0.0243307,0,3,1,0,0,0
48,18,0,3,4,3,3,3,4,0,0.0111697,0,3,1,0,0,0
49,2,0,3,4,3,3,3,4,0,0.0012229,0,3,1,0,0,0
