depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,7,10,7,10,7,10,8.67e-05,0.0088621,0,7,3
1,2,0,8,11.5,7,7,9,13,0.000258,0.006517,0,6,3
2,4,0,9,13,7,9,11,11,0.0007975,0.0135535,1,6,4
3,8,2,9.66667,14,7,7,13,16,0.0007007,0.0136513,1,5,4
4,12,1,11.1818,15.9091,5,5,17,23,0.0018042,0.0375727,1,8,5
5,22,6,10.625,14.9375,3,3,19,25,0.002697,0.044087,1,6,5
6,32,6,11.3077,15.7692,3,3,20,25,0.0054369,0.08162,2,8,5
7,52,20,11.7812,16.5625,3,3,23,27,0.0053916,0.0939308,2,7,5
8,64,18,11.9348,16.5435,5,5,21,24,0.0071883,0.124941,1,8,5
9,92,28,11.2031,15.7188,3,3,27,27,0.0085025,0.153067,2,8,5
10,118,40,11.7308,16.4615,5,5,24,28,0.0146193,0.232935,2,9,5
11,146,44,10.1275,14.1569,3,3,23,32,0.0134704,0.211453,2,7,4
12,192,69,9.65854,13.4146,3,3,25,28,0.0143107,0.246478,2,7,4
13,166,65,9.36634,12.9406,3,3,22,22,0.0111764,0.185311,2,6,4
14,150,57,8.29032,11.5161,3,3,23,23,0.0102929,0.173862,1,6,3
15,84,26,7.2069,10.0517,3,3,16,16,0.0046314,0.0827424,1,5,3
16,58,20,6.13158,8.39474,3,3,19,19,0.002365,0.0458114,1,4,2
17,32,15,4.41176,6.11765,3,3,9,9,0.0007848,0.0160418,1,3,1
18,12,3,4.77778,6.66667,3,3,7,10,0.0003166,0.0068675,1,3,1
19,6,3,3.66667,5,3,3,5,5,9.6e-05,0.0030268,0,2,1
20,2,1,5,7,5,7,5,7,5.85e-05,0.0009357,4,4,2
